Id	BranchId	ItemCategoryId	ItemManufacturerId	ProductCode	ImportId	Name	Size	Count	UnitCost	PickOrder	AverageShelfLife	ItemCommissionCategoryId	ItemTaxCategoryId	ItemDepositCategoryId	ItemFinanceCategoryId	ItemCompanyKitchenCategoryId	IsIngredient	IngredientMeasure	PrepickTransferToWarehouseEnabled	Deleted	IsInvoiceOnly	
=876	[NULL]	=34	=19	=160063	=P-160063	=Hot Pockets Bacon Egg Cheese 4oz 755147	[NULL]	=1	=0.7600	=160063	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=877	[NULL]	=34	=114	=160064	=P-160064	=Yoplait Light Yogurt S'berry 6oz s	[NULL]	=1	=0.4300	=160064	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=878	[NULL]	=34	=114	=160065	=P-160065	=Yoplait Light Yogurt Blueberry 6oz s	[NULL]	=1	=0.4300	=160065	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=879	[NULL]	=34	=114	=160066	=P-160066	=Yoplait Light Yogurt Peach 6oz s	[NULL]	=1	=0.4300	=160066	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=880	[NULL]	=54	=19	=160067	=P-160067	=Hot Pocket Pepperoni 4.5 oz S 11109	=	=1	=0.7580	=160067	=8 MONTHS	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=881	[NULL]	=52	=116	=177215	=P-177215	=Meal Multigrain Ham Sandwich	=	=1	=3.2500	=177215	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=882	[NULL]	=28	=19	=110014	=P-110014	=Perrier 11 oz 356767	=11 oz	=24	=0.6200	=110014	=one year	=45	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=883	[NULL]	=52	=116	=173000	=P-173000	=Sandwich Chicken Fajita	=	=1	=1.6500	=173000	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=884	[NULL]	=52	=116	=171234	=P-171234	=Sandwich Roast Beef Chs Let Tom Wheat	=	=1	=1.5500	=171234	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=885	[NULL]	=52	=116	=173230	=P-173230	=Breakfast Triangle Bacon Egg on Toast	=	=1	=1.3500	=173230	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=886	[NULL]	=52	=116	=171340	=P-171340	=Sandwich Ham Turkey Roast Hoagie	=	=1	=1.8000	=171340	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=887	[NULL]	=52	=116	=179005	=P-179005	=Ken's Lite Ranch Dressing 1.5oz	[NULL]	=1	=0.3000	=179005	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=888	[NULL]	=52	=116	=179006	=P-179006	=Ken's Caesar Dressing 1.5oz	[NULL]	=1	=0.3000	=179006	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=889	[NULL]	=52	=116	=172150	=P-172150	=Sandwich BBQ Chicken Breast	=	=1	=1.6500	=172150	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=890	[NULL]	=52	=116	=173160	=P-173160	=Breakfast Biscuit Double Sausage Egg Chs	=	=1	=1.8000	=173160	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=891	[NULL]	=35	=85	=45067	=P-45067	=LSS Lays Kettle Applewood Smkd BBQ 1.375  09598	[NULL]	=1	=0.4200	=45067	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=892	[NULL]	=45	=0	=60046	=P-60046	=Heritage Apple Danish 4 oz.  36049952	[NULL]	=1	=0.4700	=60046	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=893	[NULL]	=45	=0	=60047	=P-60047	=Blueberry Ugly 4 oz.	[NULL]	=1	=0.5000	=60047	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=894	[NULL]	=52	=116	=172050	=P-172050	=Sandwich Bacon Cheeseburger	=	=1	=1.4500	=172050	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=895	[NULL]	=52	=116	=172330	=P-172330	=Sandwich Steak Finger on Roll	=	=1	=1.3500	=172330	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=896	[NULL]	=52	=116	=175070	=P-175070	=Meal Grilled Chicken Sandwich Plate	[NULL]	=1	=1.9500	=175070	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=True	=False	
=897	[NULL]	=52	=116	=177160	=P-177160	=Breakfast Bagel and Cream Cheese	=	=1	=1.5000	=177160	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=898	[NULL]	=52	=116	=178010	=P-178010	=Sandwich Classic Pastrami Roll	=	=1	=3.2500	=178010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=899	[NULL]	=50	=84	=80031	=P-80031	=Kars Sweet n Spicy  1.75 oz  8984	[NULL]	=1	=0.4000	=80031	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=900	[NULL]	=52	=116	=170190	=P-170190	=Baked Potato with Chopped BBQ	=	=1	=2.0000	=170190	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=901	[NULL]	=52	=116	=171530	=P-171530	=Sandwich Club with Turk Bac Let Tom	=	=1	=1.7500	=171530	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=902	[NULL]	=52	=116	=173330	=P-173330	=Breakfast Sandwich Bacon Egg on Tex Tst	=	=1	=1.4500	=173330	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=903	[NULL]	=52	=116	=173410	=P-173410	=Breakfast Croissant Ham Egg Chs	=	=1	=1.5000	=173410	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=904	[NULL]	=13	=87	=30044	=P-30044	=Sour Patch Kids 2 oz. 674152	=	=1	=0.5550	=B30044	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=905	[NULL]	=45	=92	=60048	=P-60048	=Crunch Mini Donuts 3.5oz 63480	[NULL]	=1	=0.5400	=60048	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=906	[NULL]	=53	=0	=180011	=P-180011	=Tylenol Extra Strength  437498	[NULL]	=50	=0.1800	=180011	[NULL]	=2	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=907	[NULL]	=52	=116	=171215	=P-171215	=Sandwich Ham & Swiss Rye Plate	=	=1	=1.4500	=171215	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=908	[NULL]	=52	=116	=171660	=P-171660	=Sandwich Turkey Swiss on Ciabatta	=	=1	=1.7000	=171660	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=909	[NULL]	=52	=116	=172011	=P-172011	=Sandwich Double Cheese Burger w let/tom	=	=1	=1.6000	=172011	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=910	[NULL]	=52	=116	=172365	=P-172365	=Sandwich Chicken Fried Chicken	=	=1	=1.7500	=172365	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=911	[NULL]	=13	=16	=35004	=P-35004	=LSC Twix 3.02 oz 328210	=	=1	=0.9700	=B35004	[NULL]	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=912	[NULL]	=54	=89	=190013	=P-190013	=Healthy Choice Chicken Linguini	=	=1	=2.0800	=190013	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=913	[NULL]	=54	=89	=190014	=P-190014	=Healthy Choice Seasame Chicken	=	=1	=2.0800	=190014	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=914	[NULL]	=54	=89	=160068	=P-160068	=Marie Calender Chicken Pot Pie 10 oz 286574	=	=1	=1.3600	=160068	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=915	[NULL]	=53	=99	=120019	=P-120019	=Oatmeal Cup Baked Apple 1.9oz	=	=1	=0.8500	=120019	[NULL]	=52	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=916	[NULL]	=52	=116	=171011	=P-171011	=Sandwich Triangle Pimento Cheese Wheat	=	=1	=1.3500	=171011	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=917	[NULL]	=52	=116	=177450	=P-177450	=Meal Italian Meatball Hoagie	=	=1	=2.9500	=177450	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=918	[NULL]	=41	=82	=25021	=P-25021	=Fuze Iced Tea 20oz	=	=1	=0.6200	=25021	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=919	[NULL]	=46	=84	=60049	=P-60049	=Kar's Cranberry Almond 3oz	[NULL]	=1	=0.5000	=60049	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=920	[NULL]	=52	=116	=172350	=P-172350	=Sandwich Grilled Chicken Sourdough	=	=1	=1.8500	=172350	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=921	[NULL]	=52	=116	=173120	=P-173120	=Breakfast Sandwich Western Omlet Toast	=	=1	=1.4500	=173120	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=922	[NULL]	=56	=18	=200000	=P-200000	=Lorna Doone 100 cal pack	=	=1	=0.4500	=200000	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=923	[NULL]	=56	=18	=200001	=P-200001	=Ritz Snack Mix 100 cal pack	=	=1	=0.4500	=200001	[NULL]	=2	=4	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=924	[NULL]	=56	[NULL]	=200002	=P-200002	=SunMaid Raisin 0.5oz bag of 12	=	=1	=2.3100	=200002	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=925	[NULL]	=51	=12	=200003	=P-200003	=Nutrigrain Raspberry	=	=1	=0.3000	=200003	[NULL]	=5	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=926	[NULL]	=56	[NULL]	=200004	=P-200004	=Special K Protein Meal Bar ChocoPB	=	=1	=1.0000	=200004	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=927	[NULL]	=56	[NULL]	=200005	=P-200005	=Special K Protein Meal Bar Strawberry	=	=1	=1.0000	=200005	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=928	[NULL]	[NULL]	[NULL]	=V-20	=V-20	=Grocery Items	=	=1	=0.0000	=	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=929	[NULL]	=52	=116	=172280	=P-172280	=Sandwich Double Corn Dog	=	=1	=1.3500	=172280	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=930	[NULL]	=46	=84	=80032	=P-80032	=Kars Cranberry Almond Delight 3oz	=	=1	=0.6000	=80032	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=931	[NULL]	=52	=116	=171515	=P-171515	=Large Italian Sub	=	=1	=1.7000	=171515	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=932	[NULL]	=52	=116	=173420	=P-173420	=Sausage Egg & Cheese on Croissant	=	=1	=1.4000	=173420	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=933	[NULL]	=52	=116	=172325	=P-172325	=Sandwich Pork Chop	=	=1	=1.4500	=172325	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=934	[NULL]	=52	=116	=170131	=P-170131	=Stuffed Baked Potato	=	=1	=2.0000	=170131	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=935	[NULL]	=52	=116	=170140	=P-170140	=Fresh Fruit Mix	=	=1	=2.0000	=170140	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=936	[NULL]	=52	=116	=172250	=P-172250	=Sandwich Footlong Cheese Dog	=	=1	=1.3500	=172250	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=937	[NULL]	=52	=116	=173140	=P-173140	=Breakfast Grilled Ham  Egg on Sourdough	=	=1	=1.4500	=173140	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=938	[NULL]	=52	=116	=175040	=P-175040	=Sandwich Cheese Burger Fries	=	=1	=1.9500	=175040	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=939	[NULL]	=52	=116	=176030	=P-176030	=Greek Salad	=	=1	=3.2900	=176030	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=940	[NULL]	=34	=117	=160069	=P-160069	=Chobani Strawberry Greek Yogurt 6oz	=	=1	=0.9700	=160069	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=941	[NULL]	=34	=117	=160070	=P-160070	=Chobani Peach Greek Yogurt 6oz	=	=1	=0.9700	=160070	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=942	[NULL]	=34	=117	=160071	=P-160071	=Chobani Blueberry Greek Yogurt 6oz	=	=1	=0.9700	=160071	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=943	[NULL]	=54	[NULL]	=190015	=P-190015	=Fat Boy Ice Cream Sandwich 5oz	=	=1	=0.4400	=190015	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=944	[NULL]	=52	=118	=170001	=P-170001	=SK Philly Cheese Steak Hoagie	=	=1	=2.1700	=170001	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=945	[NULL]	=52	=118	=170002	=P-170002	=SK Giant Grilled Chicken Sandwich	=	=1	=2.0000	=170002	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=946	[NULL]	=52	=118	=170004	=P-170004	=SK Giant Turkey Breast Sandwich	=	=1	=2.0000	=170004	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=947	[NULL]	=52	=118	=170006	=P-170006	=SK Tuna Hoagie	=	=1	=2.0000	=170006	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=948	[NULL]	=52	=118	=170010	=P-170010	=SK Chicken Salad Sandwich	=	=1	=2.0000	=170010	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=949	[NULL]	=52	=118	=170030	=P-170030	=SK Salad Grilled Chicken	=	=1	=3.0000	=170030	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=950	[NULL]	=52	=118	=170031	=P-170031	=SK Salad Chef	=	=1	=3.0000	=170031	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=951	[NULL]	=52	=116	=171640	=P-171640	=Sandwich Large Philly Steak	=	=1	=1.8500	=171640	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=952	[NULL]	=52	=116	=172450	=P-172450	=Sandwich Large Meatball Sub	=	=1	=1.6500	=172450	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=953	[NULL]	=44	=84	=80033	=P-80033	=Kars Trail Mix Original Unsalted	[NULL]	=1	=0.3600	=80033	[NULL]	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=True	=False	
=954	[NULL]	=44	=84	=80034	=P-80034	=Kars All Energy Trail Mix Unsalted 2 oz  8952	[NULL]	=1	=0.3800	=80034	[NULL]	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=955	[NULL]	=52	=118	=170005	=P-170005	=SK Giant Po Boy	=	=1	=2.0000	=170005	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=956	[NULL]	=52	=118	=170007	=P-170007	=SK Ham and Cheese	=	=1	=2.0000	=170007	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=957	[NULL]	=53	=37	=180012	=P-180012	=Snapple Green Tea 16oz.	=	=1	=0.8300	=180012	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=958	[NULL]	=53	=37	=180013	=P-180013	=Snapple Kiwi Strawberry 16 oz.	=	=1	=0.8300	=180013	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=959	[NULL]	=53	=37	=180014	=P-180014	=Snapple Lemon Tea 16 oz.	=	=1	=0.8300	=180014	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=960	[NULL]	=53	=37	=180015	=P-180015	=Snapple Peach Tea 16 oz.	=	=1	=0.8300	=180015	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=961	[NULL]	=53	=37	=180016	=P-180016	=Snapple Raspberry Tea 16 oz.	=	=1	=0.8300	=180016	[NULL]	=2	=2	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=962	[NULL]	=53	=37	=180017	=P-180017	=Snapple Diet Peach Tea 16 oz.	=	=1	=0.8300	=180017	[NULL]	=2	=2	=1	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=963	[NULL]	=52	[NULL]	=179185	=P-179185	=Salad Chef ReadyPac	=	=1	=3.2000	=179185	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=964	[NULL]	=52	[NULL]	=179186	=P-179186	=Salad Chicken Caesar ReadyPac	=	=1	=3.2000	=179186	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=965	[NULL]	=52	[NULL]	=179187	=P-179187	=Salad Turkey Bacon Cobb ReadyPac	=	=1	=3.2000	=179187	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=966	[NULL]	=52	[NULL]	=179188	=P-179188	=Salad Santa Fe ReadyPac	=	=1	=3.2000	=179188	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=967	[NULL]	=52	=116	=172355	=P-172355	=Sandwich Grill Chicken Sourdough w L/T	=	=1	=2.0000	=172355	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=968	[NULL]	=53	=18	=50028	=P-50028	=Chips Ahoy Cookies 12 oz.	=	=1	=1.5800	=50028	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=969	[NULL]	=41	=37	=25022	=P-25022	=Snapple Peach Tea 20 oz Plastic Bottle	=	=1	=0.9600	=25022	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=970	[NULL]	=41	=83	=25023	=P-25023	=Pepsi 20oz	=	=1	=0.8500	=25023	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=971	[NULL]	=35	=26	=45068	=P-45068	=LSS Vidalia Sweet Onion Petals 1.35 oz  43009	[NULL]	=1	=0.3900	=45068	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=972	[NULL]	=45	=47	=60050	=P-60050	=Mrs. Freshly Donut Sticks 3 oz  48033450	[NULL]	=1	=0.5100	=60050	[NULL]	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=973	[NULL]	=47	[NULL]	=60051	=P-60051	=Sconza Sour Worms 4oz	=	=1	=0.6000	=60051	[NULL]	=10	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=974	[NULL]	=47	=0	=60052	=P-60052	=Sconza Gummy Bears 4oz  10500	[NULL]	=1	=0.6000	=60052	[NULL]	=10	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=975	[NULL]	=54	=0	=160072	=P-160072	=Owens Sausage Egg & Cheese Burrito  005663	[NULL]	=1	=0.4900	=160072	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=976	[NULL]	=41	=37	=25024	=P-25024	=Dr Pepper Ten 20oz	=	=1	=0.7500	=25024	[NULL]	=3	=2	=2	=3	[NULL]	=False	[NULL]	=True	=False	=False	
=977	[NULL]	=52	=116	=172020	=P-172020	=Single Cheese Burger	=	=1	=1.2000	=172020	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=978	[NULL]	=53	=119	=180018	=P-180018	=GoPicnic Hummus and Crackers	=	=1	=8.0000	=180018	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=979	[NULL]	=53	=18	=180019	=P-180019	=Belvita Blueberry 1.76oz  00440000290800	[NULL]	=1	=0.7400	=180019	[NULL]	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=980	[NULL]	=35	=85	=45069	=P-45069	=LSS Ruffles Ultimate BBQ 1.5 oz.  14814	[NULL]	=1	=0.4200	[NULL]	[NULL]	=9	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=981	[NULL]	=11	=0	=50029	[NULL]	=Sunmaid Cookie Oatmeal Raisin Apple 2 oz.  59861	=2 oz.	=60	=0.3160	[NULL]	=6 months	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=982	[NULL]	=45	=17	=80035	[NULL]	=Mrs. Freshley Pink Snowballs 4.5 oz.	=4.5 oz.	=48	=0.5270	=	=3 weeks	=10	=4	=2	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=983	[NULL]	=45	=24	=80036	[NULL]	=Cloverhill Blueberry Blasters  43100	=4 oz.	=36	=0.5180	[NULL]	=3 weeks	=10	=4	=2	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=984	[NULL]	=56	=6	=180020	[NULL]	=Aleve 2's	=2	=6	=0.8800	=	=one year	=10	=6	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=985	[NULL]	=56	=6	=180021	[NULL]	=Advil Pain 4 Tablets	=4	=6	=0.9900	=	=one year	=10	=6	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=986	[NULL]	=56	=6	=180022	[NULL]	=10 1/6' Plate	=170	=170	=12.9800	=	=one year	=17	=2	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=987	[NULL]	=56	=0	=200006	[NULL]	=SunMaid Raisin 1 oz.	=1 oz.	=6	=0.4500	=	=one year	=17	=6	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=988	[NULL]	=25	=5	=10041	[NULL]	=Minute Maid Fruit Punch 12oz can	=12oz	=24	=0.3400	=10041	=6 months	=39	=20	[NULL]	[NULL]	[NULL]	=False	[NULL]	=True	=False	=False	
=989	[NULL]	=54	=16	=190016	[NULL]	=Mars Ice Cream Variety Pack	[NULL]	=18	=0.4400	[NULL]	=6 months	=17	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=990	[NULL]	=54	=19	=190017	[NULL]	=DrumStick Ice Cream Cone  136096	=4.6 oz	=16	=0.6200	[NULL]	=6 months	=17	=3	=2	=1	[NULL]	=False	[NULL]	=False	=False	=False	
=991	[NULL]	=11	=8	=50030	[NULL]	=Grandma Big Oatmeal Raisin Cookie 2.5oz  45093	=2.5 oz.	=60	=0.2960	[NULL]	=6 months	=6	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=992	[NULL]	=50	=9	=90025	[NULL]	=Nature Valley Sweet & Salty Almond	=1.2 oz	=30	=0.2830	[NULL]	=6 months	=5	=4	=2	=1	[NULL]	=False	[NULL]	=False	=False	=False	
=993	[NULL]	=54	=5	=190018	[NULL]	=Minute Maid Fozen Lemonade 8 oz 223408	=8 oz.	=12	=0.6900	[NULL]	=12 months	=17	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=994	[NULL]	=54	=68	=190019	[NULL]	=Tony's Pepperoni Pizza Singles 670805	=6 oz	=10	=1.0000	[NULL]	=8 months	=17	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=995	[NULL]	=13	=10	=30045	[NULL]	=Hershey's Cookies 'n Cream  52405	=1.55 oz.	=36	=0.5500	[NULL]	=one year	=4	=3	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=996	[NULL]	=45	=24	=60053	[NULL]	=Glazed Chocolate Double Donut 4oz 43640	[NULL]	=36	=0.4700	=60053	=4 WEEKS	=10	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=997	[NULL]	=13	=0	=80037	[NULL]	=Corn Nuts - Ranch  00711590205200	=1.4 oz.	=36	=0.4000	[NULL]	=six months	=4	=4	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=998	[NULL]	=54	=19	=190020	[NULL]	=Lean Cuisine 5 Cheese Rigatoni	=10oz	=1	=1.8800	=190020	=6 MONTHS	=2	=4	[NULL]	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=999	[NULL]	=54	=0	=190021	[NULL]	=lean cuisine french bread pepperoni pizza	=5.25 oz	=1	=1.8800	[NULL]	=6 months	=17	=6	=2	=1	[NULL]	=False	[NULL]	=True	=False	=False	
=1000	[NULL]	=54	=19	=190022	[NULL]	=Stouffers macaroni & cheese	=12 oz.	=1	=1.8400	[NULL]	=six months	=2	=4	=2	=2	[NULL]	=False	[NULL]	=True	=False	=False	
=1001	[NULL]	=54	=19	=190023	[NULL]	=Stouffers Lasagna 11.5oz	=11.1 oz	=1	=2.5000	[NULL]	=6 months	=2	=4	=1	=1	[NULL]	=False	[NULL]	=True	=False	=False	
