Id	MachineId	CollectionDateTime	RestockUtcDateTime	LastCollectionDateTime	PreviousRestockUtcDateTime	IsRecentCreatedDateTime	IsRecentUtcCreatedDateTime	CreatedBy	Deleted	PrepickId	CollectedBillsCount	CollectedCoinsCount	RefundAmountInCents	BagNumber	AllSalesAmountInCents	LastRestockAllSalesAmountInCents	CashSalesQuantity	LastRestockCashSalesQuantity	CashSalesAmountInCents	LastRestockCashSalesAmountInCents	CardSalesQuantity	LastRestockCardSalesQuantity	CardSalesAmountInCents	LastRestockCardSalesAmountInCents	TokenSalesQuantity	LastRestockTokenSalesQuantity	TokenSalesAmountInCents	LastRestockTokenSalesAmountInCents	FreeSalesQuantity	LastRestockFreeSalesQuantity	FreeSalesAmountInCents	LastRestockFreeSalesAmountInCents	CashInAmountInCents	LastRestockCashInAmountInCents	BillsInAmount	LastRestockBillsInAmount	CoinsToTubeAmountInCents	LastRestockCoinsToTubesAmountInCents	CoinsToBoxAmountInCents	LastRestockCoinsToBoxAmountInCents	CashDispensedAmountInCents	LastRestockCashDispensedAmountInCents	CoinRefillAmountInCents	CoinsInTubeAmountInCents	CollectedTokensCount	CollectedTokensValueInCents	LastRestockTestVendAmountInCents	CreatedByUserId	RestockedByUserId	LastRestockAllSalesQuantity	AllSalesQuantity	ScheduleDate	ScheduleId	RestockSummaryFrozen	
=16516	=1182033	=11/26/2013 09:08:15	=11/26/2013 17:08:15	=11/18/2013 11:12:26	=11/18/2013 19:12:26	=False	=False	[NULL]	=False	=1956	=12	=3225	=0	=136	=775065	=4625	=17628	=185	=775065	=4625	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=911235	=5690	=5179	=12	=143510	=1265	=249825	=3225	=139205	=1065	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16517	=999965	=11/26/2013 10:02:33	=11/26/2013 18:02:33	=11/12/2013 08:44:46	=11/12/2013 16:44:46	=False	=False	[NULL]	=False	=1956	=97	=2355	=0	=141	=306125	=12000	=3168	=128	=306125	=12000	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=350485	=13545	=2289	=97	=60235	=1990	=73850	=2355	=58060	=2045	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16519	=1150816	=11/26/2013 10:19:16	=11/26/2013 18:19:16	=11/12/2013 09:38:23	=11/12/2013 17:38:23	=False	=False	[NULL]	=False	=1956	=93	=2695	=0	=92	=844295	=12440	=10738	=143	=844295	=12440	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1163495	=15860	=8159	=93	=257215	=3855	=90380	=2705	=326255	=3420	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16522	=1037528	=11/26/2013 11:40:42	=11/26/2013 19:40:42	=11/04/2013 13:14:02	=11/04/2013 21:14:02	=False	=False	[NULL]	=False	=1956	=136	=2680	=0	=86	=1330825	=16185	=212393	=200	=1330825	=16185	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1330825	=16185	=84941	=138	=0	=0	=2947630	=2680	=0	=0	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16524	=1150590	=11/26/2013 12:35:55	=11/26/2013 20:35:55	=11/19/2013 06:09:28	=11/19/2013 14:09:28	=False	=False	[NULL]	=False	=1956	=83	=1200	=0	=143	=3940545	=10010	=37633	=154	=3940545	=10010	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4622835	=14525	=31562	=88	=672470	=4555	=794165	=1170	=689950	=4515	=500	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16525	=1037537	=11/26/2013 12:59:08	=11/26/2013 20:59:08	=11/19/2013 06:47:11	=11/19/2013 14:47:11	=False	=False	[NULL]	=False	=1956	=74	=2630	=0	=95	=100305	=10220	=1305	=131	=100305	=10220	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=127860	=12605	=734	=74	=25940	=2655	=28520	=2550	=27660	=2385	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2353	=False	
=16527	=1014674	=11/26/2013 14:19:09	=11/26/2013 22:19:09	=11/21/2013 10:59:04	=11/21/2013 18:59:04	=False	=False	[NULL]	=False	=1957	=225	=575	=0	=145	=8275160	=23000	=117676	=262	=8275160	=23000	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11668625	=29845	=81486	=232	=3043750	=6095	=476275	=550	=3394540	=6845	=700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2354	=False	
=16528	=1192850	=11/26/2013 07:00:00	=11/26/2013 15:00:00	=10/08/2013 08:00:00	[NULL]	=False	=False	=george@gulpitvending.com	=False	=1958	=0	=0	=0	[NULL]	=0	=0	=0	=0	=0	=0	=0	[NULL]	=0	[NULL]	=0	[NULL]	=0	[NULL]	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	[NULL]	=0	[NULL]	=0	=0	[NULL]	=2398	[NULL]	[NULL]	[NULL]	=11/26/2013 00:00:00	=2352	=False	
=16529	=1146935	=11/27/2013 05:54:54	=11/27/2013 13:54:54	=11/21/2013 06:43:55	=11/21/2013 14:43:55	=False	=False	[NULL]	=False	=1959	=0	=0	=0	=999	=1385800	=0	=22526	=137	=1385800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1509940	=0	=10565	=0	=121705	=0	=331735	=0	=126475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16530	=999971	=11/27/2013 06:05:47	=11/27/2013 14:05:47	=11/20/2013 06:08:51	=11/20/2013 14:08:51	=False	=False	[NULL]	=False	=1959	=0	=0	=0	=998	=1083350	=0	=24213	=140	=1083350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1115610	=0	=8943	=0	=119080	=0	=102230	=0	=40960	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16531	=1011774	=11/27/2013 06:28:57	=11/27/2013 14:28:57	=11/12/2013 12:07:01	=11/12/2013 20:07:01	=False	=False	[NULL]	=False	=1959	=0	=0	=0	=997	=13570860	=0	=137142	=220	=13570860	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=14061930	=0	=100474	=0	=534185	=0	=3480345	=0	=496225	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16532	=1037295	=11/27/2013 06:39:51	=11/27/2013 14:39:51	=11/21/2013 07:00:14	=11/21/2013 15:00:14	=False	=False	[NULL]	=False	=1959	=0	=0	=0	=996	=6269880	=0	=76248	=85	=5052175	=0	=12400	=0	=1217705	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6075720	=0	=35983	=0	=1000964	=0	=1476460	=0	=1019354	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16534	=999976	=11/27/2013 07:22:20	=11/27/2013 15:22:20	=11/21/2013 08:17:03	=11/21/2013 16:17:03	=False	=False	[NULL]	=False	=1959	=0	=0	=0	=990	=213300	=0	=10425	=88	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16543	=1114518	=11/27/2013 10:07:57	=11/27/2013 18:07:57	=11/18/2013 09:04:16	=11/18/2013 17:04:16	=False	=False	[NULL]	=False	=1959	=41	=2675	=0	=84	=5011090	=6900	=47633	=136	=4973640	=6850	=681	=1	=37450	=50	=0	=0	=0	=0	=0	=0	=0	=0	=5274665	=8825	=39350	=40	=247765	=2150	=1091900	=2675	=274505	=2075	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2355	=False	
=16544	=999987	=11/27/2013 10:16:54	=11/27/2013 18:16:54	=11/18/2013 09:16:48	=11/18/2013 17:16:48	=False	=False	[NULL]	=False	=1960	=27	=1000	=0	=127	=630850	=3650	=13009	=146	=630850	=3650	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=749165	=5680	=3882	=27	=165645	=1980	=195320	=1000	=120495	=2030	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2356	=False	
=16545	=999989	=11/27/2013 10:41:42	=11/27/2013 18:41:42	=11/18/2013 09:39:22	=11/18/2013 17:39:22	=False	=False	[NULL]	=False	=1960	=30	=4120	=0	=96	=663390	=6950	=19613	=278	=663390	=6950	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=855545	=9200	=3983	=30	=193340	=2375	=263905	=3825	=192745	=2250	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2356	=False	
=16546	=1181945	=11/27/2013 11:01:04	=11/27/2013 19:01:04	=11/08/2013 14:56:18	=11/08/2013 22:56:18	=False	=False	[NULL]	=False	=1960	=30	=2185	=0	=107	=803145	=5225	=23985	=209	=803145	=5225	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=972605	=7545	=1203	=30	=270545	=2360	=581760	=2185	=260035	=2245	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2356	=False	
=16553	=1157801	=11/27/2013 13:26:05	=11/27/2013 21:26:05	=11/25/2013 14:16:37	=11/25/2013 22:16:37	=False	=False	[NULL]	=False	=1960	=116	=325	=0	=132	=4621500	=11390	=52640	=130	=4621500	=11390	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5264040	=13220	=40923	=116	=643785	=1620	=527955	=0	=643530	=1830	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=11/27/2013 00:00:00	=2356	=False	
=16558	=999994	=12/02/2013 08:38:40	=12/02/2013 16:38:40	=11/05/2013 10:42:48	=11/05/2013 18:42:48	=False	=False	[NULL]	=False	=1961	=124	=2950	=0	=163	=940350	=14340	=12900	=165	=940350	=14340	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1277215	=20590	=6205	=126	=319625	=5040	=337090	=2950	=277605	=4655	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2357	=False	
=16559	=1180282	=12/02/2013 08:58:04	=12/02/2013 16:58:04	=11/05/2013 11:16:25	=11/05/2013 19:16:25	=False	=False	[NULL]	=False	=1962	=14	=2635	=0	=150	=1013140	=3920	=15140	=112	=1013140	=3920	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1149625	=5065	=3287	=14	=141320	=1030	=679605	=2635	=138640	=1145	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16560	=1192842	=12/02/2013 09:20:15	=12/02/2013 17:20:15	=10/28/2013 09:04:30	[NULL]	=False	=False	[NULL]	=False	=1962	=37	=2725	=0	=143	=111830	=6510	=3196	=186	=111830	=6510	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=160680	=9340	=613	=37	=51880	=2915	=47500	=2725	=46855	=2675	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16561	=1181455	=12/02/2013 09:40:28	=12/02/2013 17:40:28	=10/28/2013 09:21:28	[NULL]	=False	=False	[NULL]	=False	=1962	=25	=1175	=0	=152	=116620	=3710	=3332	=106	=116620	=3710	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=171540	=5700	=678	=25	=55305	=2025	=48435	=1175	=52390	=1925	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16563	=1181436	=12/02/2013 09:50:45	=12/02/2013 17:50:45	=10/28/2013 09:58:19	[NULL]	=False	=False	[NULL]	=False	=1962	=27	=1695	=0	=108	=145075	=5460	=4145	=156	=145075	=5460	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=206890	=7405	=796	=27	=64670	=3010	=62620	=1695	=59685	=1685	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16564	=1180466	=12/02/2013 10:01:10	=12/02/2013 18:01:10	=11/05/2013 12:07:10	=11/05/2013 20:07:10	=False	=False	[NULL]	=False	=1962	=29	=680	=0	=86	=434150	=3605	=6600	=103	=434150	=3605	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=537095	=5590	=2680	=29	=106290	=2010	=162805	=680	=105050	=1985	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16566	=1180284	=12/02/2013 10:28:55	=12/02/2013 18:28:55	=11/20/2013 13:44:30	=11/20/2013 21:44:30	=False	=False	[NULL]	=False	=1962	=54	=650	=0	=136	=640220	=6400	=18423	=183	=640220	=6400	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=977165	=10510	=4185	=54	=331305	=4385	=227360	=725	=337265	=4110	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16569	=999952	=12/02/2013 11:13:48	=12/02/2013 19:13:48	=11/20/2013 12:09:18	=11/20/2013 20:09:18	=False	=False	[NULL]	=False	=1962	=163	=1535	=0	=95	=568065	=17095	=4827	=175	=568065	=17095	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=709745	=21180	=4541	=165	=134650	=3155	=120995	=1525	=135965	=4085	=200	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16574	=1182012	=12/02/2013 12:54:41	=12/02/2013 20:54:41	=11/13/2013 10:14:30	=11/13/2013 18:14:30	=False	=False	[NULL]	=False	=1961	=65	=1270	=0	=111	=781235	=7850	=10627	=157	=781235	=7850	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1076070	=12130	=6737	=64	=234930	=4410	=167440	=1320	=295560	=4280	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2357	=False	
=16575	=1047406	=12/02/2013 13:07:08	=12/02/2013 21:07:08	=11/19/2013 10:32:47	=11/19/2013 18:32:47	=False	=False	[NULL]	=False	=1962	=159	=945	=0	=92	=2409725	=16590	=32050	=187	=2409725	=16590	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3039295	=20765	=18862	=159	=629305	=3920	=523790	=945	=636945	=4175	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/02/2013 00:00:00	=2358	=False	
=16578	=999955	=12/03/2013 05:51:52	=12/03/2013 13:51:52	=11/26/2013 05:49:10	=11/26/2013 13:49:10	=False	=False	[NULL]	=False	=1963	=0	=0	=0	=990	=2520805	=0	=25694	=126	=2520805	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2736240	=0	=18774	=0	=209075	=0	=649765	=0	=215155	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16579	=1174771	=12/03/2013 06:35:33	=12/03/2013 14:35:33	=11/14/2013 13:01:40	=11/14/2013 21:01:40	=False	=False	[NULL]	=False	=1963	=43	=3740	=0	=82	=582595	=8030	=9300	=135	=582595	=8030	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=746280	=9905	=3931	=43	=163690	=1865	=189490	=3740	=164090	=1875	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16583	=999968	=12/03/2013 09:09:23	=12/03/2013 17:09:23	=11/21/2013 10:07:01	=11/21/2013 18:07:01	=False	=False	[NULL]	=False	=1963	=62	=2335	=0	=105	=786020	=12380	=7590	=105	=614415	=8530	=2021	=47	=171605	=3850	=0	=0	=0	=0	=0	=0	=0	=0	=773060	=10595	=4634	=62	=152575	=2115	=157085	=2280	=158395	=2065	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16584	=999948	=12/03/2013 09:20:42	=12/03/2013 17:20:42	=11/25/2013 10:37:45	=11/25/2013 18:37:45	=False	=False	[NULL]	=False	=1964	=0	=0	=0	=1005	=635055	=0	=8837	=206	=635055	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=759930	=0	=4252	=0	=150240	=0	=184490	=0	=119785	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16587	=999956	=12/03/2013 10:48:35	=12/03/2013 18:48:35	=11/01/2013 10:32:36	=11/01/2013 17:32:36	=False	=False	[NULL]	=False	=1963	=4	=1995	=0	=139	=19900	=2425	=734	=93	=19900	=2425	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=24100	=2710	=55	=4	=10885	=315	=7715	=1995	=4180	=285	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16588	=999966	=12/03/2013 11:14:12	=12/03/2013 19:14:12	=11/04/2013 11:46:33	=11/04/2013 19:46:33	=False	=False	[NULL]	=False	=1963	=89	=795	=0	=116	=159925	=10150	=1623	=118	=159925	=10150	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=209470	=12855	=1462	=89	=49610	=3160	=13660	=795	=36905	=1730	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16589	=1014674	=12/03/2013 11:21:41	=12/03/2013 19:21:41	=11/26/2013 14:19:09	=11/26/2013 22:19:09	=False	=False	[NULL]	=False	=1964	=191	=50	=0	=113	=8294725	=19565	=117896	=220	=8294725	=19565	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=11694630	=26005	=81696	=210	=3048755	=5005	=476275	=0	=3400980	=6440	=1900	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16592	=1157751	=12/03/2013 12:09:19	=12/03/2013 20:09:19	=11/25/2013 13:05:57	=11/25/2013 21:05:57	=False	=False	[NULL]	=False	=1964	=136	=2450	=0	=106	=2682925	=15955	=30581	=180	=2682925	=15955	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3027775	=17640	=23307	=136	=325785	=1590	=371290	=2450	=345125	=1685	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16593	=1157779	=12/03/2013 12:17:30	=12/03/2013 20:17:30	=11/25/2013 13:47:22	=11/25/2013 21:47:22	=False	=False	[NULL]	=False	=1964	=137	=125	=0	=114	=4186205	=14645	=46755	=162	=4186205	=14645	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5383585	=17300	=42244	=142	=988250	=2975	=170935	=125	=1197665	=2655	=500	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16595	=1157801	=12/03/2013 12:42:36	=12/03/2013 20:42:36	=11/27/2013 13:26:05	=11/27/2013 21:26:05	=False	=False	[NULL]	=False	=1964	=174	=1825	=0	=112	=4641290	=19790	=52870	=230	=4641290	=19790	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=5286755	=22715	=41104	=181	=646700	=2915	=529655	=1700	=646455	=2925	=700	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16596	=999977	=12/03/2013 13:15:28	=12/03/2013 21:15:28	=11/21/2013 07:24:00	=11/21/2013 15:24:00	=False	=False	[NULL]	=False	=1963	=0	=0	=0	=999	=587310	=0	=28240	=247	=-7801298	=0	=0	=0	=0	=0	=0	=0	=8388608	=0	=0	=0	=0	=0	=955795	=0	=487	=0	=495610	=0	=378720	=0	=366615	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2359	=False	
=16597	=1146952	=12/03/2013 13:29:10	=12/03/2013 21:29:10	=11/22/2013 14:02:44	=11/22/2013 22:02:44	=False	=False	[NULL]	=False	=1964	=113	=2670	=0	=151	=1194390	=13835	=13752	=156	=1194390	=13835	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1403470	=15410	=10010	=113	=204365	=1440	=198105	=2670	=211405	=1575	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/03/2013 00:00:00	=2360	=False	
=16600	=999976	=12/04/2013 06:16:53	=12/04/2013 14:16:53	=11/27/2013 07:22:20	=11/27/2013 15:22:20	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=213300	=0	=10502	=77	=213300	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=232150	=0	=1510	=0	=35555	=0	=45595	=0	=17360	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16604	=999988	=12/04/2013 08:01:41	=12/04/2013 16:01:41	=11/08/2013 12:23:48	=11/08/2013 20:23:48	=False	=False	[NULL]	=False	=1966	=32	=810	=0	=90	=355785	=4150	=9428	=166	=355785	=4150	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=492635	=6765	=2269	=33	=137900	=2680	=127835	=785	=136900	=2615	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2362	=False	
=16605	=999991	=12/04/2013 08:14:48	=12/04/2013 16:14:48	=11/08/2013 12:58:01	=11/08/2013 20:58:01	=False	=False	[NULL]	=False	=1966	=11	=300	=0	=100	=1413540	=2350	=41514	=94	=1413540	=2350	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=2082315	=3225	=6379	=11	=668395	=1825	=776020	=300	=591390	=725	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2362	=False	
=16611	=999975	=12/04/2013 10:06:25	=12/04/2013 18:06:25	=11/21/2013 06:02:56	=11/21/2013 14:02:56	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=222800	=0	=8528	=129	=222800	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=250415	=0	=6	=0	=26535	=0	=223280	=0	=29520	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16612	=1142313	=12/04/2013 10:15:25	=12/04/2013 18:15:25	=11/25/2013 11:08:47	=11/25/2013 19:08:47	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=0	=0	=7731	=179	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16613	=1180283	=12/04/2013 10:21:10	=12/04/2013 18:21:10	=11/22/2013 12:10:10	=11/22/2013 20:10:10	=False	=False	[NULL]	=False	=1966	=113	=2445	=0	=117	=799290	=12850	=10361	=170	=799290	=12850	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1097150	=16835	=7015	=113	=233445	=3090	=162205	=2445	=305570	=3985	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2362	=False	
=16614	=1180468	=12/04/2013 10:30:45	=12/04/2013 18:30:45	=11/22/2013 12:41:14	=11/22/2013 20:41:14	=False	=False	[NULL]	=False	=1966	=112	=2295	=0	=84	=3416990	=13265	=54237	=142	=3416990	=13265	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4144695	=16500	=20792	=112	=701060	=3005	=1364435	=2295	=682625	=3235	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2362	=False	
=16615	=1037533	=12/04/2013 10:31:37	=12/04/2013 18:31:37	=11/22/2013 12:46:15	=11/22/2013 20:46:15	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=18639115	=0	=360892	=122	=18639115	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=25261130	=0	=137974	=0	=5521915	=0	=5941815	=0	=6677800	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16616	=999972	=12/04/2013 10:53:36	=12/04/2013 18:53:36	=11/25/2013 11:21:56	=11/25/2013 19:21:56	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=1011925	=0	=31171	=145	=1011925	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=1344710	=0	=6572	=0	=336560	=0	=350950	=0	=365475	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16617	=1037295	=12/04/2013 11:02:44	=12/04/2013 19:02:44	=11/27/2013 06:39:51	=11/27/2013 14:39:51	=False	=False	[NULL]	=False	=1965	=0	=0	=0	[NULL]	=6269880	=0	=76362	=114	=5052175	=0	=12400	=0	=1217705	=0	=0	=0	=0	=0	=0	=0	=0	=0	=6075720	=0	=35983	=0	=1000964	=0	=1476460	=0	=1019354	=0	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/04/2013 00:00:00	=2361	=False	
=16623	=1047479	=12/05/2013 07:37:00	=12/05/2013 15:37:00	=11/21/2013 07:06:11	=11/21/2013 15:06:11	=False	=False	[NULL]	=False	=1968	=195	=4110	=0	=138	=3128940	=23545	=32087	=242	=3128940	=23545	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=3458465	=25985	=25154	=195	=355175	=2625	=587890	=3860	=330435	=2440	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/05/2013 00:00:00	=2364	=False	
=16624	=1114526	=12/05/2013 07:43:57	=12/05/2013 15:43:57	=11/21/2013 07:12:48	=11/21/2013 15:12:48	=False	=False	[NULL]	=False	=1968	=149	=2350	=0	=123	=3710135	=17525	=32045	=118	=3710135	=17525	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=0	=4461790	=20430	=29195	=149	=746470	=3180	=795820	=2350	=754035	=2905	=0	=0	=0	=0	=0	[NULL]	[NULL]	[NULL]	[NULL]	=12/05/2013 00:00:00	=2364	=False	
