TaxCommissionPeriodId	MachineId	CommissionPlanDetailId	IsNoCommission	RestockId	TaxCommissionRuleId	ItemId	SalesQuantity	AllocatedSalesAmountInCents	AdjustedAllocatedSalesAmountInCents	TaxAmountInCents	DepositAmountInCents	AllocatedRefundAmountInCents	AllocatedCashlessAmountInCents	AllocatedDoNotDeductCashlessAmountInCents	UnitCostInCents	CommissionAmountInCents	AllocatedGuaranteeAmountInCents	
=1	=999988	=63	=False	=16604	=244	=249	=26	=650	=650.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1300.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=250	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=253	=50	=1250	=1250.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2500.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=256	=3	=75	=75.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=264	=16	=400	=400.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-800.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=272	=39	=975	=975.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1950.00000	=0.00000	
=1	=999988	=63	=False	=16604	=244	=725	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=247	=24	=600	=600.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1200.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=248	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=249	=25	=625	=625.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1250.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=250	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=253	=40	=1000	=1000.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2000.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=256	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=264	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=272	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999988	=63	=False	=16934	=244	=725	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=247	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=248	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=249	=8	=200	=200.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-400.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=253	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=264	=19	=475	=475.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-950.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=272	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999989	=63	=False	=16151	=244	=738	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=247	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=248	=24	=600	=600.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1200.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=249	=17	=425	=425.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-850.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=250	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=253	=20	=500	=500.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1000.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=264	=38	=950	=950.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1900.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=272	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999989	=63	=False	=16294	=244	=738	=14	=350	=350.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-700.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=247	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=248	=54	=1350	=1350.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2700.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=249	=32	=800	=800.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1600.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=250	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=253	=23	=575	=575.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1150.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=264	=51	=1275	=1275.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2550.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=272	=20	=500	=500.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1000.00000	=0.00000	
=1	=999989	=63	=False	=16386	=244	=738	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=247	=33	=825	=825.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1650.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=248	=83	=2075	=2075.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-4150.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=249	=19	=475	=475.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-950.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=250	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=253	=20	=500	=500.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1000.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=264	=44	=1100	=1100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2200.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=272	=30	=750	=750.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1500.00000	=0.00000	
=1	=999989	=63	=False	=16545	=244	=738	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=247	=34	=850	=850.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1700.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=248	=104	=2600	=2600.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-5200.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=249	=27	=675	=675.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1350.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=250	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=253	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=264	=84	=2100	=2100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-4200.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=272	=29	=725	=725.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1450.00000	=0.00000	
=1	=999989	=63	=False	=16707	=244	=738	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=247	=28	=700	=700.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1400.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=248	=65	=1625	=1625.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3250.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=249	=15	=375	=375.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-750.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=250	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=253	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=264	=52	=1300	=1300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2600.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=272	=17	=425	=425.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-850.00000	=0.00000	
=1	=999989	=63	=False	=16813	=244	=738	=11	=275	=275.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-550.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=247	=34	=850	=850.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1700.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=248	=79	=1975	=1975.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3950.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=249	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=250	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=253	=15	=375	=375.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-750.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=264	=72	=1800	=1800.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-3600.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=272	=13	=325	=325.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=999989	=63	=False	=16935	=244	=738	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=247	=9	=225	=225.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-450.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=248	=23	=575	=575.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1150.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=249	=11	=275	=275.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-550.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=251	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=259	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=264	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=623	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=738	=9	=225	=225.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-450.00000	=0.00000	
=1	=999990	=63	=False	=16295	=244	=739	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=247	=10	=250	=250.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-500.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=248	=26	=650	=650.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1300.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=249	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=251	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=259	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=264	=14	=350	=350.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-700.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=269	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=623	=14	=350	=350.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-700.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=738	=10	=250	=250.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-500.00000	=0.00000	
=1	=999990	=63	=False	=16493	=244	=739	=1	=25	=25.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-50.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=247	=22	=550	=550.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1100.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=248	=43	=1075	=1075.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2150.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=249	=19	=475	=475.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-950.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=251	=27	=675	=675.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1350.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=259	=19	=475	=475.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-950.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=264	=22	=550	=550.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1100.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=269	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=623	=22	=550	=550.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1100.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=738	=21	=525	=525.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1050.00000	=0.00000	
=1	=999990	=63	=False	=16816	=244	=739	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=248	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=249	=3	=75	=75.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=250	=3	=75	=75.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=253	=9	=225	=225.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-450.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=256	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=264	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=725	=1	=25	=25.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-50.00000	=0.00000	
=1	=999991	=63	=False	=16261	=244	=754	=16	=400	=400.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-800.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=247	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=248	=17	=425	=425.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-850.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=249	=7	=175	=175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-350.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=250	=3	=75	=75.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=253	=30	=750	=750.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1500.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=256	=6	=150	=150.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-300.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=264	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=725	=3	=75	=75.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-150.00000	=0.00000	
=1	=999991	=63	=False	=16605	=244	=754	=18	=450	=450.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-900.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=247	=2	=50	=50.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-100.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=248	=8	=200	=200.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-400.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=249	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=250	=5	=125	=125.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-250.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=253	=21	=525	=525.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1050.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=256	=10	=250	=250.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-500.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=264	=12	=300	=300.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-600.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=725	=4	=100	=100.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-200.00000	=0.00000	
=1	=999991	=63	=False	=16969	=244	=754	=35	=875	=875.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1750.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=247	=7	=3761	=3868.00000	=222.00000	=0	=0	=0.00000	=0.00000	=0.00000	=437.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=248	=4	=2148	=2209.00000	=127.00000	=0	=0	=0.00000	=0.00000	=0.00000	=250.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=250	=1	=537	=553.00000	=32.00000	=0	=0	=0.00000	=0.00000	=0.00000	=62.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=458	=1	=759	=781.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=94.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=725	=3	=1612	=1658.00000	=94.00000	=0	=0	=0.00000	=0.00000	=0.00000	=187.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=726	=1	=537	=552.00000	=31.00000	=0	=0	=0.00000	=0.00000	=0.00000	=63.00000	=0.00000	
=1	=999994	=66	=False	=16172	=322	=739	=5	=2686	=2762.00000	=158.00000	=0	=0	=0.00000	=0.00000	=0.00000	=313.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=247	=67	=6025	=6196.00000	=354.00000	=0	=0	=0.00000	=0.00000	=0.00000	=701.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=248	=32	=2877	=2959.00000	=169.00000	=0	=0	=0.00000	=0.00000	=0.00000	=335.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=250	=11	=989	=1018.00000	=58.00000	=0	=0	=0.00000	=0.00000	=0.00000	=116.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=264	=2	=180	=185.00000	=11.00000	=0	=0	=0.00000	=0.00000	=0.00000	=21.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=458	=9	=1143	=1175.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=141.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=725	=14	=1259	=1295.00000	=74.00000	=0	=0	=0.00000	=0.00000	=0.00000	=147.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=726	=8	=719	=739.00000	=42.00000	=0	=0	=0.00000	=0.00000	=0.00000	=84.00000	=0.00000	
=1	=999994	=66	=False	=16558	=322	=739	=24	=2158	=2219.00000	=127.00000	=0	=0	=0.00000	=0.00000	=0.00000	=251.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=247	=25	=2072	=2131.00000	=122.00000	=0	=0	=0.00000	=0.00000	=0.00000	=241.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=248	=28	=2321	=2387.00000	=136.00000	=0	=0	=0.00000	=0.00000	=0.00000	=270.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=250	=9	=746	=767.00000	=44.00000	=0	=0	=0.00000	=0.00000	=0.00000	=86.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=458	=3	=351	=361.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=43.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=725	=12	=994	=1022.00000	=59.00000	=0	=0	=0.00000	=0.00000	=0.00000	=115.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=726	=6	=497	=511.00000	=29.00000	=0	=0	=0.00000	=0.00000	=0.00000	=58.00000	=0.00000	
=1	=999994	=66	=False	=16851	=322	=739	=10	=829	=852.00000	=49.00000	=0	=0	=0.00000	=0.00000	=0.00000	=96.00000	=0.00000	
=1	=1011774	=67	=False	=16124	=324	=248	=4	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-260.00000	=0.00000	
=1	=1011774	=67	=False	=16124	=324	=256	=2	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-130.00000	=0.00000	
=1	=1011774	=67	=False	=16124	=324	=259	=2	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-130.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=248	=32	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2080.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=251	=16	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1040.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=252	=7	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-455.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=253	=8	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-520.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=254	=2	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-130.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=256	=11	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-715.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=259	=45	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2925.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=260	=10	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-650.00000	=0.00000	
=1	=1011774	=67	=False	=16311	=324	=623	=7	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-455.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=248	=43	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-2795.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=251	=22	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1430.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=252	=11	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-715.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=253	=16	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1040.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=254	=12	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-780.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=256	=13	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-845.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=259	=73	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-4745.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=260	=11	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-715.00000	=0.00000	
=1	=1011774	=67	=False	=16531	=324	=623	=19	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1235.00000	=0.00000	
=1	=1011774	=67	=False	=16665	=324	=248	=17	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-1105.00000	=0.00000	
=1	=1011774	=67	=False	=16665	=324	=251	=7	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-455.00000	=0.00000	
=1	=1011774	=67	=False	=16665	=324	=252	=5	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-325.00000	=0.00000	
=1	=1011774	=67	=False	=16665	=324	=253	=8	=0	=0.00000	=0.00000	=0	=0	=0.00000	=0.00000	=0.00000	=-520.00000	=0.00000	
