Id	CanteenDownloadRequestId	MachineId	SelectionName	ProductId	Need	ExtraSystem	Extra	
=16377	=161	=702767	=B6	=5569	=0	=0	[NULL]	
=16378	=161	=702767	=B8	=1027	=0	=0	[NULL]	
=16379	=161	=702767	=C0	=4800	=0	=0	[NULL]	
=16380	=161	=702767	=C2	=1119	=0	=0	[NULL]	
=16381	=161	=702767	=C4	=948	=0	=0	[NULL]	
=16382	=161	=702767	=C6	=356	=0	=0	[NULL]	
=16383	=161	=702767	=C8	=4789	=0	=0	[NULL]	
=16384	=161	=702767	=D0	=490	=0	=0	[NULL]	
=16385	=161	=702767	=D1	=215	=0	=0	[NULL]	
=16386	=161	=702767	=D2	=235	=0	=0	[NULL]	
=16387	=161	=702767	=D3	=458	=0	=0	[NULL]	
=16388	=161	=702767	=D4	=223	=0	=0	[NULL]	
=16389	=161	=702767	=D5	=190	=0	=0	[NULL]	
=16390	=161	=702767	=D6	=903	=0	=0	[NULL]	
=16391	=161	=702767	=D7	=804	=0	=0	[NULL]	
=16392	=161	=702767	=D8	=230	=0	=0	[NULL]	
=16393	=161	=702767	=D9	=213	=0	=0	[NULL]	
=16394	=161	=702767	=E0	=5147	=0	=0	[NULL]	
=16395	=161	=702767	=E1	=465	=0	=0	[NULL]	
=16396	=161	=702767	=E2	=5155	=0	=0	[NULL]	
=16397	=161	=702767	=E3	=1633	=0	=0	[NULL]	
=16398	=161	=702767	=E4	=175	=0	=0	[NULL]	
=16399	=161	=702767	=E5	=469	=0	=0	[NULL]	
=16400	=161	=702767	=E6	=3904	=0	=0	[NULL]	
=16401	=161	=702767	=E7	=231	=0	=0	[NULL]	
=16402	=161	=702767	=E8	=467	=0	=0	[NULL]	
=16403	=161	=702767	=E9	=876	=0	=0	[NULL]	
=16404	=161	=702767	=F0	=737	=0	=0	[NULL]	
=16405	=161	=702767	=F2	=83	=0	=0	[NULL]	
=16406	=161	=702767	=F4	=812	=0	=0	[NULL]	
=16407	=161	=702767	=F6	=1237	=0	=0	[NULL]	
=16408	=161	=702767	=F8	=635	=0	=0	[NULL]	
=16409	=161	=71287	=1	=129	=0	=0	[NULL]	
=16410	=161	=71287	=2	=129	=0	=0	[NULL]	
=16411	=161	=71287	=3	=115	=0	=0	[NULL]	
=16412	=161	=71287	=4	=133	=0	=0	[NULL]	
=16413	=161	=71287	=5	=133	=0	=0	[NULL]	
=16414	=161	=71287	=6	=130	=0	=0	[NULL]	
=16415	=161	=71287	=7	=130	=0	=0	[NULL]	
=16416	=161	=71287	=8	=139	=0	=0	[NULL]	
=16417	=161	=71287	=9	=652	=0	=0	[NULL]	
=16418	=161	=71289	=1	=133	=0	=0	[NULL]	
=16419	=161	=71289	=2	=133	=0	=0	[NULL]	
=16420	=161	=71289	=3	=129	=0	=0	[NULL]	
=16421	=161	=71289	=4	=129	=0	=0	[NULL]	
=16422	=161	=71289	=5	=129	=0	=0	[NULL]	
=16423	=161	=71289	=6	=115	=0	=0	[NULL]	
=16424	=161	=71289	=7	=113	=0	=0	[NULL]	
=16425	=161	=71289	=8	=130	=0	=0	[NULL]	
=16426	=161	=71289	=9	=139	=0	=0	[NULL]	
=16427	=161	=738225	=101	=383	=0	=0	[NULL]	
=16428	=161	=738225	=103	=355	=0	=0	[NULL]	
=16429	=161	=738225	=105	=367	=0	=0	[NULL]	
=16430	=161	=738225	=107	=720	=0	=0	[NULL]	
=16431	=161	=738225	=109	=384	=0	=0	[NULL]	
=16432	=161	=738225	=111	=6488	=0	=0	[NULL]	
=16433	=161	=738225	=201	=5569	=0	=0	[NULL]	
=16434	=161	=738225	=203	=366	=0	=0	[NULL]	
=16435	=161	=738225	=205	=948	=0	=0	[NULL]	
=16436	=161	=738225	=207	=906	=0	=0	[NULL]	
=16437	=161	=738225	=209	=1244	=0	=0	[NULL]	
=16438	=161	=738225	=211	=878	=0	=0	[NULL]	
=16439	=161	=738225	=301	=4800	=0	=0	[NULL]	
=16440	=161	=738225	=303	=1119	=0	=0	[NULL]	
=16441	=161	=738225	=305	=6487	=0	=0	[NULL]	
=16442	=161	=738225	=307	=356	=0	=0	[NULL]	
=16443	=161	=738225	=309	=478	=0	=0	[NULL]	
=16444	=161	=738225	=311	=4789	=0	=0	[NULL]	
=16445	=161	=738225	=401	=490	=0	=0	[NULL]	
=16446	=161	=738225	=402	=215	=0	=0	[NULL]	
=16447	=161	=738225	=403	=235	=0	=0	[NULL]	
=16448	=161	=738225	=404	=458	=0	=0	[NULL]	
=16449	=161	=738225	=405	=4573	=0	=0	[NULL]	
=16450	=161	=738225	=406	=223	=0	=0	[NULL]	
=16451	=161	=738225	=407	=804	=0	=0	[NULL]	
=16452	=161	=738225	=408	=190	=0	=0	[NULL]	
=16453	=161	=738225	=409	=231	=0	=0	[NULL]	
=16454	=161	=738225	=410	=217	=0	=0	[NULL]	
=16455	=161	=738225	=411	=179	=0	=0	[NULL]	
=16456	=161	=738225	=412	=3904	=0	=0	[NULL]	
=16457	=161	=738225	=501	=5147	=0	=0	[NULL]	
=16458	=161	=738225	=502	=465	=0	=0	[NULL]	
=16459	=161	=738225	=503	=1633	=0	=0	[NULL]	
=16460	=161	=738225	=504	=5155	=0	=0	[NULL]	
=16461	=161	=738225	=505	=469	=0	=0	[NULL]	
=16462	=161	=738225	=506	=903	=0	=0	[NULL]	
=16463	=161	=738225	=507	=545	=0	=0	[NULL]	
=16464	=161	=738225	=508	=467	=0	=0	[NULL]	
=16465	=161	=738225	=509	=175	=0	=0	[NULL]	
=16466	=161	=738225	=510	=176	=0	=0	[NULL]	
=16467	=161	=738225	=511	=230	=0	=0	[NULL]	
=16468	=161	=738225	=512	=213	=0	=0	[NULL]	
=16469	=161	=738225	=601	=737	=0	=0	[NULL]	
=16470	=161	=738225	=603	=83	=0	=0	[NULL]	
=16471	=161	=738225	=605	=812	=0	=0	[NULL]	
=16472	=161	=738225	=607	=1237	=0	=0	[NULL]	
=16473	=161	=738225	=609	=488	=0	=0	[NULL]	
=16474	=161	=738225	=611	=77	=0	=0	[NULL]	
=16475	=161	=738225	=702	=563	=0	=0	[NULL]	
=16476	=161	=738225	=703	=537	=0	=0	[NULL]	
=16477	=161	=738225	=705	=576	=0	=0	[NULL]	
=16478	=161	=738225	=707	=3719	=0	=0	[NULL]	
=16479	=161	=738225	=709	=862	=0	=0	[NULL]	
=16480	=161	=738225	=711	=77	=0	=0	[NULL]	
=16481	=161	=743359	=1	=587	=0	=0	[NULL]	
=16482	=161	=743359	=2	=133	=0	=0	[NULL]	
=16483	=161	=743359	=3	=252	=0	=0	[NULL]	
=16484	=161	=743359	=4	=115	=0	=0	[NULL]	
=16485	=161	=743359	=5	=129	=0	=0	[NULL]	
=16486	=161	=743359	=6	=129	=0	=0	[NULL]	
=16487	=161	=743359	=7	=129	=0	=0	[NULL]	
=16488	=161	=743359	=8	=587	=0	=0	[NULL]	
=16489	=161	=743359	=9	=587	=0	=0	[NULL]	
=16490	=161	=748524	=A1	=383	=0	=0	[NULL]	
=16491	=161	=748524	=A3	=355	=0	=0	[NULL]	
=16492	=161	=748524	=A5	=367	=0	=0	[NULL]	
=16493	=161	=748524	=A7	=720	=0	=0	[NULL]	
=16494	=161	=748524	=A9	=878	=0	=0	[NULL]	
=16495	=161	=748524	=B1	=6487	=0	=0	[NULL]	
=16496	=161	=748524	=B3	=366	=0	=0	[NULL]	
=16497	=161	=748524	=B5	=906	=0	=0	[NULL]	
=16498	=161	=748524	=B7	=948	=0	=0	[NULL]	
=16499	=161	=748524	=B9	=1027	=0	=0	[NULL]	
=16500	=161	=748524	=C1	=4800	=0	=0	[NULL]	
=16501	=161	=748524	=C3	=1119	=0	=0	[NULL]	
=16502	=161	=748524	=C5	=5569	=0	=0	[NULL]	
=16503	=161	=748524	=C7	=356	=0	=0	[NULL]	
=16504	=161	=748524	=C9	=4789	=0	=0	[NULL]	
=16505	=161	=748524	=D0	=876	=0	=0	[NULL]	
=16506	=161	=748524	=D1	=490	=0	=0	[NULL]	
=16507	=161	=748524	=D2	=215	=0	=0	[NULL]	
=16508	=161	=748524	=D3	=235	=0	=0	[NULL]	
=16509	=161	=748524	=D4	=458	=0	=0	[NULL]	
=16510	=161	=748524	=D5	=235	=0	=0	[NULL]	
=16511	=161	=748524	=D6	=190	=0	=0	[NULL]	
=16512	=161	=748524	=D7	=223	=0	=0	[NULL]	
=16513	=161	=748524	=D8	=903	=0	=0	[NULL]	
=16514	=161	=748524	=D9	=231	=0	=0	[NULL]	
=16515	=161	=748524	=E0	=213	=0	=0	[NULL]	
=16516	=161	=748524	=E1	=5147	=0	=0	[NULL]	
=16517	=161	=748524	=E2	=465	=0	=0	[NULL]	
=16518	=161	=748524	=E3	=5155	=0	=0	[NULL]	
=16519	=161	=748524	=E4	=1633	=0	=0	[NULL]	
=16520	=161	=748524	=E5	=175	=0	=0	[NULL]	
=16521	=161	=748524	=E6	=3904	=0	=0	[NULL]	
=16522	=161	=748524	=E7	=469	=0	=0	[NULL]	
=16523	=161	=748524	=E8	=804	=0	=0	[NULL]	
=16524	=161	=748524	=E9	=467	=0	=0	[NULL]	
=16525	=161	=748524	=F1	=737	=0	=0	[NULL]	
=16526	=161	=748524	=F3	=83	=0	=0	[NULL]	
=16527	=161	=748524	=F5	=537	=0	=0	[NULL]	
=16528	=161	=748524	=F7	=1434	=0	=0	[NULL]	
=16529	=161	=748524	=F9	=635	=0	=0	[NULL]	
=16530	=161	=748524	=G1	=899	=0	=0	[NULL]	
=16531	=161	=748524	=G2	=937	=0	=0	[NULL]	
=16532	=161	=748524	=G3	=882	=0	=0	[NULL]	
=16533	=161	=748524	=G4	=624	=0	=0	[NULL]	
=16534	=161	=748524	=G5	=1166	=0	=0	[NULL]	
=16535	=161	=841914	=A1	=383	=0	=0	[NULL]	
=16536	=161	=841914	=A2	=355	=0	=0	[NULL]	
=16537	=161	=841914	=A3	=367	=0	=0	[NULL]	
=16538	=161	=841914	=A4	=720	=0	=0	[NULL]	
=16539	=161	=841914	=A5	=878	=0	=0	[NULL]	
=16540	=161	=841914	=B1	=4789	=0	=0	[NULL]	
=16541	=161	=841914	=B2	=366	=0	=0	[NULL]	
=16542	=161	=841914	=B3	=906	=0	=0	[NULL]	
=16543	=161	=841914	=B4	=948	=0	=0	[NULL]	
=16544	=161	=841914	=B5	=1027	=0	=0	[NULL]	
=16545	=161	=841914	=C1	=4800	=0	=0	[NULL]	
=16546	=161	=841914	=C2	=1119	=0	=0	[NULL]	
=16547	=161	=841914	=C3	=6487	=0	=0	[NULL]	
=16548	=161	=841914	=C4	=356	=0	=0	[NULL]	
=16549	=161	=841914	=C5	=4789	=0	=0	[NULL]	
=16550	=161	=841914	=D1	=490	=0	=0	[NULL]	
=16551	=161	=841914	=D10	=213	=0	=0	[NULL]	
=16552	=161	=841914	=D2	=215	=0	=0	[NULL]	
=16553	=161	=841914	=D3	=235	=0	=0	[NULL]	
=16554	=161	=841914	=D4	=235	=0	=0	[NULL]	
=16555	=161	=841914	=D5	=223	=0	=0	[NULL]	
=16556	=161	=841914	=D6	=190	=0	=0	[NULL]	
=16557	=161	=841914	=D7	=903	=0	=0	[NULL]	
=16558	=161	=841914	=D8	=804	=0	=0	[NULL]	
=16559	=161	=841914	=D9	=5155	=0	=0	[NULL]	
=16560	=161	=841914	=E1	=5147	=0	=0	[NULL]	
=16561	=161	=841914	=E10	=876	=0	=0	[NULL]	
=16562	=161	=841914	=E2	=176	=0	=0	[NULL]	
=16563	=161	=841914	=E3	=5155	=0	=0	[NULL]	
=16564	=161	=841914	=E4	=1633	=0	=0	[NULL]	
=16565	=161	=841914	=E5	=175	=0	=0	[NULL]	
=16566	=161	=841914	=E6	=469	=0	=0	[NULL]	
=16567	=161	=841914	=E7	=176	=0	=0	[NULL]	
=16568	=161	=841914	=E8	=176	=0	=0	[NULL]	
=16569	=161	=841914	=E9	=467	=0	=0	[NULL]	
=16570	=161	=841914	=F1	=737	=0	=0	[NULL]	
=16571	=161	=841914	=F2	=83	=0	=0	[NULL]	
=16572	=161	=841914	=F3	=812	=0	=0	[NULL]	
=16573	=161	=841914	=F4	=488	=0	=0	[NULL]	
=16574	=161	=841914	=F5	=635	=0	=0	[NULL]	
=16575	=161	=841914	=G1	=899	=0	=0	[NULL]	
=16576	=161	=841914	=G2	=937	=0	=0	[NULL]	
=16577	=161	=841914	=G3	=882	=0	=0	[NULL]	
=16578	=161	=841914	=G4	=624	=0	=0	[NULL]	
=16579	=161	=841914	=G5	=1166	=0	=0	[NULL]	
=16580	=161	=860460	=1	=105	=0	=0	[NULL]	
=16581	=161	=860460	=2	=105	=0	=0	[NULL]	
=16582	=161	=860460	=3	=110	=0	=0	[NULL]	
=16583	=161	=860460	=4	=110	=0	=0	[NULL]	
=16584	=161	=860460	=5	=140	=0	=0	[NULL]	
=16585	=161	=860460	=6	=108	=0	=0	[NULL]	
=16586	=161	=860460	=7	=111	=0	=0	[NULL]	
=16587	=161	=860460	=8	=516	=0	=0	[NULL]	
=16588	=161	=860460	=9	=541	=0	=0	[NULL]	
=16589	=161	=860533	=1	=110	=0	=0	[NULL]	
=16590	=161	=860533	=2	=110	=0	=0	[NULL]	
=16591	=161	=860533	=3	=611	=0	=0	[NULL]	
=16592	=161	=860533	=4	=255	=0	=0	[NULL]	
=16593	=161	=860533	=5	=255	=0	=0	[NULL]	
=16594	=161	=860533	=6	=141	=0	=0	[NULL]	
=16595	=161	=860533	=7	=141	=0	=0	[NULL]	
=16596	=161	=860533	=8	=111	=0	=0	[NULL]	
=16597	=161	=860533	=9	=111	=0	=0	[NULL]	
=16598	=161	=860534	=1	=105	=0	=0	[NULL]	
=16599	=161	=860534	=2	=105	=0	=0	[NULL]	
=16600	=161	=860534	=3	=104	=0	=0	[NULL]	
=16601	=161	=860534	=4	=541	=0	=0	[NULL]	
=16602	=161	=860534	=5	=140	=0	=0	[NULL]	
=16603	=161	=860534	=6	=140	=0	=0	[NULL]	
=16604	=161	=860534	=7	=108	=0	=0	[NULL]	
=16605	=161	=860534	=8	=108	=0	=0	[NULL]	
=16606	=161	=860534	=9	=104	=0	=0	[NULL]	
=16607	=161	=861772	=1	=133	=0	=0	[NULL]	
=16608	=161	=861772	=2	=115	=0	=0	[NULL]	
=16609	=161	=861772	=3	=115	=0	=0	[NULL]	
=16610	=161	=861772	=4	=129	=0	=0	[NULL]	
=16611	=161	=861772	=5	=129	=0	=0	[NULL]	
=16612	=161	=861772	=6	=113	=0	=0	[NULL]	
=16613	=161	=861772	=7	=113	=0	=0	[NULL]	
=16614	=161	=861772	=8	=130	=0	=0	[NULL]	
=16615	=161	=861772	=9	=252	=0	=0	[NULL]	
=16616	=161	=863447	=1	=105	=0	=0	[NULL]	
=16617	=161	=863447	=2	=111	=0	=0	[NULL]	
=16618	=161	=863447	=3	=110	=0	=0	[NULL]	
=16619	=161	=863447	=4	=541	=0	=0	[NULL]	
=16620	=161	=863447	=5	=611	=0	=0	[NULL]	
=16621	=161	=863447	=6	=108	=0	=0	[NULL]	
=16622	=161	=863447	=7	=111	=0	=0	[NULL]	
=16623	=161	=863448	=1	=13	=0	=0	[NULL]	
=16624	=161	=863448	=2	=12	=0	=0	[NULL]	
=16625	=161	=863448	=3	=14	=0	=0	[NULL]	
=16626	=161	=863448	=4	=16	=0	=0	[NULL]	
=16627	=161	=863448	=5	=16	=0	=0	[NULL]	
=16628	=161	=863448	=6	=37	=0	=0	[NULL]	
=16629	=161	=863448	=7	=14	=0	=0	[NULL]	
=16630	=161	=863449	=1	=13	=3	=0	[NULL]	
=16631	=161	=863449	=2	=37	=2	=0	[NULL]	
=16632	=161	=863449	=3	=11	=0	=0	[NULL]	
=16633	=161	=863449	=4	=12	=0	=0	[NULL]	
=16634	=161	=863449	=5	=18	=0	=0	[NULL]	
=16635	=161	=863449	=6	=29	=0	=0	[NULL]	
=16636	=161	=863449	=7	=16	=0	=0	[NULL]	
=16637	=161	=891396	=101	=383	=0	=0	[NULL]	
=16638	=161	=891396	=103	=355	=0	=0	[NULL]	
=16639	=161	=891396	=105	=367	=0	=0	[NULL]	
=16640	=161	=891396	=107	=720	=0	=0	[NULL]	
=16641	=161	=891396	=109	=384	=0	=0	[NULL]	
=16642	=161	=891396	=111	=6488	=0	=0	[NULL]	
=16643	=161	=891396	=201	=5569	=0	=0	[NULL]	
=16644	=161	=891396	=203	=366	=0	=0	[NULL]	
=16645	=161	=891396	=205	=948	=0	=0	[NULL]	
=16646	=161	=891396	=207	=906	=0	=0	[NULL]	
=16647	=161	=891396	=209	=1244	=0	=0	[NULL]	
=16648	=161	=891396	=211	=878	=0	=0	[NULL]	
=16649	=161	=891396	=301	=4800	=0	=0	[NULL]	
=16650	=161	=891396	=303	=1119	=0	=0	[NULL]	
=16651	=161	=891396	=305	=6487	=0	=0	[NULL]	
=16652	=161	=891396	=307	=356	=0	=0	[NULL]	
=16653	=161	=891396	=309	=374	=0	=0	[NULL]	
=16654	=161	=891396	=311	=4789	=0	=0	[NULL]	
=16655	=161	=891396	=401	=490	=0	=0	[NULL]	
=16656	=161	=891396	=402	=235	=0	=0	[NULL]	
=16657	=161	=891396	=403	=458	=0	=0	[NULL]	
=16658	=161	=891396	=404	=235	=0	=0	[NULL]	
=16659	=161	=891396	=405	=490	=0	=0	[NULL]	
=16660	=161	=891396	=406	=235	=0	=0	[NULL]	
=16661	=161	=891396	=407	=458	=0	=0	[NULL]	
=16662	=161	=891396	=408	=235	=0	=0	[NULL]	
=16663	=161	=891396	=409	=223	=0	=0	[NULL]	
=16664	=161	=891396	=410	=190	=0	=0	[NULL]	
=16665	=161	=891396	=411	=804	=0	=0	[NULL]	
=16666	=161	=891396	=412	=3904	=0	=0	[NULL]	
=16667	=161	=891396	=501	=5147	=0	=0	[NULL]	
=16668	=161	=891396	=502	=465	=0	=0	[NULL]	
=16669	=161	=891396	=503	=5155	=0	=0	[NULL]	
=16670	=161	=891396	=504	=1633	=0	=0	[NULL]	
=16671	=161	=891396	=505	=469	=0	=0	[NULL]	
=16672	=161	=891396	=506	=175	=0	=0	[NULL]	
=16673	=161	=891396	=507	=545	=0	=0	[NULL]	
=16674	=161	=891396	=508	=467	=0	=0	[NULL]	
=16675	=161	=891396	=509	=903	=0	=0	[NULL]	
=16676	=161	=891396	=510	=176	=0	=0	[NULL]	
=16677	=161	=891396	=511	=230	=0	=0	[NULL]	
=16678	=161	=891396	=512	=213	=0	=0	[NULL]	
=16679	=161	=891396	=601	=1237	=0	=0	[NULL]	
=16680	=161	=891396	=603	=83	=0	=0	[NULL]	
=16681	=161	=891396	=605	=812	=0	=0	[NULL]	
=16682	=161	=891396	=607	=1237	=0	=0	[NULL]	
=16683	=161	=891396	=609	=1434	=0	=0	[NULL]	
=16684	=161	=891396	=611	=635	=0	=0	[NULL]	
=16685	=161	=891396	=702	=563	=0	=0	[NULL]	
=16686	=161	=891396	=703	=1633	=0	=0	[NULL]	
=16687	=161	=891396	=704	=545	=0	=0	[NULL]	
=16688	=161	=891396	=705	=1633	=0	=0	[NULL]	
=16689	=161	=891396	=706	=876	=0	=0	[NULL]	
=16690	=161	=891396	=707	=545	=0	=0	[NULL]	
=16691	=161	=891396	=708	=903	=0	=0	[NULL]	
=16692	=161	=891396	=709	=179	=0	=0	[NULL]	
=16693	=161	=891396	=710	=576	=0	=0	[NULL]	
=16694	=161	=891396	=711	=77	=0	=0	[NULL]	
=16695	=161	=936862	=1	=13	=0	=0	[NULL]	
=16696	=161	=936862	=2	=13	=0	=0	[NULL]	
=16697	=161	=936862	=3	=13	=0	=0	[NULL]	
=16698	=161	=936862	=4	=37	=0	=0	[NULL]	
=16699	=161	=936862	=5	=37	=0	=0	[NULL]	
=16700	=161	=936862	=6	=508	=0	=0	[NULL]	
=16701	=161	=936862	=7	=14	=0	=0	[NULL]	
=16702	=161	=953872	=1	=657	=0	=0	[NULL]	
=16703	=161	=965821	=110	=383	=0	=0	[NULL]	
=16704	=161	=965821	=112	=355	=0	=0	[NULL]	
=16705	=161	=965821	=114	=367	=0	=0	[NULL]	
=16706	=161	=965821	=116	=720	=0	=0	[NULL]	
=16707	=161	=965821	=118	=6488	=0	=0	[NULL]	
=16708	=161	=965821	=120	=5569	=0	=0	[NULL]	
=16709	=161	=965821	=122	=366	=0	=0	[NULL]	
=16710	=161	=965821	=124	=906	=0	=0	[NULL]	
=16711	=161	=965821	=126	=948	=0	=0	[NULL]	
=16712	=161	=965821	=128	=878	=0	=0	[NULL]	
=16713	=161	=965821	=130	=4800	=0	=0	[NULL]	
=16714	=161	=965821	=132	=1119	=0	=0	[NULL]	
=16715	=161	=965821	=134	=6487	=0	=0	[NULL]	
=16716	=161	=965821	=136	=356	=0	=0	[NULL]	
=16717	=161	=965821	=138	=4789	=0	=0	[NULL]	
=16718	=161	=965821	=140	=490	=0	=0	[NULL]	
=16719	=161	=965821	=141	=215	=0	=0	[NULL]	
=16720	=161	=965821	=142	=235	=0	=0	[NULL]	
=16721	=161	=965821	=143	=458	=0	=0	[NULL]	
=16722	=161	=965821	=144	=235	=0	=0	[NULL]	
=16723	=161	=965821	=145	=217	=0	=0	[NULL]	
=16724	=161	=965821	=146	=223	=0	=0	[NULL]	
=16725	=161	=965821	=147	=804	=0	=0	[NULL]	
=16726	=161	=965821	=148	=231	=0	=0	[NULL]	
=16727	=161	=965821	=149	=3904	=0	=0	[NULL]	
=16728	=161	=965821	=150	=5147	=0	=0	[NULL]	
=16729	=161	=965821	=151	=465	=0	=0	[NULL]	
=16730	=161	=965821	=152	=5155	=0	=0	[NULL]	
=16731	=161	=965821	=153	=1633	=0	=0	[NULL]	
=16732	=161	=965821	=154	=175	=0	=0	[NULL]	
=16733	=161	=965821	=155	=190	=0	=0	[NULL]	
=16734	=161	=965821	=156	=469	=0	=0	[NULL]	
=16735	=161	=965821	=157	=903	=0	=0	[NULL]	
=16736	=161	=965821	=158	=467	=0	=0	[NULL]	
=16737	=161	=965821	=159	=213	=0	=0	[NULL]	
=16738	=161	=965821	=160	=737	=0	=0	[NULL]	
=16739	=161	=965821	=162	=83	=0	=0	[NULL]	
=16740	=161	=965821	=164	=812	=0	=0	[NULL]	
=16741	=161	=965821	=166	=1237	=0	=0	[NULL]	
=16742	=161	=965821	=168	=635	=0	=0	[NULL]	
=16743	=161	=965821	=170	=899	=0	=0	[NULL]	
=16744	=161	=965821	=171	=1166	=0	=0	[NULL]	
=16745	=161	=965821	=172	=882	=0	=0	[NULL]	
=16746	=161	=965821	=173	=624	=0	=0	[NULL]	
=16747	=161	=965821	=174	=937	=0	=0	[NULL]	
=16748	=161	=988666	=110	=383	=0	=0	[NULL]	
=16749	=161	=988666	=112	=355	=0	=0	[NULL]	
=16750	=161	=988666	=114	=367	=0	=0	[NULL]	
=16751	=161	=988666	=116	=362	=0	=0	[NULL]	
=16752	=161	=988666	=118	=878	=0	=0	[NULL]	
=16753	=161	=988666	=120	=4789	=0	=0	[NULL]	
=16754	=161	=988666	=122	=366	=0	=0	[NULL]	
=16755	=161	=988666	=124	=356	=0	=0	[NULL]	
=16756	=161	=988666	=126	=878	=0	=0	[NULL]	
=16757	=161	=988666	=128	=1027	=0	=0	[NULL]	
=16758	=161	=988666	=130	=4800	=0	=0	[NULL]	
=16759	=161	=988666	=132	=1119	=0	=0	[NULL]	
=16760	=161	=988666	=134	=6487	=0	=0	[NULL]	
=16761	=161	=988666	=136	=948	=0	=0	[NULL]	
=16762	=161	=988666	=138	=4789	=0	=0	[NULL]	
=16763	=161	=988666	=140	=213	=0	=0	[NULL]	
=16764	=161	=988666	=141	=490	=0	=0	[NULL]	
=16765	=161	=988666	=142	=215	=0	=0	[NULL]	
=16766	=161	=988666	=143	=235	=0	=0	[NULL]	
=16767	=161	=988666	=144	=458	=0	=0	[NULL]	
=16768	=161	=988666	=145	=223	=0	=0	[NULL]	
=16769	=161	=988666	=146	=903	=0	=0	[NULL]	
=16770	=161	=988666	=147	=804	=0	=0	[NULL]	
=16771	=161	=988666	=148	=876	=0	=0	[NULL]	
=16772	=161	=988666	=149	=3904	=0	=0	[NULL]	
=16773	=161	=988666	=150	=5147	=0	=0	[NULL]	
=16774	=161	=988666	=151	=465	=0	=0	[NULL]	
=16775	=161	=988666	=152	=5155	=0	=0	[NULL]	
=16776	=161	=988666	=153	=1633	=0	=0	[NULL]	
=16777	=161	=988666	=154	=175	=0	=0	[NULL]	
=16778	=161	=988666	=155	=190	=0	=0	[NULL]	
=16779	=161	=988666	=156	=467	=0	=0	[NULL]	
=16780	=161	=988666	=157	=231	=0	=0	[NULL]	
=16781	=161	=988666	=158	=230	=0	=0	[NULL]	
=16782	=161	=988666	=159	=179	=0	=0	[NULL]	
=16783	=161	=988666	=160	=1434	=0	=0	[NULL]	
=16784	=161	=988666	=162	=488	=0	=0	[NULL]	
=16785	=161	=988666	=164	=812	=0	=0	[NULL]	
=16786	=161	=988666	=166	=635	=0	=0	[NULL]	
=16787	=161	=988666	=168	=77	=0	=0	[NULL]	
=16788	=161	=988666	=170	=899	=0	=0	[NULL]	
=16789	=161	=988666	=171	=937	=0	=0	[NULL]	
=16790	=161	=988666	=172	=882	=0	=0	[NULL]	
=16791	=161	=988666	=173	=624	=0	=0	[NULL]	
=16792	=161	=988666	=174	=1166	=0	=0	[NULL]	
=16793	=161	=988667	=1	=133	=0	=0	[NULL]	
=16794	=161	=988667	=2	=110	=0	=0	[NULL]	
=16795	=161	=988667	=3	=129	=0	=0	[NULL]	
=16796	=161	=988667	=4	=113	=0	=0	[NULL]	
=16797	=161	=988667	=5	=105	=0	=0	[NULL]	
=16798	=161	=988667	=6	=587	=0	=0	[NULL]	
=16799	=161	=988667	=7	=778	=0	=0	[NULL]	
=16800	=161	=988667	=8	=730	=0	=0	[NULL]	
=16801	=161	=988667	=9	=252	=0	=0	[NULL]	
=20534	=162	=1004152	=1	=105	=44	=0	[NULL]	
=20535	=162	=1004152	=2	=110	=32	=1	[NULL]	
=20536	=162	=1004152	=3	=108	=27	=1	[NULL]	
=20537	=162	=1004152	=4	=111	=17	=0	[NULL]	
=20538	=162	=1004152	=5	=140	=22	=0	[NULL]	
=20539	=162	=1004152	=6	=123	=6	=0	[NULL]	
=20540	=162	=1004152	=7	=254	=21	=1	[NULL]	
=20541	=162	=1004152	=8	=137	=22	=0	[NULL]	
=20542	=162	=1004152	=9	=1148	=22	=0	[NULL]	
=20543	=162	=1014700	=10	=355	=0	=0	[NULL]	
=20544	=162	=1014700	=12	=948	=0	=0	[NULL]	
=20545	=162	=1014700	=14	=367	=0	=0	[NULL]	
=20546	=162	=1014700	=16	=383	=0	=0	[NULL]	
=20547	=162	=1014700	=18	=365	=0	=0	[NULL]	
=20548	=162	=1014700	=20	=3845	=0	=0	[NULL]	
=20549	=162	=1014700	=22	=366	=0	=0	[NULL]	
=20550	=162	=1014700	=24	=752	=0	=0	[NULL]	
=20551	=162	=1014700	=26	=396	=0	=0	[NULL]	
=20552	=162	=1014700	=28	=1147	=0	=0	[NULL]	
=20553	=162	=1014700	=30	=1139	=0	=0	[NULL]	
=20554	=162	=1014700	=32	=4603	=0	=0	[NULL]	
=20555	=162	=1014700	=34	=1961	=0	=0	[NULL]	
=20556	=162	=1014700	=36	=8200	=0	=0	[NULL]	
=20557	=162	=1014700	=38	=402	=0	=0	[NULL]	
=20558	=162	=1014700	=40	=240	=0	=0	[NULL]	
=20559	=162	=1014700	=42	=994	=0	=0	[NULL]	
=20560	=162	=1014700	=44	=223	=0	=0	[NULL]	
=20561	=162	=1014700	=46	=83	=0	=0	[NULL]	
=20562	=162	=1014700	=48	=77	=0	=0	[NULL]	
=20563	=162	=1014700	=50	=465	=0	=0	[NULL]	
=20564	=162	=1014700	=51	=5147	=0	=0	[NULL]	
