RestockId	DeliveryOrderId	SaleId	MachineId	EffectiveDate	TaxJurisdictionDetailId	TaxCommissionRuleId	ItemId	AllocatedSalesAmountInCents	TaxableAllocatedSalesAmountInCents	TaxableAllocatedNetSalesAmountInCents	TaxBasisInCents	TaxAmountInCents	DepositAmountInCents	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=26	=274	=256	=126	=126	=126	=116.39723	=7.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=26	=274	=259	=567	=567	=567	=523.78753	=33.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=26	=274	=260	=189	=189	=189	=174.59584	=11.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=26	=274	=261	=2582	=2582	=2582	=2385.21940	=149.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=247	=6360	=6360	=6360	=5875.28868	=59.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=249	=2393	=2393	=2393	=2210.62356	=22.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=251	=1007	=1007	=1007	=930.25404	=9.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=252	=126	=126	=126	=116.39723	=2.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=256	=126	=126	=126	=116.39723	=1.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=259	=567	=567	=567	=523.78753	=6.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=260	=189	=189	=189	=174.59584	=2.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=28	=282	=261	=2582	=2582	=2582	=2385.21940	=24.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=247	=6360	=6360	=6360	=5875.28868	=58.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=249	=2393	=2393	=2393	=2210.62356	=22.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=251	=1007	=1007	=1007	=930.25404	=9.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=252	=126	=126	=126	=116.39723	=1.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=256	=126	=126	=126	=116.39723	=1.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=259	=567	=567	=567	=523.78753	=5.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=260	=189	=189	=189	=174.59584	=2.00000	=0	
=16401	[NULL]	[NULL]	=1150590	=11/19/2013 00:00:00	=41	=327	=261	=2582	=2582	=2582	=2385.21940	=24.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=348	=2724	=2724	=2724	=2516.39723	=158.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=444	=3449	=3449	=3411	=3151.03926	=197.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=446	=182	=182	=182	=168.12933	=10.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=454	=454	=454	=454	=419.39954	=26.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=672	=272	=272	=272	=251.27021	=16.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=673	=1089	=1089	=1089	=1006.00462	=63.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=26	=274	=707	=340	=340	=340	=314.08776	=20.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=348	=2724	=2724	=2724	=2516.39723	=25.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=444	=3449	=3449	=3411	=3151.03926	=31.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=446	=182	=182	=182	=168.12933	=2.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=454	=454	=454	=454	=419.39954	=5.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=672	=272	=272	=272	=251.27021	=2.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=673	=1089	=1089	=1089	=1006.00462	=10.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=28	=282	=707	=340	=340	=340	=314.08776	=3.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=348	=2724	=2724	=2724	=2516.39723	=25.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=444	=3449	=3449	=3411	=3151.03926	=32.00000	=38	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=446	=182	=182	=182	=168.12933	=2.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=454	=454	=454	=454	=419.39954	=4.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=672	=272	=272	=272	=251.27021	=3.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=673	=1089	=1089	=1089	=1006.00462	=10.00000	=0	
=16402	[NULL]	[NULL]	=1150790	=11/19/2013 00:00:00	=41	=327	=707	=340	=340	=340	=314.08776	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=280	=671	=671	=671	=619.86143	=39.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=282	=587	=587	=587	=542.26328	=33.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=283	=335	=335	=335	=309.46882	=19.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=285	=419	=419	=419	=387.06697	=25.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=286	=671	=671	=671	=619.86143	=38.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=291	=419	=419	=419	=387.06697	=24.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=375	=296	=296	=296	=273.44111	=17.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=376	=296	=296	=296	=273.44111	=17.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=377	=296	=296	=296	=273.44111	=17.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=381	=74	=74	=74	=68.36028	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=274	=589	=370	=370	=370	=341.80139	=22.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=281	=207	=207	=207	=198.79952	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=309	=414	=414	=414	=397.59904	=13.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=316	=591	=591	=591	=567.58703	=18.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=325	=474	=474	=474	=455.22209	=14.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=327	=296	=296	=296	=284.27371	=9.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=350	=74	=74	=74	=71.06843	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=351	=74	=74	=74	=71.06843	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=356	=138	=138	=138	=132.53301	=5.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=382	=839	=839	=839	=805.76230	=26.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=383	=1258	=1258	=1258	=1208.16327	=38.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=385	=84	=84	=84	=80.67227	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=389	=251	=251	=251	=241.05642	=7.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=421	=74	=74	=74	=71.06843	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=423	=276	=276	=276	=265.06603	=8.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=480	=867	=867	=867	=832.65306	=26.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=527	=395	=395	=395	=379.35174	=11.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=528	=316	=316	=316	=303.48139	=9.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=543	=868	=868	=868	=833.61345	=26.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=558	=158	=158	=158	=151.74070	=5.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=569	=394	=394	=394	=378.39136	=12.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=594	=59	=59	=59	=56.66267	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=637	=79	=79	=79	=75.87035	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=678	=473	=473	=473	=454.26170	=14.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=972	=754	=754	=754	=724.12965	=23.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=980	=474	=474	=474	=455.22209	=14.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=26	=275	=981	=74	=74	=74	=71.06843	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=280	=671	=671	=671	=619.86143	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=282	=587	=587	=587	=542.26328	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=283	=335	=335	=335	=309.46882	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=285	=419	=419	=419	=387.06697	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=286	=671	=671	=671	=619.86143	=7.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=291	=419	=419	=419	=387.06697	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=375	=296	=296	=296	=273.44111	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=376	=296	=296	=296	=273.44111	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=377	=296	=296	=296	=273.44111	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=381	=74	=74	=74	=68.36028	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=282	=589	=370	=370	=370	=341.80139	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=281	=207	=207	=207	=198.79952	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=309	=414	=414	=414	=397.59904	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=316	=591	=591	=591	=567.58703	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=325	=474	=474	=474	=455.22209	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=327	=296	=296	=296	=284.27371	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=350	=74	=74	=74	=71.06843	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=351	=74	=74	=74	=71.06843	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=356	=138	=138	=138	=132.53301	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=382	=839	=839	=839	=805.76230	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=383	=1258	=1258	=1258	=1208.16327	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=385	=84	=84	=84	=80.67227	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=389	=251	=251	=251	=241.05642	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=421	=74	=74	=74	=71.06843	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=423	=276	=276	=276	=265.06603	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=480	=867	=867	=867	=832.65306	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=527	=395	=395	=395	=379.35174	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=528	=316	=316	=316	=303.48139	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=543	=868	=868	=868	=833.61345	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=558	=158	=158	=158	=151.74070	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=569	=394	=394	=394	=378.39136	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=594	=59	=59	=59	=56.66267	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=637	=79	=79	=79	=75.87035	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=678	=473	=473	=473	=454.26170	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=972	=754	=754	=754	=724.12965	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=980	=474	=474	=474	=455.22209	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=28	=283	=981	=74	=74	=74	=71.06843	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=280	=671	=671	=671	=619.86143	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=282	=587	=587	=587	=542.26328	=5.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=283	=335	=335	=335	=309.46882	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=285	=419	=419	=419	=387.06697	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=286	=671	=671	=671	=619.86143	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=291	=419	=419	=419	=387.06697	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=375	=296	=296	=296	=273.44111	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=376	=296	=296	=296	=273.44111	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=377	=296	=296	=296	=273.44111	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=381	=74	=74	=74	=68.36028	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=327	=589	=370	=370	=370	=341.80139	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=281	=207	=207	=207	=198.79952	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=309	=414	=414	=414	=397.59904	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=316	=591	=591	=591	=567.58703	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=325	=474	=474	=474	=455.22209	=3.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=327	=296	=296	=296	=284.27371	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=350	=74	=74	=74	=71.06843	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=351	=74	=74	=74	=71.06843	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=356	=138	=138	=138	=132.53301	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=382	=839	=839	=839	=805.76230	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=383	=1258	=1258	=1258	=1208.16327	=6.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=385	=84	=84	=84	=80.67227	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=389	=251	=251	=251	=241.05642	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=421	=74	=74	=74	=71.06843	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=423	=276	=276	=276	=265.06603	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=480	=867	=867	=867	=832.65306	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=527	=395	=395	=395	=379.35174	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=528	=316	=316	=316	=303.48139	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=543	=868	=868	=868	=833.61345	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=558	=158	=158	=158	=151.74070	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=569	=394	=394	=394	=378.39136	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=594	=59	=59	=59	=56.66267	=0.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=637	=79	=79	=79	=75.87035	=1.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=678	=473	=473	=473	=454.26170	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=972	=754	=754	=754	=724.12965	=4.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=980	=474	=474	=474	=455.22209	=2.00000	=0	
=16403	[NULL]	[NULL]	=1037537	=11/19/2013 00:00:00	=41	=328	=981	=74	=74	=74	=71.06843	=0.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=282	=1793	=1793	=1793	=1656.35104	=104.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=283	=672	=672	=672	=620.78522	=39.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=286	=897	=897	=897	=828.63741	=52.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=289	=448	=448	=448	=413.85681	=26.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=301	=784	=784	=784	=724.24942	=45.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=696	=673	=673	=673	=621.70901	=39.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=973	=118	=118	=118	=109.00693	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=974	=118	=118	=118	=109.00693	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=274	=995	=112	=112	=112	=103.46420	=6.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=316	=383	=383	=383	=367.82713	=12.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=317	=613	=613	=613	=588.71549	=18.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=319	=306	=306	=306	=293.87755	=9.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=356	=177	=177	=177	=169.98800	=5.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=357	=230	=230	=230	=220.88836	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=364	=472	=472	=472	=453.30132	=14.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=365	=236	=236	=236	=226.65066	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=383	=1061	=1061	=1061	=1018.96759	=32.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=384	=1179	=1179	=1179	=1132.29292	=35.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=385	=590	=590	=590	=566.62665	=18.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=423	=619	=619	=619	=594.47779	=18.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=426	=796	=796	=796	=764.46579	=24.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=441	=106	=106	=106	=101.80072	=3.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=456	=153	=153	=153	=146.93878	=5.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=480	=1274	=1274	=1274	=1223.52941	=39.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=527	=1168	=1168	=1168	=1121.72869	=35.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=528	=743	=743	=743	=713.56543	=23.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=569	=319	=319	=319	=306.36255	=10.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=609	=590	=590	=590	=566.62665	=18.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=637	=530	=530	=530	=509.00360	=16.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=671	=472	=472	=472	=453.30132	=14.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=899	=266	=266	=266	=255.46218	=8.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=930	=531	=531	=531	=509.96399	=16.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=1010	=442	=442	=442	=424.48980	=13.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=26	=275	=1015	=354	=354	=354	=339.97599	=11.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=282	=1793	=1793	=1793	=1656.35104	=17.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=283	=672	=672	=672	=620.78522	=6.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=286	=897	=897	=897	=828.63741	=8.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=289	=448	=448	=448	=413.85681	=4.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=301	=784	=784	=784	=724.24942	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=696	=673	=673	=673	=621.70901	=7.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=973	=118	=118	=118	=109.00693	=1.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=974	=118	=118	=118	=109.00693	=1.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=282	=995	=112	=112	=112	=103.46420	=1.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=283	=316	=383	=383	=383	=367.82713	=1.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=283	=317	=613	=613	=613	=588.71549	=3.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=283	=319	=306	=306	=306	=293.87755	=2.00000	=0	
=16405	[NULL]	[NULL]	=1028250	=11/19/2013 00:00:00	=28	=283	=356	=177	=177	=177	=169.98800	=1.00000	=0	
