Id	MachineId	ItemId	Name	GroupName	Inventory	Par	Capacity	AlertLevel	PriceInCents	DesiredPriceInCents	CoilOrder	RowIndex	ColumnIndex	NameAlpha	NameNumber	VendsSinceInitializationQuantity	LastSaleDateTime	Deleted	CanBeRestored	
=6157	=29	=1289	=F2	[NULL]	=14	=25	=30	=3	=100	=100	=33	[NULL]	[NULL]	=F	=2	=5	=08/10/2013 12:55:13	=False	=False	
=6158	=29	=1289	=F3	[NULL]	=14	=25	=30	=3	=100	=100	=34	[NULL]	[NULL]	=F	=3	=2	=08/19/2013 12:57:56	=False	=False	
=6159	=29	=1289	=F4	[NULL]	=14	=25	=30	=3	=100	=100	=35	[NULL]	[NULL]	=F	=4	=2	=08/19/2013 12:57:56	=False	=False	
=6160	=29	=1289	=F5	[NULL]	=13	=25	=30	=3	=100	=100	=36	[NULL]	[NULL]	=F	=5	=0	=07/31/2013 12:59:31	=False	=False	
=6161	=29	=1289	=F6	[NULL]	=13	=25	=30	=3	=100	=100	=37	[NULL]	[NULL]	=F	=6	=3	=08/06/2013 16:52:53	=False	=False	
=6162	=29	=1290	=F7	[NULL]	=25	=25	=30	=3	=500	=500	=38	[NULL]	[NULL]	=F	=7	=1	=08/13/2013 12:55:26	=False	=False	
=6163	=29	=1290	=F8	[NULL]	=24	=25	=30	=3	=500	=500	=39	[NULL]	[NULL]	=F	=8	=1	=08/20/2013 16:59:53	=False	=False	
=6164	=29	=1290	=F9	[NULL]	=25	=25	=30	=3	=500	=500	=40	[NULL]	[NULL]	=F	=9	=2	=08/08/2013 16:52:59	=False	=False	
=6549	=32	=1342	=D9A	[NULL]	=3	=3	=3	=0	=250	[NULL]	=0	[NULL]	[NULL]	=D9A	=0	=0	[NULL]	=False	=False	
=6550	=26	=1328	=A0	[NULL]	=6	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=10	=08/21/2013 13:34:52	=False	=False	
=6551	=26	=966	=A2	[NULL]	=8	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=3	=08/09/2013 15:30:19	=False	=False	
=6552	=26	=869	=A4	[NULL]	=2	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=30	=08/21/2013 17:34:48	=False	=False	
=6553	=26	=868	=A6	[NULL]	=6	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=15	=08/20/2013 22:34:49	=False	=False	
=6554	=26	=1362	=A8	[NULL]	=7	=9	=9	=1	=100	=100	=5	[NULL]	[NULL]	=A	=8	=3	=08/15/2013 21:32:40	=False	=False	
=6555	=26	=866	=B0	[NULL]	=7	=9	=9	=1	=100	=100	=6	[NULL]	[NULL]	=B	=0	=11	=08/21/2013 11:34:56	=False	=False	
=6556	=26	=878	=B2	[NULL]	=6	=6	=6	=1	=100	=100	=7	[NULL]	[NULL]	=B	=2	=5	=08/19/2013 13:53:14	=False	=False	
=6557	=26	=829	=B4	[NULL]	=11	=13	=13	=2	=80	=80	=8	[NULL]	[NULL]	=B	=4	=4	=08/14/2013 11:32:33	=False	=False	
=6558	=26	=812	=B6	[NULL]	=8	=11	=11	=2	=175	=175	=9	[NULL]	[NULL]	=B	=6	=4	=08/21/2013 15:35:05	=False	=False	
=6559	=26	=847	=B8	[NULL]	=10	=13	=13	=2	=125	=125	=10	[NULL]	[NULL]	=B	=8	=4	=08/21/2013 14:34:59	=False	=False	
=6560	=26	=843	=C0	[NULL]	=20	=20	=20	=2	=150	=150	=11	[NULL]	[NULL]	=C	=0	=5	=08/16/2013 16:32:29	=False	=False	
=6561	=26	=1017	=C2	[NULL]	=12	=13	=13	=2	=125	=125	=12	[NULL]	[NULL]	=C	=2	=9	=08/20/2013 15:34:51	=False	=False	
=6562	=26	=862	=C4	[NULL]	=13	=15	=15	=2	=80	=80	=13	[NULL]	[NULL]	=C	=4	=7	=08/21/2013 17:34:48	=False	=False	
=6563	=26	=851	=C6	[NULL]	=10	=13	=13	=2	=100	=100	=14	[NULL]	[NULL]	=C	=6	=7	=08/21/2013 20:35:06	=False	=False	
=6564	=26	=957	=C8	[NULL]	=11	=15	=15	=2	=80	=80	=15	[NULL]	[NULL]	=C	=8	=13	=08/21/2013 12:34:47	=False	=False	
=6565	=26	=1158	=D0	[NULL]	=14	=15	=15	=2	=80	=80	=16	[NULL]	[NULL]	=D	=0	=25	=08/21/2013 15:35:05	=False	=False	
=6566	=26	=827	=D2	[NULL]	=8	=11	=11	=2	=80	=80	=17	[NULL]	[NULL]	=D	=2	=5	=08/20/2013 09:35:00	=False	=False	
=6567	=26	=1155	=D4	[NULL]	=11	=11	=11	=2	=100	=100	=18	[NULL]	[NULL]	=D	=4	=4	=08/15/2013 16:32:35	=False	=False	
=6568	=26	=958	=D6	[NULL]	=12	=15	=15	=2	=175	=175	=19	[NULL]	[NULL]	=D	=6	=2	=08/14/2013 18:32:31	=False	=False	
=6569	=26	=860	=D8	[NULL]	=12	=15	=15	=2	=75	=75	=20	[NULL]	[NULL]	=D	=8	=14	=08/21/2013 20:35:06	=False	=False	
=6570	=26	=819	=E0	[NULL]	=16	=17	=17	=2	=125	=125	=21	[NULL]	[NULL]	=E	=0	=5	=08/21/2013 17:34:48	=False	=False	
=6571	=26	=1241	=E1	[NULL]	=14	=17	=17	=2	=150	=150	=22	[NULL]	[NULL]	=E	=1	=1	=08/05/2013 17:10:58	=False	=False	
=6572	=26	=807	=E2	[NULL]	=16	=17	=17	=2	=125	=125	=23	[NULL]	[NULL]	=E	=2	=3	=08/21/2013 15:35:05	=False	=False	
=6573	=26	=811	=E3	[NULL]	=15	=17	=17	=2	=125	=125	=24	[NULL]	[NULL]	=E	=3	=4	=08/21/2013 15:35:05	=False	=False	
=6574	=26	=815	=E4	[NULL]	=19	=20	=20	=2	=125	=125	=25	[NULL]	[NULL]	=E	=4	=1	=08/02/2013 16:08:47	=False	=False	
=6575	=26	=1367	=E5	[NULL]	=8	=12	=20	=2	=100	=100	=26	[NULL]	[NULL]	=E	=5	=6	=08/21/2013 18:34:53	=False	=False	
=6576	=26	=1350	=E6	[NULL]	=5	=6	=15	=1	=200	=200	=27	[NULL]	[NULL]	=E	=6	=3	=08/21/2013 15:35:05	=False	=False	
=6577	=26	=799	=E7	[NULL]	=14	=15	=15	=2	=125	=125	=28	[NULL]	[NULL]	=E	=7	=4	=08/13/2013 15:30:26	=False	=False	
=6578	=26	=903	=E8	[NULL]	=10	=11	=11	=2	=300	=300	=29	[NULL]	[NULL]	=E	=8	=1	=08/21/2013 14:34:59	=False	=False	
=6579	=26	=1277	=E9	[NULL]	=6	=15	=15	=2	=125	=125	=30	[NULL]	[NULL]	=E	=9	=4	=08/21/2013 16:34:56	=False	=False	
=6580	=26	=1077	=F0	[NULL]	=6	=6	=11	=1	=125	=125	=31	[NULL]	[NULL]	=F	=0	=2	=08/13/2013 13:30:30	=False	=False	
=6581	=26	=1076	=F2	[NULL]	=4	=6	=9	=1	=125	=125	=32	[NULL]	[NULL]	=F	=2	=7	=08/20/2013 16:34:42	=False	=False	
=6582	=26	=1246	=F4	[NULL]	=10	=13	=13	=2	=100	=100	=33	[NULL]	[NULL]	=F	=4	=7	=08/21/2013 16:34:56	=False	=False	
=6583	=26	=842	=F6	[NULL]	=10	=15	=17	=2	=100	=100	=34	[NULL]	[NULL]	=F	=6	=7	=08/21/2013 16:34:56	=False	=False	
=6584	=26	=1128	=F8	[NULL]	=10	=12	=17	=2	=100	=100	=35	[NULL]	[NULL]	=F	=8	=1	=08/07/2013 17:11:14	=False	=False	
=6585	=4	=1251	=D4A	[NULL]	=2	=2	=2	=0	=225	[NULL]	=0	[NULL]	[NULL]	=D4A	=0	=0	[NULL]	=False	=False	
=6586	=4	=1254	=D5A	[NULL]	=2	=2	=2	=0	=300	[NULL]	=0	[NULL]	[NULL]	=D5A	=0	=0	[NULL]	=False	=False	
=6587	=6	=866	=A0	[NULL]	=5	=11	=11	=2	=100	=100	=1	[NULL]	[NULL]	=A	=0	=1	=08/21/2013 22:49:05	=False	=False	
=6588	=6	=851	=A2	[NULL]	=10	=13	=13	=2	=100	=100	=2	[NULL]	[NULL]	=A	=2	=0	=08/21/2013 14:48:50	=False	=False	
=6589	=6	=829	=A4	[NULL]	=13	=15	=15	=2	=80	=80	=3	[NULL]	[NULL]	=A	=4	=1	=08/21/2013 22:49:05	=False	=False	
=6590	=6	=1158	=A6	[NULL]	=9	=13	=13	=2	=80	=80	=4	[NULL]	[NULL]	=A	=6	=1	=08/21/2013 19:48:58	=False	=False	
=6591	=6	=1328	=A8	[NULL]	=9	=11	=11	=2	=100	=100	=5	[NULL]	[NULL]	=A	=8	=0	=08/21/2013 18:28:36	=False	=False	
=6592	=6	=1362	=B0	[NULL]	=7	=9	=9	=1	=100	=100	=6	[NULL]	[NULL]	=B	=0	=2	=08/21/2013 19:48:58	=False	=False	
=6593	=6	=868	=B2	[NULL]	=0	=9	=9	=1	=100	=100	=7	[NULL]	[NULL]	=B	=2	=0	=08/21/2013 18:28:36	=False	=False	
=6594	=6	=1273	=B4	[NULL]	=7	=9	=9	=1	=100	=100	=8	[NULL]	[NULL]	=B	=4	=0	=08/20/2013 11:06:59	=False	=False	
=6595	=6	=870	=B6	[NULL]	=6	=9	=9	=1	=100	=100	=9	[NULL]	[NULL]	=B	=6	=0	=08/21/2013 10:49:02	=False	=False	
=6596	=6	=869	=B8	[NULL]	=1	=9	=9	=1	=100	=100	=10	[NULL]	[NULL]	=B	=8	=4	=08/21/2013 22:49:05	=False	=False	
=6597	=6	=957	=C0	[NULL]	=10	=11	=11	=2	=80	=80	=11	[NULL]	[NULL]	=C	=0	=0	=08/20/2013 15:49:01	=False	=False	
=6598	=6	=860	=C2	[NULL]	=2	=13	=13	=2	=75	=75	=12	[NULL]	[NULL]	=C	=2	=4	=08/21/2013 22:49:05	=False	=False	
=6599	=6	=958	=C4	[NULL]	=11	=15	=15	=2	=175	=175	=13	[NULL]	[NULL]	=C	=4	=0	=08/21/2013 18:28:36	=False	=False	
=6600	=6	=1213	=C6	[NULL]	=5	=13	=13	=2	=100	=100	=14	[NULL]	[NULL]	=C	=6	=1	=08/21/2013 22:49:05	=False	=False	
=6601	=6	=843	=C8	[NULL]	=9	=11	=11	=1	=150	=150	=15	[NULL]	[NULL]	=C	=8	=0	=08/20/2013 11:06:59	=False	=False	
=6602	=6	=1289	=D0	[NULL]	=23	=25	=30	=5	=100	=100	=16	[NULL]	[NULL]	=D	=0	=0	=08/07/2013 20:54:26	=False	=False	
=6603	=6	=815	=D1	[NULL]	=15	=17	=17	=2	=125	=125	=17	[NULL]	[NULL]	=D	=1	=1	=08/21/2013 19:48:58	=False	=False	
=6604	=6	=1352	=D2	[NULL]	=8	=17	=17	=2	=125	=125	=18	[NULL]	[NULL]	=D	=2	=0	=08/21/2013 18:28:36	=False	=False	
=6605	=6	=811	=D3	[NULL]	=15	=17	=17	=2	=125	=125	=19	[NULL]	[NULL]	=D	=3	=0	=08/21/2013 13:17:33	=False	=False	
=6606	=6	=1241	=D4	[NULL]	=13	=17	=17	=2	=150	=150	=20	[NULL]	[NULL]	=D	=4	=0	=08/13/2013 12:36:21	=False	=False	
=6607	=6	=799	=D5	[NULL]	=19	=20	=20	=4	=125	=125	=21	[NULL]	[NULL]	=D	=5	=0	=08/20/2013 14:47:29	=False	=False	
=6608	=6	=1367	=D6	[NULL]	=6	=8	=15	=2	=100	=100	=22	[NULL]	[NULL]	=D	=6	=0	=08/20/2013 18:49:03	=False	=False	
=6609	=6	=828	=D7	[NULL]	=7	=10	=15	=2	=100	=100	=23	[NULL]	[NULL]	=D	=7	=0	=08/20/2013 22:48:50	=False	=False	
=6610	=6	=831	=D8	[NULL]	=14	=15	=15	=2	=75	=75	=24	[NULL]	[NULL]	=D	=8	=0	=08/20/2013 22:48:50	=False	=False	
=6611	=6	=1365	=D9	[NULL]	=8	=12	=15	=2	=80	=80	=25	[NULL]	[NULL]	=D	=9	=2	=08/21/2013 22:49:05	=False	=False	
=6612	=6	=847	=E0	[NULL]	=4	=8	=17	=2	=125	=125	=26	[NULL]	[NULL]	=E	=0	=2	=08/21/2013 22:49:05	=False	=False	
=6613	=6	=842	=E2	[NULL]	=12	=12	=17	=2	=100	=100	=27	[NULL]	[NULL]	=E	=2	=0	=08/19/2013 19:06:59	=False	=False	
=6614	=6	=1246	=E4	[NULL]	=8	=12	=20	=1	=100	=100	=28	[NULL]	[NULL]	=E	=4	=0	=08/21/2013 10:49:02	=False	=False	
=6615	=6	=845	=E6	[NULL]	=1	=10	=15	=2	=80	=80	=29	[NULL]	[NULL]	=E	=6	=2	=08/21/2013 22:49:05	=False	=False	
=6616	=6	=862	=E8	[NULL]	=9	=15	=15	=2	=80	=80	=30	[NULL]	[NULL]	=E	=8	=5	=08/21/2013 22:49:05	=False	=False	
=6617	=6	=827	=F0	[NULL]	=10	=11	=11	=2	=80	=80	=31	[NULL]	[NULL]	=F	=0	=0	=08/21/2013 14:48:50	=False	=False	
=6618	=6	=1076	=F2	[NULL]	=1	=6	=9	=1	=125	=125	=32	[NULL]	[NULL]	=F	=2	=0	=08/19/2013 19:06:59	=False	=False	
=6619	=6	=878	=F4	[NULL]	=6	=6	=6	=1	=100	=100	=33	[NULL]	[NULL]	=F	=4	=0	=08/07/2013 08:54:20	=False	=False	
=6620	=6	=1006	=F6	[NULL]	=9	=13	=13	=2	=80	=80	=34	[NULL]	[NULL]	=F	=6	=1	=08/21/2013 19:48:58	=False	=False	
=6621	=6	=857	=F8	[NULL]	=5	=11	=11	=2	=75	=75	=35	[NULL]	[NULL]	=F	=8	=3	=08/21/2013 22:49:05	=False	=False	
=6964	=31	=869	=A0	[NULL]	=7	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=21	=08/21/2013 16:50:55	=False	=False	
=6965	=31	=1362	=A2	[NULL]	=8	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=11	=08/21/2013 20:50:59	=False	=False	
=6966	=31	=1273	=A4	[NULL]	=7	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=9	=08/21/2013 16:50:55	=False	=False	
=6967	=31	=870	=A6	[NULL]	=7	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=13	=08/21/2013 16:50:55	=False	=False	
=6968	=31	=1328	=B0	[NULL]	=8	=11	=11	=2	=100	=100	=5	[NULL]	[NULL]	=B	=0	=13	=08/21/2013 20:50:59	=False	=False	
=6969	=31	=1158	=B2	[NULL]	=16	=15	=15	=2	=80	=80	=6	[NULL]	[NULL]	=B	=2	=11	=08/19/2013 16:50:39	=False	=False	
=6970	=31	=851	=B4	[NULL]	=9	=13	=13	=2	=100	=100	=7	[NULL]	[NULL]	=B	=4	=9	=08/21/2013 12:51:35	=False	=False	
=6971	=31	=964	=B6	[NULL]	=5	=11	=11	=2	=100	=100	=8	[NULL]	[NULL]	=B	=6	=16	=08/21/2013 20:50:59	=False	=False	
=6972	=31	=847	=C0	[NULL]	=8	=11	=11	=2	=125	=125	=9	[NULL]	[NULL]	=C	=0	=4	=08/21/2013 16:50:55	=False	=False	
=6973	=31	=843	=C2	[NULL]	=13	=15	=15	=2	=150	=150	=10	[NULL]	[NULL]	=C	=2	=3	=08/14/2013 16:48:34	=False	=False	
=6974	=31	=812	=C4	[NULL]	=9	=11	=11	=2	=175	=175	=11	[NULL]	[NULL]	=C	=4	=6	=08/20/2013 11:17:35	=False	=False	
=6975	=31	=860	=C6	[NULL]	=11	=11	=11	=2	=75	=75	=12	[NULL]	[NULL]	=C	=6	=7	=08/19/2013 20:50:45	=False	=False	
=6976	=31	=1289	=D0	[NULL]	=22	=25	=30	=4	=100	=100	=13	[NULL]	[NULL]	=D	=0	=2	=08/13/2013 12:48:58	=False	=False	
=6977	=31	=799	=D1	[NULL]	=15	=17	=17	=2	=125	=125	=14	[NULL]	[NULL]	=D	=1	=7	=08/20/2013 12:50:53	=False	=False	
=6978	=31	=811	=D2	[NULL]	=11	=17	=17	=2	=125	=125	=15	[NULL]	[NULL]	=D	=2	=7	=08/21/2013 16:50:55	=False	=False	
=6979	=31	=1241	=D3	[NULL]	=11	=17	=17	=2	=150	=150	=16	[NULL]	[NULL]	=D	=3	=9	=08/21/2013 16:50:55	=False	=False	
=6980	=31	=819	=D4	[NULL]	=12	=15	=15	=2	=125	=125	=17	[NULL]	[NULL]	=D	=4	=4	=08/19/2013 16:50:39	=False	=False	
=6981	=31	=1277	=D5	[NULL]	=0	=20	=20	=2	=125	=125	=18	[NULL]	[NULL]	=D	=5	=12	=08/21/2013 16:50:55	=False	=False	
=6982	=31	=815	=D6	[NULL]	=9	=11	=11	=2	=125	=125	=19	[NULL]	[NULL]	=D	=6	=8	=08/21/2013 16:50:55	=False	=False	
=6983	=31	=807	=D7	[NULL]	=13	=15	=15	=2	=125	=125	=20	[NULL]	[NULL]	=D	=7	=5	=08/19/2013 12:50:47	=False	=False	
=6984	=31	=1246	=E0	[NULL]	=12	=17	=17	=2	=100	=100	=21	[NULL]	[NULL]	=E	=0	=10	=08/21/2013 20:50:59	=False	=False	
=6985	=31	=854	=E2	[NULL]	=9	=11	=17	=2	=75	=75	=22	[NULL]	[NULL]	=E	=2	=18	=08/20/2013 20:50:52	=False	=False	
=6986	=31	=958	=E4	[NULL]	=19	=20	=20	=2	=175	=175	=23	[NULL]	[NULL]	=E	=4	=6	=08/20/2013 16:50:45	=False	=False	
=6987	=31	=827	=E6	[NULL]	=14	=15	=15	=2	=80	=80	=24	[NULL]	[NULL]	=E	=6	=6	=08/21/2013 16:50:55	=False	=False	
=6988	=31	=957	=F0	[NULL]	=10	=11	=11	=2	=80	=80	=25	[NULL]	[NULL]	=F	=0	=13	=08/21/2013 12:51:35	=False	=False	
=6989	=31	=829	=F2	[NULL]	=11	=15	=15	=2	=80	=80	=26	[NULL]	[NULL]	=F	=2	=11	=08/20/2013 11:17:35	=False	=False	
=6990	=31	=842	=F4	[NULL]	=11	=13	=13	=2	=100	=100	=27	[NULL]	[NULL]	=F	=4	=18	=08/21/2013 20:50:59	=False	=False	
=6991	=31	=1076	=F6	[NULL]	=6	=6	=9	=2	=125	=125	=28	[NULL]	[NULL]	=F	=6	=7	=08/19/2013 20:50:45	=False	=False	
=7063	=15	=1	=010	[NULL]	=0	=0	=0	=-1000	=100	=0	=1	[NULL]	[NULL]	=	=10	=2	[NULL]	=False	=False	
=7064	=15	=1	=011	[NULL]	=0	=0	=0	=-1000	=100	=0	=2	[NULL]	[NULL]	=	=11	=0	[NULL]	=False	=False	
=7065	=15	=1	=012	[NULL]	=0	=0	=0	=-1000	=100	=0	=3	[NULL]	[NULL]	=	=12	=3	[NULL]	=False	=False	
=7066	=15	=1	=013	[NULL]	=0	=0	=0	=-1000	=100	=0	=4	[NULL]	[NULL]	=	=13	=0	[NULL]	=False	=False	
=7067	=15	=1	=014	[NULL]	=0	=0	=0	=-1000	=100	=0	=5	[NULL]	[NULL]	=	=14	=0	[NULL]	=False	=False	
=7068	=15	=1	=015	[NULL]	=0	=0	=0	=-1000	=100	=0	=6	[NULL]	[NULL]	=	=15	=0	[NULL]	=False	=False	
=7069	=15	=1	=020	[NULL]	=0	=0	=0	=-1000	=100	=0	=7	[NULL]	[NULL]	=	=20	=0	[NULL]	=False	=False	
=7070	=15	=1	=021	[NULL]	=0	=0	=0	=-1000	=100	=0	=8	[NULL]	[NULL]	=	=21	=0	[NULL]	=False	=False	
=7071	=15	=1	=022	[NULL]	=0	=0	=0	=-1000	=100	=0	=9	[NULL]	[NULL]	=	=22	=0	[NULL]	=False	=False	
=7072	=15	=1	=023	[NULL]	=0	=0	=0	=-1000	=100	=0	=10	[NULL]	[NULL]	=	=23	=0	[NULL]	=False	=False	
=7073	=15	=1	=024	[NULL]	=0	=0	=0	=-1000	=100	=0	=11	[NULL]	[NULL]	=	=24	=0	[NULL]	=False	=False	
=7074	=15	=1	=025	[NULL]	=0	=0	=0	=-1000	=100	=0	=12	[NULL]	[NULL]	=	=25	=0	[NULL]	=False	=False	
=7075	=15	=1	=030	[NULL]	=0	=0	=0	=-1000	=100	=0	=13	[NULL]	[NULL]	=	=30	=0	[NULL]	=False	=False	
=7076	=15	=1	=031	[NULL]	=0	=0	=0	=-1000	=100	=0	=14	[NULL]	[NULL]	=	=31	=0	[NULL]	=False	=False	
=7077	=15	=1	=032	[NULL]	=0	=0	=0	=-1000	=100	=0	=15	[NULL]	[NULL]	=	=32	=0	[NULL]	=False	=False	
=7078	=15	=1	=033	[NULL]	=0	=0	=0	=-1000	=100	=0	=16	[NULL]	[NULL]	=	=33	=0	[NULL]	=False	=False	
=7079	=15	=1	=034	[NULL]	=0	=0	=0	=-1000	=100	=0	=17	[NULL]	[NULL]	=	=34	=1	[NULL]	=False	=False	
=7080	=15	=1	=035	[NULL]	=0	=0	=0	=-1000	=100	=0	=18	[NULL]	[NULL]	=	=35	=0	[NULL]	=False	=False	
=7081	=15	=1	=040	[NULL]	=0	=0	=0	=-1000	=100	=0	=19	[NULL]	[NULL]	=	=40	=0	[NULL]	=False	=False	
=7082	=15	=1	=041	[NULL]	=0	=0	=0	=-1000	=100	=0	=20	[NULL]	[NULL]	=	=41	=0	[NULL]	=False	=False	
=7083	=15	=1	=042	[NULL]	=0	=0	=0	=-1000	=100	=0	=21	[NULL]	[NULL]	=	=42	=0	[NULL]	=False	=False	
=7084	=15	=1	=043	[NULL]	=0	=0	=0	=-1000	=100	=0	=22	[NULL]	[NULL]	=	=43	=0	[NULL]	=False	=False	
=7085	=15	=1	=044	[NULL]	=0	=0	=0	=-1000	=100	=0	=23	[NULL]	[NULL]	=	=44	=0	[NULL]	=False	=False	
=7086	=15	=1	=045	[NULL]	=0	=0	=0	=-1000	=100	=0	=24	[NULL]	[NULL]	=	=45	=0	[NULL]	=False	=False	
=7087	=15	=1	=050	[NULL]	=0	=0	=0	=-1000	=100	=0	=25	[NULL]	[NULL]	=	=50	=0	[NULL]	=False	=False	
=7088	=15	=1	=051	[NULL]	=0	=0	=0	=-1000	=100	=0	=26	[NULL]	[NULL]	=	=51	=0	[NULL]	=False	=False	
=7089	=15	=1	=052	[NULL]	=0	=0	=0	=-1000	=100	=0	=27	[NULL]	[NULL]	=	=52	=0	[NULL]	=False	=False	
=7090	=15	=1	=053	[NULL]	=0	=0	=0	=-1000	=100	=0	=28	[NULL]	[NULL]	=	=53	=0	[NULL]	=False	=False	
=7091	=15	=1	=054	[NULL]	=0	=0	=0	=-1000	=100	=0	=29	[NULL]	[NULL]	=	=54	=0	[NULL]	=False	=False	
=7092	=15	=1	=055	[NULL]	=0	=0	=0	=-1000	=100	=0	=30	[NULL]	[NULL]	=	=55	=0	[NULL]	=False	=False	
=7093	=15	=1	=060	[NULL]	=0	=0	=0	=-1000	=100	=0	=31	[NULL]	[NULL]	=	=60	=0	[NULL]	=False	=False	
=7094	=15	=1	=061	[NULL]	=0	=0	=0	=-1000	=100	=0	=32	[NULL]	[NULL]	=	=61	=0	[NULL]	=False	=False	
=7095	=15	=1	=062	[NULL]	=0	=0	=0	=-1000	=100	=0	=33	[NULL]	[NULL]	=	=62	=0	[NULL]	=False	=False	
=7096	=15	=1	=063	[NULL]	=0	=0	=0	=-1000	=100	=0	=34	[NULL]	[NULL]	=	=63	=0	[NULL]	=False	=False	
=7097	=15	=1	=064	[NULL]	=0	=0	=0	=-1000	=100	=0	=35	[NULL]	[NULL]	=	=64	=0	[NULL]	=False	=False	
=7098	=15	=1	=065	[NULL]	=0	=0	=0	=-1000	=100	=0	=36	[NULL]	[NULL]	=	=65	=1	[NULL]	=False	=False	
=7205	=19	=1362	=A0	[NULL]	=8	=9	=9	=1	=100	=100	=1	[NULL]	[NULL]	=A	=0	=6	=08/21/2013 14:18:25	=False	=False	
=7206	=19	=869	=A2	[NULL]	=8	=9	=9	=1	=100	=100	=2	[NULL]	[NULL]	=A	=2	=12	=08/21/2013 11:18:20	=False	=False	
=7207	=19	=866	=A4	[NULL]	=8	=9	=9	=1	=100	=100	=3	[NULL]	[NULL]	=A	=4	=9	=08/21/2013 20:18:37	=False	=False	
=7208	=19	=868	=A6	[NULL]	=8	=9	=9	=1	=100	=100	=4	[NULL]	[NULL]	=A	=6	=11	=08/21/2013 19:18:29	=False	=False	
=7209	=19	=1328	=A8	[NULL]	=5	=9	=9	=1	=100	=100	=5	[NULL]	[NULL]	=A	=8	=15	=08/21/2013 20:18:37	=False	=False	
=7210	=19	=966	=B0	[NULL]	=8	=9	=9	=1	=100	=100	=6	[NULL]	[NULL]	=B	=0	=5	=08/21/2013 15:18:33	=False	=False	
=7211	=19	=957	=B2	[NULL]	=13	=15	=15	=2	=80	=80	=7	[NULL]	[NULL]	=B	=2	=15	=08/21/2013 17:18:30	=False	=False	
=7212	=19	=845	=B4	[NULL]	=11	=11	=11	=2	=80	=80	=8	[NULL]	[NULL]	=B	=4	=1	[NULL]	=False	=False	
=7213	=19	=851	=B6	[NULL]	=10	=11	=11	=2	=100	=100	=9	[NULL]	[NULL]	=B	=6	=3	=08/21/2013 20:18:37	=False	=False	
=7214	=19	=1006	=B8	[NULL]	=10	=11	=11	=2	=80	=80	=10	[NULL]	[NULL]	=B	=8	=10	=08/21/2013 11:18:20	=False	=False	
=7215	=19	=1017	=C0	[NULL]	=11	=13	=13	=2	=125	=125	=11	[NULL]	[NULL]	=C	=0	=3	[NULL]	=False	=False	
=7216	=19	=1	=C1	[NULL]	=0	=0	[NULL]	=-1000	=220	[NULL]	=12	[NULL]	[NULL]	=C	=1	=0	[NULL]	=False	=False	
=7217	=19	=958	=C2	[NULL]	=14	=15	=15	=2	=175	=175	=13	[NULL]	[NULL]	=C	=2	=1	[NULL]	=False	=False	
=7218	=19	=1	=C3	[NULL]	=0	=0	[NULL]	=-1000	=240	[NULL]	=14	[NULL]	[NULL]	=C	=3	=0	[NULL]	=False	=False	
=7219	=19	=812	=C4	[NULL]	=13	=15	=15	=2	=175	=175	=15	[NULL]	[NULL]	=C	=4	=2	[NULL]	=False	=False	
=7220	=19	=1	=C5	[NULL]	=0	=0	[NULL]	=-1000	=260	[NULL]	=16	[NULL]	[NULL]	=C	=5	=0	[NULL]	=False	=False	
=7221	=19	=847	=C6	[NULL]	=13	=13	=13	=2	=125	=125	=17	[NULL]	[NULL]	=C	=6	=12	[NULL]	=False	=False	
=7222	=19	=1	=C7	[NULL]	=0	=0	[NULL]	=-1000	=280	[NULL]	=18	[NULL]	[NULL]	=C	=7	=0	[NULL]	=False	=False	
=7223	=19	=843	=C8	[NULL]	=21	=11	=11	=2	=150	=150	=19	[NULL]	[NULL]	=C	=8	=4	[NULL]	=False	=False	
=7224	=19	=2	=C9	[NULL]	=0	=0	[NULL]	=-1000	=300	[NULL]	=20	[NULL]	[NULL]	=C	=9	=0	[NULL]	=False	=False	
=7225	=19	=1241	=D0	[NULL]	=14	=17	=17	=2	=150	=150	=21	[NULL]	[NULL]	=D	=0	=8	=08/21/2013 10:18:27	=False	=False	
=7226	=19	=1277	=D1	[NULL]	=17	=17	=17	=2	=125	=125	=22	[NULL]	[NULL]	=D	=1	=7	[NULL]	=False	=False	
=7227	=19	=799	=D2	[NULL]	=12	=17	=17	=2	=125	=125	=23	[NULL]	[NULL]	=D	=2	=2	=08/21/2013 20:18:37	=False	=False	
=7228	=19	=807	=D3	[NULL]	=13	=17	=17	=2	=125	=125	=24	[NULL]	[NULL]	=D	=3	=9	=08/21/2013 20:18:37	=False	=False	
=7229	=19	=815	=D4	[NULL]	=17	=20	=20	=2	=125	=125	=25	[NULL]	[NULL]	=D	=4	=3	[NULL]	=False	=False	
