Id	CoilId	AlertLevel	Par	Capacity	DesiredPriceInCents	ItemId	CoilDeleted	GroupName	
=1459	=3611	=0	=8	=12	[NULL]	=1250	=False	[NULL]	
=1460	=3611	=0	=8	=12	[NULL]	=1250	=False	[NULL]	
=1461	=3611	=0	=4	=12	[NULL]	=1250	=False	[NULL]	
=1462	=3611	=0	=8	=8	[NULL]	=1250	=False	[NULL]	
=1463	=3611	=0	=4	=8	[NULL]	=1250	=False	[NULL]	
=1464	=3611	=0	=2	=2	[NULL]	=1250	=False	[NULL]	
=1465	=3611	=0	=2	=2	[NULL]	=1252	=False	[NULL]	
=1466	=3611	=0	=2	=2	[NULL]	=1250	=False	[NULL]	
=1467	=3611	=0	=2	=2	[NULL]	=1249	=False	[NULL]	
=1468	=3611	=0	=2	=2	[NULL]	=1250	=False	[NULL]	
=1469	=3612	=0	=4	=4	[NULL]	=933	=False	[NULL]	
=1470	=3612	=0	=4	=8	[NULL]	=1248	=False	[NULL]	
=1471	=3612	=0	=4	=8	[NULL]	=933	=False	[NULL]	
=1472	=3612	=0	=8	=8	[NULL]	=1247	=False	[NULL]	
=1473	=3612	=0	=12	=12	[NULL]	=1247	=False	[NULL]	
=1474	=3612	=0	=6	=12	[NULL]	=1247	=False	[NULL]	
=1475	=3613	=0	=1	=4	[NULL]	=919	=False	[NULL]	
=1476	=3613	=0	=4	=8	[NULL]	=1248	=False	[NULL]	
=1477	=3613	=0	=4	=8	[NULL]	=919	=False	[NULL]	
=1478	=3613	=0	=2	=2	[NULL]	=1254	=False	[NULL]	
=1479	=3613	=0	=4	=4	[NULL]	=1248	=False	[NULL]	
=1480	=3613	=0	=3	=3	[NULL]	=1248	=False	[NULL]	
=1481	=3614	=0	=8	=12	[NULL]	=1248	=False	[NULL]	
=1482	=3614	=0	=8	=12	[NULL]	=1248	=False	[NULL]	
=1483	=3614	=0	=4	=4	[NULL]	=1248	=False	[NULL]	
=1484	=3615	=0	=8	=12	[NULL]	=1248	=False	[NULL]	
=1485	=3615	=0	=6	=12	[NULL]	=932	=False	[NULL]	
=1486	=3615	=0	=8	=12	[NULL]	=932	=False	[NULL]	
=1487	=3615	=0	=6	=12	[NULL]	=932	=False	[NULL]	
=1488	=3615	=0	=6	=6	[NULL]	=932	=False	[NULL]	
=1489	=3616	=0	=8	=12	[NULL]	=934	=False	[NULL]	
=1490	=3616	=0	=12	=12	[NULL]	=934	=False	[NULL]	
=1491	=3616	=0	=6	=12	[NULL]	=934	=False	[NULL]	
=1492	=3616	=0	=6	=6	[NULL]	=934	=False	[NULL]	
=1493	=3618	=-1000	=0	[NULL]	[NULL]	=1	=False	[NULL]	
=1494	=3619	=-1000	=0	[NULL]	[NULL]	=1	=False	[NULL]	
=1495	=3620	=-1000	=0	[NULL]	[NULL]	=1	=False	[NULL]	
=1496	=3621	=-1000	=0	[NULL]	[NULL]	=932	=False	[NULL]	
=1497	=3622	=-1000	=0	[NULL]	[NULL]	=1262	=False	[NULL]	
=1498	=3622	=12	=48	=96	=250	=1368	=False	[NULL]	
=1499	=3623	=-1000	=0	[NULL]	[NULL]	=1261	=False	[NULL]	
=1500	=4596	=0	=2	=4	[NULL]	=1286	=False	[NULL]	
=1501	=4597	=0	=1	=3	[NULL]	=1287	=False	[NULL]	
=1502	=4598	=0	=3	=4	[NULL]	=1233	=False	[NULL]	
=1503	=4599	=0	=3	=4	[NULL]	=1236	=False	[NULL]	
=1504	=4600	=0	=4	=4	[NULL]	=1237	=False	[NULL]	
=1505	=4601	=0	=4	=4	[NULL]	=1232	=False	[NULL]	
=1506	=4602	=0	=1	=1	[NULL]	=1231	=False	[NULL]	
=1507	=4603	=0	=3	=4	[NULL]	=1234	=False	[NULL]	
=1508	=4604	=0	=500	=700	[NULL]	=1227	=False	[NULL]	
=1509	=4605	=0	=300	=300	[NULL]	=1226	=False	[NULL]	
=1510	=4606	=0	=2	=4	[NULL]	=1286	=False	[NULL]	
=1511	=4607	=0	=1	=3	[NULL]	=1287	=False	[NULL]	
=1512	=4608	=0	=3	=4	[NULL]	=1233	=False	[NULL]	
=1513	=4609	=0	=3	=4	[NULL]	=1236	=False	[NULL]	
=1514	=4610	=0	=4	=4	[NULL]	=1237	=False	[NULL]	
=1515	=4611	=0	=4	=4	[NULL]	=1232	=False	[NULL]	
=1516	=4612	=0	=1	=1	[NULL]	=1231	=False	[NULL]	
=1517	=4613	=0	=3	=4	[NULL]	=1234	=False	[NULL]	
=1518	=4614	=0	=500	=700	[NULL]	=1227	=False	[NULL]	
=1519	=4615	=0	=300	=300	[NULL]	=1226	=False	[NULL]	
=1520	=4616	=0	=2	=4	[NULL]	=1286	=False	[NULL]	
=1521	=4616	=0	=5	=5	[NULL]	=1219	=False	[NULL]	
=1522	=4617	=0	=1	=3	[NULL]	=1287	=False	[NULL]	
=1523	=4617	=0	=2	=3	[NULL]	=1220	=False	[NULL]	
=1524	=4618	=0	=3	=4	[NULL]	=1233	=False	[NULL]	
=1525	=4618	=0	=2	=4	[NULL]	=1221	=False	[NULL]	
=1526	=4619	=0	=3	=4	[NULL]	=1236	=False	[NULL]	
=1527	=4619	=0	=1	=4	[NULL]	=1231	=False	[NULL]	
=1528	=4620	=0	=4	=4	[NULL]	=1237	=False	[NULL]	
=1529	=4620	=0	=5	=5	[NULL]	=1222	=False	[NULL]	
=1530	=4621	=0	=4	=4	[NULL]	=1232	=False	[NULL]	
=1531	=4621	=0	=2	=4	[NULL]	=1223	=False	[NULL]	
=1532	=4622	=0	=1	=1	[NULL]	=1231	=False	[NULL]	
=1533	=4622	=0	=2	=2	[NULL]	=1218	=False	[NULL]	
=1534	=4624	=0	=500	=700	[NULL]	=1227	=False	[NULL]	
=1535	=4624	=0	=300	=700	[NULL]	=1225	=False	[NULL]	
=1536	=4625	=0	=300	=300	[NULL]	=1226	=False	[NULL]	
=1537	=4625	=0	=150	=200	[NULL]	=1224	=False	[NULL]	
=1538	=5608	=1	=9	=9	=100	=1009	=False	[NULL]	
=1539	=5608	=1	=9	=9	=100	=1009	=False	[NULL]	
=1540	=5608	=1	=9	=9	=100	=1009	=False	[NULL]	
=1541	=5609	=1	=9	=9	=100	=868	=False	[NULL]	
=1542	=5609	=1	=9	=9	=100	=868	=False	[NULL]	
=1543	=5609	=1	=9	=9	=100	=868	=False	[NULL]	
=1544	=5610	=1	=9	=9	=100	=1042	=False	[NULL]	
=1545	=5610	=1	=9	=9	=100	=1042	=False	[NULL]	
=1546	=5610	=1	=9	=9	=100	=1042	=False	[NULL]	
=1547	=5610	=1	=9	=9	=100	=1362	=False	[NULL]	
=1548	=5611	=1	=9	=9	=100	=869	=False	[NULL]	
=1549	=5611	=1	=9	=9	=100	=869	=False	[NULL]	
=1550	=5611	=1	=9	=9	=100	=869	=False	[NULL]	
=1551	=5612	=2	=11	=11	=125	=1272	=False	[NULL]	
=1552	=5612	=2	=11	=11	=150	=1272	=False	[NULL]	
=1553	=5612	=2	=11	=11	=150	=1272	=False	[NULL]	
=1554	=5612	=2	=11	=11	=100	=1328	=False	[NULL]	
=1555	=5612	=2	=11	=11	=80	=1328	=False	[NULL]	
=1556	=5612	=2	=11	=11	=80	=957	=False	[NULL]	
=1557	=5613	=2	=11	=11	=75	=829	=False	[NULL]	
=1558	=5613	=2	=11	=11	=80	=829	=False	[NULL]	
=1559	=5613	=2	=11	=11	=80	=829	=False	[NULL]	
=1560	=5614	=2	=13	=13	=75	=825	=False	[NULL]	
=1561	=5614	=2	=13	=13	=80	=825	=False	[NULL]	
=1562	=5614	=2	=13	=13	=80	=825	=False	[NULL]	
=1563	=5615	=2	=11	=11	=75	=851	=False	[NULL]	
=1564	=5615	=2	=11	=11	=100	=851	=False	[NULL]	
=1565	=5615	=2	=11	=11	=100	=851	=False	[NULL]	
=1566	=5616	=2	=11	=11	=150	=843	=False	[NULL]	
=1567	=5616	=2	=11	=11	=150	=843	=False	[NULL]	
=1568	=5616	=2	=11	=11	=150	=843	=False	[NULL]	
=1569	=5617	=2	=10	=15	=175	=847	=False	[NULL]	
=1570	=5617	=2	=15	=15	=125	=847	=False	[NULL]	
=1571	=5617	=2	=15	=15	=125	=847	=False	[NULL]	
=1572	=5617	=2	=15	=15	=80	=1158	=False	[NULL]	
=1573	=5618	=2	=13	=13	=75	=827	=False	[NULL]	
=1574	=5618	=2	=13	=13	=80	=827	=False	[NULL]	
=1575	=5618	=2	=13	=13	=80	=827	=False	[NULL]	
=1576	=5618	=2	=13	=13	=75	=827	=False	[NULL]	
=1577	=5618	=2	=13	=13	=75	=831	=False	[NULL]	
=1578	=5618	=2	=13	=13	=75	=827	=False	[NULL]	
=1579	=5618	=2	=13	=13	=80	=827	=False	[NULL]	
=1580	=5619	=2	=11	=11	=75	=1214	=False	[NULL]	
=1581	=5619	=2	=11	=11	=100	=1214	=False	[NULL]	
=1582	=5619	=2	=11	=11	=100	=1214	=False	[NULL]	
=1583	=5619	=2	=6	=11	=125	=1077	=False	[NULL]	
=1584	=5619	=2	=6	=11	=125	=1083	=False	[NULL]	
=1585	=5619	=2	=6	=11	=80	=844	=False	[NULL]	
=1586	=5619	=2	=11	=11	=80	=844	=False	[NULL]	
=1587	=5620	=2	=12	=17	=150	=820	=False	[NULL]	
=1588	=5620	=2	=12	=17	=150	=822	=False	[NULL]	
=1589	=5620	=2	=12	=17	=150	=822	=False	[NULL]	
=1590	=5620	=2	=12	=17	=150	=822	=False	[NULL]	
=1591	=5621	=2	=17	=17	=125	=815	=False	[NULL]	
=1592	=5621	=2	=17	=17	=125	=815	=False	[NULL]	
=1593	=5621	=2	=17	=17	=125	=815	=False	[NULL]	
=1594	=5621	=2	=10	=17	=125	=815	=False	[NULL]	
=1595	=5622	=2	=17	=17	=125	=811	=False	[NULL]	
=1596	=5622	=2	=17	=17	=125	=811	=False	[NULL]	
=1597	=5622	=2	=17	=17	=125	=811	=False	[NULL]	
=1598	=5622	=2	=12	=17	=125	=811	=False	[NULL]	
=1599	=5622	=2	=6	=17	=125	=1338	=False	[NULL]	
=1600	=5622	=2	=6	=17	=200	=1338	=False	[NULL]	
=1601	=5623	=2	=17	=17	=125	=1319	=False	[NULL]	
=1602	=5623	=4	=10	=10	=125	=1319	=False	[NULL]	
=1603	=5623	=4	=10	=10	=125	=1319	=False	[NULL]	
=1604	=5623	=4	=10	=10	=100	=1212	=False	[NULL]	
=1605	=5623	=4	=10	=10	=100	=827	=False	[NULL]	
=1606	=5623	=4	=10	=10	=50	=1364	=False	[NULL]	
=1607	=5623	=4	=10	=10	=100	=827	=False	[NULL]	
=1608	=5623	=4	=10	=10	=100	=1212	=False	[NULL]	
=1609	=5623	=4	=10	=10	=125	=1172	=False	[NULL]	
=1610	=5623	=4	=10	=10	=100	=1172	=False	[NULL]	
=1611	=5623	=4	=10	=10	=80	=1365	=False	[NULL]	
=1612	=5624	=2	=20	=20	=125	=796	=False	[NULL]	
=1613	=5624	=2	=20	=20	=125	=796	=False	[NULL]	
=1614	=5624	=2	=20	=20	=125	=796	=False	[NULL]	
=1615	=5624	=2	=10	=20	=125	=796	=False	[NULL]	
=1616	=5625	=2	=12	=20	=125	=1277	=False	[NULL]	
=1617	=5625	=2	=12	=20	=125	=1277	=False	[NULL]	
=1618	=5625	=2	=12	=20	=125	=1277	=False	[NULL]	
=1619	=5625	=2	=10	=20	=125	=1277	=False	[NULL]	
=1620	=5626	=2	=15	=15	=125	=807	=False	[NULL]	
=1621	=5626	=2	=15	=15	=125	=807	=False	[NULL]	
=1622	=5626	=2	=15	=15	=125	=807	=False	[NULL]	
=1623	=5626	=2	=10	=15	=125	=807	=False	[NULL]	
=1624	=5627	=2	=15	=15	=150	=799	=False	[NULL]	
=1625	=5627	=2	=15	=15	=125	=799	=False	[NULL]	
=1626	=5627	=2	=15	=15	=125	=799	=False	[NULL]	
=1627	=5627	=2	=10	=15	=125	=799	=False	[NULL]	
=1628	=5628	=2	=12	=17	=75	=855	=False	[NULL]	
=1629	=5628	=2	=12	=17	=75	=855	=False	[NULL]	
=1630	=5628	=2	=12	=17	=75	=855	=False	[NULL]	
=1631	=5629	=2	=13	=13	=100	=1307	=False	[NULL]	
=1632	=5629	=2	=13	=13	=100	=1307	=False	[NULL]	
=1633	=5629	=2	=13	=13	=100	=1307	=False	[NULL]	
=1634	=5629	=2	=8	=13	=100	=1307	=False	[NULL]	
=1635	=5629	=2	=8	=13	=100	=1213	=False	[NULL]	
=1636	=5630	=2	=15	=20	=100	=1083	=False	[NULL]	
=1637	=5630	=2	=15	=20	=125	=1083	=False	[NULL]	
=1638	=5630	=2	=15	=20	=125	=1083	=False	[NULL]	
=1639	=5630	=2	=8	=20	=125	=1083	=False	[NULL]	
=1640	=5630	=2	=8	=20	=100	=1307	=False	[NULL]	
=1641	=5630	=2	=8	=20	=125	=1340	=False	[NULL]	
=1642	=5631	=2	=15	=15	=75	=957	=False	[NULL]	
=1643	=5631	=2	=15	=15	=80	=957	=False	[NULL]	
=1644	=5631	=2	=15	=15	=80	=957	=False	[NULL]	
=1645	=5631	=2	=15	=15	=75	=957	=False	[NULL]	
=1646	=5631	=2	=15	=15	=75	=860	=False	[NULL]	
=1647	=5632	=2	=6	=11	=125	=1076	=False	[NULL]	
=1648	=5632	=2	=6	=11	=125	=1076	=False	[NULL]	
=1649	=5632	=2	=6	=11	=125	=1076	=False	[NULL]	
=1650	=5632	=2	=6	=11	=150	=1312	=False	[NULL]	
=1651	=5632	=2	=6	=11	=125	=1076	=False	[NULL]	
=1652	=5632	=2	=6	=11	=75	=857	=False	[NULL]	
=1653	=5633	=2	=10	=15	=75	=1213	=False	[NULL]	
=1654	=5633	=2	=10	=15	=100	=1213	=False	[NULL]	
=1655	=5633	=2	=10	=15	=100	=1213	=False	[NULL]	
=1656	=5633	=2	=10	=15	=125	=1077	=False	[NULL]	
=1657	=5633	=2	=4	=15	=125	=1077	=False	[NULL]	
=1658	=5633	=2	=6	=15	=125	=1077	=False	[NULL]	
=1659	=5634	=2	=9	=17	=100	=842	=False	[NULL]	
=1660	=5634	=2	=9	=17	=100	=842	=False	[NULL]	
=1661	=5634	=2	=9	=17	=100	=842	=False	[NULL]	
=1662	=5635	=2	=15	=15	=100	=1246	=False	[NULL]	
=1663	=5635	=2	=15	=15	=100	=1246	=False	[NULL]	
=1664	=5635	=2	=15	=15	=100	=1246	=False	[NULL]	
=1665	=5635	=2	=8	=15	=100	=1246	=False	[NULL]	
=1666	=5636	=0	=0	[NULL]	=50	=2	=False	=9	
=1667	=5636	=0	=0	[NULL]	=50	=2	=False	=9	
=1668	=5636	=0	=0	[NULL]	=50	=2	=False	=9	
=1669	=5637	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1670	=5637	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1671	=5637	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1672	=5638	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1673	=5638	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1674	=5638	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1675	=5639	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1676	=5639	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1677	=5639	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1678	=5640	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1679	=5640	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1680	=5640	=-1000	=0	[NULL]	=50	=2	=False	=9	
=1681	=5789	=1	=9	=9	=100	=866	=False	[NULL]	
=1682	=5789	=1	=9	=9	=100	=866	=False	[NULL]	
=1683	=5789	=1	=9	=9	=100	=866	=False	[NULL]	
=1684	=5789	=1	=9	=9	=100	=866	=False	[NULL]	
=1685	=5789	=1	=9	=9	=100	=866	=False	[NULL]	
=1686	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1687	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1688	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1689	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1690	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1691	=5790	=1	=9	=9	=100	=1009	=False	[NULL]	
=1692	=5790	=1	=9	=9	=100	=868	=False	[NULL]	
=1693	=5791	=1	=9	=9	=100	=1042	=False	[NULL]	
=1694	=5791	=1	=9	=9	=100	=1042	=False	[NULL]	
=1695	=5791	=1	=9	=9	=100	=1042	=False	[NULL]	
=1696	=5791	=1	=9	=9	=100	=1042	=False	[NULL]	
=1697	=5791	=1	=9	=9	=100	=1042	=False	[NULL]	
=1698	=5791	=1	=9	=9	=100	=1362	=False	[NULL]	
=1699	=5792	=1	=9	=9	=100	=869	=False	[NULL]	
=1700	=5792	=1	=9	=9	=100	=869	=False	[NULL]	
=1701	=5792	=1	=9	=9	=100	=869	=False	[NULL]	
=1702	=5792	=1	=9	=9	=100	=869	=False	[NULL]	
=1703	=5792	=1	=9	=9	=100	=869	=False	[NULL]	
=1704	=5793	=1	=9	=9	=100	=1269	=False	[NULL]	
=1705	=5793	=1	=9	=9	=100	=1269	=False	[NULL]	
=1706	=5793	=1	=9	=9	=100	=1328	=False	[NULL]	
=1707	=5793	=1	=9	=9	=100	=1328	=False	[NULL]	
=1708	=5793	=1	=9	=9	=100	=1328	=False	[NULL]	
=1709	=5793	=1	=9	=9	=100	=1328	=False	[NULL]	
=1710	=5793	=1	=9	=9	=75	=1361	=False	[NULL]	
=1711	=5793	=1	=9	=9	=100	=966	=False	[NULL]	
=1712	=5794	=2	=11	=11	=75	=843	=False	[NULL]	
=1713	=5794	=2	=11	=11	=150	=843	=False	[NULL]	
=1714	=5794	=2	=11	=11	=150	=843	=False	[NULL]	
=1715	=5794	=2	=11	=11	=150	=843	=False	[NULL]	
=1716	=5794	=2	=11	=11	=150	=843	=False	[NULL]	
=1717	=5794	=2	=13	=13	=100	=1328	=False	[NULL]	
=1718	=5795	=1	=6	=6	=125	=967	=False	[NULL]	
=1719	=5795	=1	=6	=6	=125	=967	=False	[NULL]	
=1720	=5795	=1	=6	=6	=125	=967	=False	[NULL]	
=1721	=5795	=1	=6	=6	=125	=967	=False	[NULL]	
=1722	=5795	=1	=6	=6	=125	=967	=False	[NULL]	
=1723	=5795	=1	=6	=6	=100	=967	=False	[NULL]	
=1724	=5795	=1	=6	=6	=100	=870	=False	[NULL]	
=1725	=5796	=2	=15	=15	=75	=812	=False	[NULL]	
=1726	=5796	=2	=15	=15	=175	=812	=False	[NULL]	
=1727	=5796	=2	=15	=15	=175	=812	=False	[NULL]	
=1728	=5796	=2	=15	=15	=175	=812	=False	[NULL]	
=1729	=5797	=2	=11	=11	=75	=847	=False	[NULL]	
=1730	=5797	=2	=11	=11	=125	=847	=False	[NULL]	
=1731	=5797	=2	=11	=11	=125	=847	=False	[NULL]	
=1732	=5797	=2	=11	=11	=125	=847	=False	[NULL]	
=1733	=5797	=2	=11	=11	=125	=847	=False	[NULL]	
=1734	=5798	=2	=11	=11	=75	=851	=False	[NULL]	
=1735	=5798	=2	=11	=11	=100	=851	=False	[NULL]	
=1736	=5798	=2	=11	=11	=100	=851	=False	[NULL]	
=1737	=5798	=2	=11	=11	=100	=851	=False	[NULL]	
=1738	=5798	=2	=11	=11	=100	=851	=False	[NULL]	
=1739	=5799	=2	=11	=11	=100	=845	=False	[NULL]	
=1740	=5799	=2	=11	=11	=80	=845	=False	[NULL]	
=1741	=5799	=2	=11	=11	=80	=845	=False	[NULL]	
=1742	=5799	=2	=11	=11	=80	=845	=False	[NULL]	
=1743	=5799	=2	=11	=11	=80	=845	=False	[NULL]	
=1744	=5800	=2	=13	=13	=150	=829	=False	[NULL]	
=1745	=5800	=2	=13	=13	=80	=829	=False	[NULL]	
=1746	=5800	=2	=13	=13	=80	=829	=False	[NULL]	
=1747	=5800	=2	=13	=13	=80	=829	=False	[NULL]	
=1748	=5800	=2	=13	=13	=80	=829	=False	[NULL]	
=1749	=5800	=2	=13	=13	=80	=1006	=False	[NULL]	
=1750	=5800	=2	=13	=13	=80	=829	=False	[NULL]	
=1751	=5801	=2	=15	=15	=175	=1158	=False	[NULL]	
=1752	=5801	=2	=15	=15	=80	=1158	=False	[NULL]	
=1753	=5801	=2	=15	=15	=80	=1158	=False	[NULL]	
=1754	=5801	=2	=15	=15	=80	=1158	=False	[NULL]	
=1755	=5801	=2	=15	=15	=80	=1158	=False	[NULL]	
=1756	=5802	=2	=13	=13	=125	=1272	=False	[NULL]	
=1757	=5802	=2	=13	=13	=150	=1272	=False	[NULL]	
=1758	=5802	=2	=13	=13	=150	=1272	=False	[NULL]	
=1759	=5802	=2	=13	=13	=150	=1272	=False	[NULL]	
=1760	=5802	=2	=13	=13	=150	=1272	=False	[NULL]	
=1761	=5802	=2	=13	=13	=150	=1358	=False	[NULL]	
=1762	=5802	=2	=13	=13	=100	=1328	=False	[NULL]	
=1763	=5802	=2	=11	=11	=150	=843	=False	[NULL]	
=1764	=5803	=2	=15	=15	=150	=827	=False	[NULL]	
=1765	=5803	=2	=15	=15	=80	=827	=False	[NULL]	
=1766	=5803	=2	=15	=15	=80	=827	=False	[NULL]	
=1767	=5803	=2	=15	=15	=80	=827	=False	[NULL]	
=1768	=5803	=2	=15	=15	=80	=827	=False	[NULL]	
=1769	=5803	=2	=15	=15	=125	=1017	=False	[NULL]	
=1770	=5804	=4	=25	=30	=100	=1289	=False	[NULL]	
=1771	=5804	=4	=25	=30	=100	=1289	=False	[NULL]	
=1772	=5804	=4	=25	=30	=100	=1289	=False	[NULL]	
=1773	=5804	=4	=25	=30	=100	=1289	=False	[NULL]	
=1774	=5804	=4	=25	=30	=100	=1289	=False	[NULL]	
=1775	=5805	=2	=17	=17	=150	=1241	=False	[NULL]	
=1776	=5805	=2	=17	=17	=150	=1241	=False	[NULL]	
=1777	=5805	=2	=17	=17	=150	=1241	=False	[NULL]	
=1778	=5805	=2	=17	=17	=150	=1241	=False	[NULL]	
=1779	=5805	=2	=17	=17	=150	=1241	=False	[NULL]	
=1780	=5806	=2	=17	=17	=125	=1212	=False	[NULL]	
=1781	=5806	=2	=17	=17	=125	=1212	=False	[NULL]	
=1782	=5806	=2	=17	=17	=125	=1212	=False	[NULL]	
=1783	=5806	=2	=17	=17	=100	=1212	=False	[NULL]	
=1784	=5806	=2	=17	=17	=100	=1212	=False	[NULL]	
=1785	=5806	=2	=17	=17	=100	=1212	=False	[NULL]	
=1786	=5806	=2	=17	=17	=80	=1365	=False	[NULL]	
=1787	=5806	=2	=17	=17	=100	=1212	=False	[NULL]	
=1788	=5806	=2	=17	=17	=125	=1212	=False	[NULL]	
=1789	=5806	=2	=17	=17	=125	=797	=False	[NULL]	
=1790	=5807	=2	=17	=17	=125	=799	=False	[NULL]	
=1791	=5807	=2	=17	=17	=125	=799	=False	[NULL]	
=1792	=5807	=2	=17	=17	=125	=799	=False	[NULL]	
=1793	=5807	=2	=17	=17	=125	=799	=False	[NULL]	
=1794	=5807	=2	=17	=17	=125	=799	=False	[NULL]	
=1795	=5808	=2	=17	=17	=125	=811	=False	[NULL]	
=1796	=5808	=2	=17	=17	=125	=811	=False	[NULL]	
=1797	=5808	=2	=17	=17	=125	=811	=False	[NULL]	
=1798	=5808	=2	=17	=17	=125	=811	=False	[NULL]	
=1799	=5808	=2	=17	=17	=125	=811	=False	[NULL]	
=1800	=5809	=2	=20	=20	=125	=807	=False	[NULL]	
=1801	=5809	=2	=20	=20	=125	=807	=False	[NULL]	
=1802	=5809	=2	=20	=20	=125	=807	=False	[NULL]	
=1803	=5809	=2	=20	=20	=125	=807	=False	[NULL]	
=1804	=5809	=2	=20	=20	=125	=807	=False	[NULL]	
=1805	=5810	=2	=15	=15	=125	=815	=False	[NULL]	
=1806	=5810	=2	=15	=15	=125	=815	=False	[NULL]	
=1807	=5810	=2	=15	=15	=125	=815	=False	[NULL]	
=1808	=5810	=2	=15	=15	=125	=815	=False	[NULL]	
=1809	=5810	=2	=15	=15	=125	=815	=False	[NULL]	
=1810	=5811	=2	=15	=15	=100	=828	=False	[NULL]	
=1811	=5811	=2	=15	=15	=100	=828	=False	[NULL]	
=1812	=5811	=2	=15	=15	=100	=828	=False	[NULL]	
=1813	=5811	=2	=15	=15	=100	=828	=False	[NULL]	
=1814	=5811	=2	=15	=15	=100	=828	=False	[NULL]	
=1815	=5812	=2	=11	=11	=300	=1277	=False	[NULL]	
=1816	=5812	=2	=11	=11	=125	=1277	=False	[NULL]	
=1817	=5812	=2	=11	=11	=125	=1277	=False	[NULL]	
=1818	=5812	=2	=11	=11	=125	=1277	=False	[NULL]	
=1819	=5812	=2	=11	=11	=125	=1277	=False	[NULL]	
=1820	=5812	=2	=11	=11	=125	=796	=False	[NULL]	
=1821	=5813	=2	=15	=15	=125	=819	=False	[NULL]	
=1822	=5813	=2	=15	=15	=125	=819	=False	[NULL]	
=1823	=5813	=2	=15	=15	=125	=819	=False	[NULL]	
=1824	=5813	=2	=15	=15	=125	=819	=False	[NULL]	
=1825	=5813	=2	=15	=15	=125	=819	=False	[NULL]	
=1826	=5814	=2	=13	=13	=75	=854	=False	[NULL]	
=1827	=5814	=2	=13	=13	=75	=854	=False	[NULL]	
=1828	=5814	=2	=13	=13	=75	=854	=False	[NULL]	
=1829	=5814	=2	=13	=13	=75	=854	=False	[NULL]	
=1830	=5814	=2	=13	=13	=75	=854	=False	[NULL]	
=1831	=5815	=2	=17	=17	=75	=957	=False	[NULL]	
=1832	=5815	=2	=17	=17	=80	=957	=False	[NULL]	
=1833	=5815	=2	=17	=17	=80	=957	=False	[NULL]	
=1834	=5815	=2	=17	=17	=80	=957	=False	[NULL]	
=1835	=5815	=2	=17	=17	=80	=957	=False	[NULL]	
=1836	=5816	=2	=20	=20	=175	=958	=False	[NULL]	
=1837	=5816	=2	=20	=20	=175	=958	=False	[NULL]	
=1838	=5816	=2	=20	=20	=175	=958	=False	[NULL]	
=1839	=5816	=2	=20	=20	=175	=958	=False	[NULL]	
=1840	=5816	=2	=20	=20	=175	=958	=False	[NULL]	
=1841	=5817	=2	=15	=15	=75	=860	=False	[NULL]	
=1842	=5817	=2	=15	=15	=75	=860	=False	[NULL]	
=1843	=5817	=2	=15	=15	=75	=860	=False	[NULL]	
=1844	=5817	=2	=15	=15	=75	=860	=False	[NULL]	
=1845	=5817	=2	=15	=15	=75	=860	=False	[NULL]	
=1846	=5818	=2	=13	=13	=75	=1213	=False	[NULL]	
=1847	=5818	=2	=13	=13	=100	=1213	=False	[NULL]	
=1848	=5818	=2	=13	=13	=100	=1213	=False	[NULL]	
=1849	=5818	=2	=13	=13	=100	=1213	=False	[NULL]	
=1850	=5818	=2	=13	=13	=100	=1213	=False	[NULL]	
=1851	=5819	=2	=6	=11	=125	=1076	=False	[NULL]	
=1852	=5819	=2	=6	=11	=125	=1076	=False	[NULL]	
=1853	=5819	=2	=6	=11	=125	=1076	=False	[NULL]	
=1854	=5819	=2	=6	=11	=125	=1312	=False	[NULL]	
=1855	=5819	=2	=6	=11	=150	=1312	=False	[NULL]	
=1856	=5819	=2	=6	=11	=150	=1312	=False	[NULL]	
=1857	=5819	=2	=6	=11	=150	=1312	=False	[NULL]	
=1858	=5819	=2	=6	=11	=125	=1312	=False	[NULL]	
=1859	=5819	=2	=6	=11	=125	=1077	=False	[NULL]	
=1860	=5820	=2	=6	=13	=125	=1200	=False	[NULL]	
=1861	=5820	=2	=6	=13	=100	=1200	=False	[NULL]	
=1862	=5820	=2	=6	=13	=100	=1200	=False	[NULL]	
=1863	=5820	=2	=6	=13	=125	=1077	=False	[NULL]	
=1864	=5820	=2	=6	=11	=125	=1076	=False	[NULL]	
=1865	=5820	=2	=6	=11	=125	=1076	=False	[NULL]	
