Id	SupplierId	ItemId	Code	
=2958	=6	=663	[NULL]	
=2959	=6	=664	[NULL]	
=2960	=6	=665	[NULL]	
=2961	=6	=666	[NULL]	
=2962	=6	=667	[NULL]	
=2963	=6	=668	[NULL]	
=2964	=6	=671	[NULL]	
=2965	=6	=672	[NULL]	
=2966	=6	=673	[NULL]	
=2967	=6	=677	[NULL]	
=2968	=6	=678	[NULL]	
=2969	=6	=681	[NULL]	
=2970	=6	=682	[NULL]	
=2971	=6	=685	[NULL]	
=2972	=6	=686	[NULL]	
=2973	=6	=687	[NULL]	
=2974	=6	=692	[NULL]	
=2975	=6	=695	[NULL]	
=2976	=6	=696	[NULL]	
=2977	=6	=697	[NULL]	
=2978	=6	=700	[NULL]	
=2979	=6	=703	[NULL]	
=2980	=6	=705	[NULL]	
=2981	=6	=706	[NULL]	
=2982	=6	=707	[NULL]	
=2983	=6	=711	[NULL]	
=2984	=6	=713	[NULL]	
=2985	=6	=714	[NULL]	
=2986	=6	=715	[NULL]	
=2987	=6	=716	[NULL]	
=2988	=6	=718	[NULL]	
=2989	=6	=719	[NULL]	
=2990	=6	=725	[NULL]	
=2991	=6	=726	[NULL]	
=2992	=6	=727	[NULL]	
=2993	=6	=728	[NULL]	
=2994	=6	=729	[NULL]	
=2995	=6	=730	[NULL]	
=2996	=6	=731	[NULL]	
=2997	=6	=732	[NULL]	
=2998	=6	=733	[NULL]	
=2999	=6	=734	[NULL]	
=3000	=6	=735	[NULL]	
=3001	=6	=736	[NULL]	
=3002	=6	=738	[NULL]	
=3003	=6	=739	[NULL]	
=3004	=6	=745	[NULL]	
=3005	=6	=746	[NULL]	
=3006	=6	=749	[NULL]	
=3007	=6	=752	[NULL]	
=3008	=6	=753	[NULL]	
=3009	=6	=754	[NULL]	
=3010	=6	=757	[NULL]	
=3011	=6	=758	[NULL]	
=3012	=6	=759	[NULL]	
=3013	=6	=760	[NULL]	
=3014	=6	=761	[NULL]	
=3015	=6	=762	[NULL]	
=3016	=6	=763	[NULL]	
=3017	=6	=764	[NULL]	
=3018	=6	=765	[NULL]	
=3019	=6	=766	[NULL]	
=3020	=6	=767	[NULL]	
=3021	=6	=770	[NULL]	
=3022	=6	=771	[NULL]	
=3023	=6	=772	[NULL]	
=3024	=6	=773	[NULL]	
=3025	=6	=774	[NULL]	
=3026	=6	=775	[NULL]	
=3027	=6	=776	[NULL]	
=3028	=6	=777	[NULL]	
=3029	=6	=778	[NULL]	
=3030	=6	=779	[NULL]	
=3031	=6	=780	[NULL]	
=3032	=6	=781	[NULL]	
=3033	=6	=782	[NULL]	
=3034	=6	=783	[NULL]	
=3035	=6	=784	[NULL]	
=3036	=6	=785	[NULL]	
=3037	=6	=788	[NULL]	
=3038	=6	=789	[NULL]	
=3039	=6	=791	[NULL]	
=3040	=6	=792	[NULL]	
=3041	=6	=793	[NULL]	
=3042	=6	=794	[NULL]	
=3043	=6	=797	[NULL]	
=3044	=6	=798	[NULL]	
=3045	=6	=799	[NULL]	
=3046	=6	=800	[NULL]	
=3047	=6	=801	[NULL]	
=3048	=6	=802	[NULL]	
=3049	=6	=803	[NULL]	
=3050	=6	=804	[NULL]	
=3051	=6	=805	[NULL]	
=3052	=6	=806	[NULL]	
=3053	=6	=807	[NULL]	
=3054	=6	=808	[NULL]	
=3055	=6	=809	[NULL]	
=3056	=6	=810	[NULL]	
=3057	=6	=811	[NULL]	
=3058	=6	=812	[NULL]	
=3059	=6	=813	[NULL]	
=3060	=6	=814	[NULL]	
=3061	=6	=815	[NULL]	
=3062	=6	=816	[NULL]	
=3063	=6	=817	[NULL]	
=3064	=6	=818	[NULL]	
=3065	=6	=819	[NULL]	
=3066	=6	=820	[NULL]	
=3067	=6	=821	[NULL]	
=3068	=6	=822	[NULL]	
=3069	=6	=823	[NULL]	
=3070	=6	=825	[NULL]	
=3071	=6	=826	[NULL]	
=3072	=6	=827	[NULL]	
=3073	=6	=828	[NULL]	
=3074	=6	=829	[NULL]	
=3075	=6	=830	[NULL]	
=3076	=6	=831	[NULL]	
=3077	=6	=832	[NULL]	
=3078	=6	=833	[NULL]	
=3079	=6	=834	[NULL]	
=3080	=6	=835	[NULL]	
=3081	=6	=836	[NULL]	
=3082	=6	=837	[NULL]	
=3083	=6	=838	[NULL]	
=3084	=6	=839	[NULL]	
=3085	=6	=840	[NULL]	
=3086	=6	=841	[NULL]	
=3087	=6	=842	[NULL]	
=3088	=6	=849	[NULL]	
=3089	=6	=850	[NULL]	
=3090	=6	=851	[NULL]	
=3091	=6	=852	[NULL]	
=3092	=6	=853	[NULL]	
=3093	=6	=854	[NULL]	
=3094	=6	=855	[NULL]	
=3095	=6	=856	[NULL]	
=3096	=6	=857	[NULL]	
=3097	=6	=858	[NULL]	
=3098	=6	=859	[NULL]	
=3099	=6	=862	[NULL]	
=3100	=6	=864	[NULL]	
=3101	=6	=866	[NULL]	
=3102	=6	=867	[NULL]	
=3103	=6	=868	[NULL]	
=3104	=6	=869	[NULL]	
=3105	=6	=870	[NULL]	
=3106	=6	=871	[NULL]	
=3107	=6	=872	[NULL]	
=3108	=6	=873	[NULL]	
=3109	=6	=874	[NULL]	
=3110	=6	=875	[NULL]	
=3111	=6	=876	[NULL]	
=3112	=6	=880	[NULL]	
=3113	=6	=881	[NULL]	
=3114	=6	=882	[NULL]	
=3115	=6	=883	[NULL]	
=3116	=6	=884	[NULL]	
=3117	=6	=885	[NULL]	
=3118	=6	=886	[NULL]	
=3119	=6	=889	[NULL]	
=3120	=6	=890	[NULL]	
=3121	=6	=891	[NULL]	
=3122	=6	=892	[NULL]	
=3123	=6	=894	[NULL]	
=3124	=6	=895	[NULL]	
=3125	=6	=897	[NULL]	
=3126	=6	=898	[NULL]	
=3127	=6	=899	[NULL]	
=3128	=6	=900	[NULL]	
=3129	=6	=901	[NULL]	
=3130	=6	=902	[NULL]	
=3131	=6	=903	[NULL]	
=3132	=6	=904	[NULL]	
=3133	=6	=905	[NULL]	
=3134	=6	=906	[NULL]	
=3135	=6	=907	[NULL]	
=3136	=6	=908	[NULL]	
=3137	=6	=909	[NULL]	
=3138	=6	=910	[NULL]	
=3139	=6	=911	[NULL]	
=3140	=6	=912	[NULL]	
=3141	=6	=913	[NULL]	
=3142	=6	=914	[NULL]	
=3143	=6	=915	[NULL]	
=3144	=6	=916	[NULL]	
=3145	=6	=917	[NULL]	
=3146	=6	=918	[NULL]	
=3147	=6	=920	[NULL]	
=3148	=6	=921	[NULL]	
=3149	=6	=922	[NULL]	
=3150	=6	=923	[NULL]	
=3151	=6	=924	[NULL]	
=3152	=6	=925	[NULL]	
=3153	=6	=926	[NULL]	
=3154	=6	=927	[NULL]	
=3155	=6	=928	[NULL]	
=3156	=6	=929	[NULL]	
=3157	=6	=930	[NULL]	
=3158	=6	=931	[NULL]	
=3159	=6	=932	[NULL]	
=3160	=6	=933	[NULL]	
=3161	=6	=934	[NULL]	
=3162	=6	=935	[NULL]	
=3163	=6	=936	[NULL]	
=3164	=6	=937	[NULL]	
=3165	=6	=938	[NULL]	
=3166	=6	=939	[NULL]	
=3167	=6	=940	[NULL]	
=3168	=6	=941	[NULL]	
=3169	=6	=942	[NULL]	
=3170	=6	=943	[NULL]	
=3171	=6	=944	[NULL]	
=3172	=6	=945	[NULL]	
=3173	=6	=946	[NULL]	
=3174	=6	=947	[NULL]	
=3175	=6	=948	[NULL]	
=3176	=6	=949	[NULL]	
=3177	=6	=950	[NULL]	
=3178	=6	=951	[NULL]	
=3179	=6	=952	[NULL]	
=3180	=6	=954	[NULL]	
=3181	=6	=955	[NULL]	
=3182	=6	=956	[NULL]	
=3183	=6	=957	[NULL]	
=3184	=6	=958	[NULL]	
=3185	=6	=959	[NULL]	
=3186	=6	=960	[NULL]	
=3187	=6	=961	[NULL]	
=3188	=6	=962	[NULL]	
=3189	=6	=963	[NULL]	
=3190	=6	=964	[NULL]	
=3191	=6	=965	[NULL]	
=3192	=6	=966	[NULL]	
=3193	=6	=967	[NULL]	
=3194	=6	=968	[NULL]	
=3195	=6	=969	[NULL]	
=3196	=6	=970	[NULL]	
=3197	=6	=971	[NULL]	
=3198	=6	=972	[NULL]	
=3199	=6	=973	[NULL]	
=3200	=6	=974	[NULL]	
=3201	=6	=975	[NULL]	
=3202	=6	=976	[NULL]	
=3203	=6	=977	[NULL]	
=3204	=6	=978	[NULL]	
=3205	=6	=979	[NULL]	
=3206	=6	=980	[NULL]	
=3207	=6	=981	[NULL]	
=3208	=6	=982	[NULL]	
=3209	=6	=983	[NULL]	
=3210	=6	=984	[NULL]	
=3211	=6	=985	[NULL]	
=3212	=6	=986	[NULL]	
=3213	=6	=987	[NULL]	
=3214	=6	=988	[NULL]	
=3215	=6	=989	[NULL]	
=3216	=6	=990	[NULL]	
=3217	=6	=991	[NULL]	
=3218	=6	=992	[NULL]	
=3219	=6	=993	[NULL]	
=3220	=6	=994	[NULL]	
=3221	=6	=995	[NULL]	
=3222	=6	=996	[NULL]	
=3223	=6	=997	[NULL]	
=3224	=6	=998	[NULL]	
=3225	=6	=999	[NULL]	
=3226	=6	=1000	[NULL]	
=3227	=6	=1001	[NULL]	
=3228	=6	=1002	[NULL]	
=3229	=6	=1003	[NULL]	
=3230	=6	=1004	[NULL]	
=3231	=6	=1005	[NULL]	
=3232	=6	=1006	[NULL]	
=3233	=6	=1007	[NULL]	
=3234	=6	=1008	[NULL]	
=3235	=6	=1009	[NULL]	
=3236	=6	=1010	[NULL]	
=3237	=6	=1011	[NULL]	
=3238	=6	=1012	[NULL]	
=3239	=6	=1013	[NULL]	
=3240	=6	=1014	[NULL]	
=3241	=6	=1015	[NULL]	
=3242	=6	=1016	[NULL]	
=3243	=6	=1017	[NULL]	
=3244	=6	=1018	[NULL]	
=3245	=6	=1019	[NULL]	
=3246	=6	=1021	[NULL]	
=3247	=6	=1022	[NULL]	
=3248	=6	=1023	[NULL]	
=3249	=6	=1024	[NULL]	
=3250	=6	=1025	[NULL]	
=3251	=6	=1026	[NULL]	
=3252	=6	=1027	[NULL]	
=3253	=6	=1028	[NULL]	
=3254	=6	=1029	[NULL]	
=3255	=6	=1030	[NULL]	
=3256	=6	=1031	[NULL]	
=3257	=6	=1032	[NULL]	
=3258	=6	=1033	[NULL]	
=3259	=6	=1034	[NULL]	
=3260	=6	=1035	[NULL]	
=3261	=6	=1036	[NULL]	
=3262	=6	=1037	[NULL]	
=3263	=6	=1038	[NULL]	
=3264	=6	=1039	[NULL]	
=3265	=6	=1040	[NULL]	
=3266	=6	=1041	[NULL]	
=3267	=6	=1042	[NULL]	
=3268	=6	=1043	[NULL]	
=3269	=6	=1044	[NULL]	
=3270	=6	=1045	[NULL]	
=3271	=6	=1046	[NULL]	
=3272	=6	=1047	[NULL]	
=3273	=6	=1048	[NULL]	
=3274	=6	=1049	[NULL]	
=3275	=6	=1050	[NULL]	
=3276	=6	=1051	[NULL]	
=3277	=6	=1052	[NULL]	
=3278	=6	=1053	[NULL]	
=3279	=6	=1054	[NULL]	
=3280	=6	=1055	[NULL]	
=3281	=6	=1056	[NULL]	
=3282	=6	=1057	[NULL]	
=3283	=6	=1058	[NULL]	
=3284	=6	=1059	[NULL]	
=3285	=6	=1060	[NULL]	
=3286	=6	=1061	[NULL]	
=3287	=6	=1062	[NULL]	
=3288	=6	=1063	[NULL]	
=3289	=6	=1064	[NULL]	
=3290	=6	=1065	[NULL]	
=3291	=6	=1066	[NULL]	
=3292	=6	=1067	[NULL]	
=3293	=6	=1068	[NULL]	
=3294	=6	=1069	[NULL]	
=3295	=6	=1070	[NULL]	
=3296	=6	=1072	[NULL]	
=3297	=6	=1073	[NULL]	
=3298	=6	=1074	[NULL]	
=3299	=6	=1075	[NULL]	
=3300	=6	=1076	[NULL]	
=3303	=7	=247	[NULL]	
=3304	=7	=248	[NULL]	
=3305	=7	=249	[NULL]	
=3306	=7	=250	[NULL]	
=3307	=7	=251	[NULL]	
=3308	=7	=252	[NULL]	
=3309	=7	=253	[NULL]	
=3310	=7	=254	[NULL]	
=3311	=7	=256	[NULL]	
=3312	=7	=258	[NULL]	
=3313	=7	=259	[NULL]	
=3314	=7	=260	[NULL]	
=3315	=7	=261	[NULL]	
=3316	=7	=264	[NULL]	
=3317	=7	=267	[NULL]	
=3318	=7	=268	[NULL]	
=3319	=7	=269	[NULL]	
=3320	=7	=272	[NULL]	
=3321	=7	=273	[NULL]	
=3322	=7	=274	[NULL]	
=3323	=7	=275	[NULL]	
=3324	=7	=280	[NULL]	
=3325	=7	=281	[NULL]	
=3326	=7	=282	[NULL]	
=3327	=7	=283	[NULL]	
=3328	=7	=284	[NULL]	
=3329	=7	=285	[NULL]	
=3330	=7	=286	[NULL]	
=3331	=7	=288	[NULL]	
=3332	=7	=289	[NULL]	
=3333	=7	=291	[NULL]	
=3334	=7	=292	[NULL]	
=3335	=7	=296	[NULL]	
=3336	=7	=299	[NULL]	
=3337	=7	=301	[NULL]	
=3338	=7	=308	[NULL]	
=3339	=7	=309	[NULL]	
=3340	=7	=310	[NULL]	
=3341	=7	=311	[NULL]	
=3342	=7	=312	[NULL]	
=3343	=7	=313	[NULL]	
=3344	=7	=316	[NULL]	
=3345	=7	=317	[NULL]	
=3346	=7	=318	[NULL]	
=3347	=7	=319	[NULL]	
=3348	=7	=321	[NULL]	
=3349	=7	=322	[NULL]	
=3350	=7	=324	[NULL]	
=3351	=7	=325	[NULL]	
=3352	=7	=327	[NULL]	
=3353	=7	=329	[NULL]	
=3354	=7	=330	[NULL]	
=3355	=7	=331	[NULL]	
=3356	=7	=336	[NULL]	
=3357	=7	=337	[NULL]	
=3358	=7	=341	[NULL]	
=3359	=7	=343	[NULL]	
=3360	=7	=347	[NULL]	
=3361	=7	=348	[NULL]	
=3362	=7	=350	[NULL]	
=3363	=7	=351	[NULL]	
=3364	=7	=352	[NULL]	
=3365	=7	=353	[NULL]	
=3366	=7	=354	[NULL]	
=3367	=7	=356	[NULL]	
=3368	=7	=357	[NULL]	
=3369	=7	=358	[NULL]	
=3370	=7	=359	[NULL]	
=3371	=7	=364	[NULL]	
=3372	=7	=365	[NULL]	
=3373	=7	=366	[NULL]	
=3374	=7	=367	[NULL]	
=3375	=7	=373	[NULL]	
=3376	=7	=375	[NULL]	
=3377	=7	=376	[NULL]	
=3378	=7	=377	[NULL]	
=3379	=7	=380	[NULL]	
=3380	=7	=381	[NULL]	
=3381	=7	=382	[NULL]	
=3382	=7	=383	[NULL]	
=3383	=7	=384	[NULL]	
=3384	=7	=385	[NULL]	
=3385	=7	=387	[NULL]	
=3386	=7	=389	[NULL]	
=3387	=7	=395	[NULL]	
=3388	=7	=397	[NULL]	
=3389	=7	=400	[NULL]	
=3390	=7	=402	[NULL]	
=3391	=7	=404	[NULL]	
=3392	=7	=405	[NULL]	
=3393	=7	=407	[NULL]	
=3394	=7	=409	[NULL]	
=3395	=7	=411	[NULL]	
=3396	=7	=412	[NULL]	
=3397	=7	=414	[NULL]	
=3398	=7	=415	[NULL]	
=3399	=7	=417	[NULL]	
=3400	=7	=420	[NULL]	
=3401	=7	=421	[NULL]	
=3402	=7	=422	[NULL]	
=3403	=7	=423	[NULL]	
=3404	=7	=425	[NULL]	
=3405	=7	=426	[NULL]	
=3406	=7	=427	[NULL]	
=3407	=7	=430	[NULL]	
=3408	=7	=432	[NULL]	
=3409	=7	=435	[NULL]	
=3410	=7	=437	[NULL]	
=3411	=7	=439	[NULL]	
=3412	=7	=441	[NULL]	
=3413	=7	=444	[NULL]	
=3414	=7	=445	[NULL]	
=3415	=7	=446	[NULL]	
=3416	=7	=447	[NULL]	
=3417	=7	=451	[NULL]	
=3418	=7	=452	[NULL]	
=3419	=7	=453	[NULL]	
=3420	=7	=454	[NULL]	
=3421	=7	=455	[NULL]	
=3422	=7	=456	[NULL]	
=3423	=7	=458	[NULL]	
=3424	=7	=459	[NULL]	
=3425	=7	=467	[NULL]	
=3426	=7	=474	[NULL]	
=3427	=7	=476	[NULL]	
=3428	=7	=477	[NULL]	
=3429	=7	=480	[NULL]	
=3430	=7	=481	[NULL]	
=3431	=7	=486	[NULL]	
=3432	=7	=494	[NULL]	
=3433	=7	=496	[NULL]	
=3434	=7	=498	[NULL]	
=3435	=7	=503	[NULL]	
=3436	=7	=507	[NULL]	
=3437	=7	=512	[NULL]	
=3438	=7	=523	[NULL]	
=3439	=7	=524	[NULL]	
=3440	=7	=525	[NULL]	
=3441	=7	=527	[NULL]	
=3442	=7	=528	[NULL]	
=3443	=7	=530	[NULL]	
=3444	=7	=543	[NULL]	
=3445	=7	=544	[NULL]	
=3446	=7	=549	[NULL]	
=3447	=7	=556	[NULL]	
=3448	=7	=558	[NULL]	
=3449	=7	=561	[NULL]	
=3450	=7	=568	[NULL]	
=3451	=7	=569	[NULL]	
=3452	=7	=570	[NULL]	
=3453	=7	=571	[NULL]	
=3454	=7	=572	[NULL]	
=3455	=7	=573	[NULL]	
=3456	=7	=574	[NULL]	
=3457	=7	=575	[NULL]	
=3458	=7	=577	[NULL]	
=3459	=7	=578	[NULL]	
=3460	=7	=580	[NULL]	
=3461	=7	=583	[NULL]	
=3462	=7	=584	[NULL]	
=3463	=7	=585	[NULL]	
=3464	=7	=586	[NULL]	
=3465	=7	=587	[NULL]	
=3466	=7	=588	[NULL]	
=3467	=7	=589	[NULL]	
=3468	=7	=590	[NULL]	
=3469	=7	=593	[NULL]	
=3470	=7	=594	[NULL]	
=3471	=7	=599	[NULL]	
=3472	=7	=603	[NULL]	
=3473	=7	=604	[NULL]	
=3474	=7	=607	[NULL]	
=3475	=7	=609	[NULL]	
=3476	=7	=610	[NULL]	
=3477	=7	=611	[NULL]	
=3478	=7	=614	[NULL]	
=3479	=7	=615	[NULL]	
=3480	=7	=618	[NULL]	
=3481	=7	=619	[NULL]	
=3482	=7	=622	[NULL]	
=3483	=7	=623	[NULL]	
=3484	=7	=624	[NULL]	
=3485	=7	=625	[NULL]	
=3486	=7	=626	[NULL]	
=3487	=7	=627	[NULL]	
=3488	=7	=631	[NULL]	
=3489	=7	=633	[NULL]	
=3490	=7	=634	[NULL]	
=3491	=7	=635	[NULL]	
=3492	=7	=637	[NULL]	
=3493	=7	=639	[NULL]	
=3494	=7	=649	[NULL]	
=3495	=7	=650	[NULL]	
=3496	=7	=651	[NULL]	
=3497	=7	=652	[NULL]	
=3498	=7	=653	[NULL]	
=3499	=7	=654	[NULL]	
=3500	=7	=655	[NULL]	
=3501	=7	=656	[NULL]	
=3502	=7	=657	[NULL]	
=3503	=7	=658	[NULL]	
=3504	=7	=659	[NULL]	
=3505	=7	=660	[NULL]	
=3506	=7	=661	[NULL]	
=3507	=7	=662	[NULL]	
=3508	=7	=663	[NULL]	
=3509	=7	=664	[NULL]	
=3510	=7	=665	[NULL]	
=3511	=7	=666	[NULL]	
=3512	=7	=667	[NULL]	
=3513	=7	=668	[NULL]	
=3514	=7	=671	[NULL]	
=3515	=7	=672	[NULL]	
=3516	=7	=673	[NULL]	
=3517	=7	=677	[NULL]	
=3518	=7	=678	[NULL]	
=3519	=7	=681	[NULL]	
=3520	=7	=682	[NULL]	
=3521	=7	=685	[NULL]	
=3522	=7	=686	[NULL]	
=3523	=7	=687	[NULL]	
=3524	=7	=692	[NULL]	
=3525	=7	=695	[NULL]	
=3526	=7	=696	[NULL]	
=3527	=7	=697	[NULL]	
=3528	=7	=700	[NULL]	
=3529	=7	=703	[NULL]	
=3530	=7	=705	[NULL]	
=3531	=7	=706	[NULL]	
=3532	=7	=707	[NULL]	
=3533	=7	=711	[NULL]	
=3534	=7	=713	[NULL]	
=3535	=7	=714	[NULL]	
=3536	=7	=715	[NULL]	
=3537	=7	=716	[NULL]	
=3538	=7	=718	[NULL]	
=3539	=7	=719	[NULL]	
=3540	=7	=725	[NULL]	
=3541	=7	=726	[NULL]	
=3542	=7	=727	[NULL]	
=3543	=7	=728	[NULL]	
=3544	=7	=729	[NULL]	
=3545	=7	=730	[NULL]	
=3546	=7	=731	[NULL]	
=3547	=7	=732	[NULL]	
=3548	=7	=733	[NULL]	
=3549	=7	=734	[NULL]	
=3550	=7	=735	[NULL]	
=3551	=7	=736	[NULL]	
=3552	=7	=738	[NULL]	
=3553	=7	=739	[NULL]	
=3554	=7	=745	[NULL]	
=3555	=7	=746	[NULL]	
=3556	=7	=749	[NULL]	
=3557	=7	=752	[NULL]	
=3558	=7	=753	[NULL]	
=3559	=7	=754	[NULL]	
=3560	=7	=757	[NULL]	
=3561	=7	=758	[NULL]	
=3562	=7	=759	[NULL]	
=3563	=7	=760	[NULL]	
=3564	=7	=761	[NULL]	
=3565	=7	=762	[NULL]	
=3566	=7	=763	[NULL]	
=3567	=7	=764	[NULL]	
=3568	=7	=765	[NULL]	
=3569	=7	=766	[NULL]	
=3570	=7	=767	[NULL]	
=3571	=7	=770	[NULL]	
=3572	=7	=771	[NULL]	
=3573	=7	=772	[NULL]	
=3574	=7	=773	[NULL]	
=3575	=7	=774	[NULL]	
=3576	=7	=775	[NULL]	
=3577	=7	=776	[NULL]	
=3578	=7	=777	[NULL]	
=3579	=7	=778	[NULL]	
=3580	=7	=779	[NULL]	
=3581	=7	=780	[NULL]	
=3582	=7	=781	[NULL]	
=3583	=7	=782	[NULL]	
=3584	=7	=783	[NULL]	
=3585	=7	=784	[NULL]	
=3586	=7	=785	[NULL]	
=3587	=7	=788	[NULL]	
=3588	=7	=789	[NULL]	
=3589	=7	=791	[NULL]	
=3590	=7	=792	[NULL]	
=3591	=7	=793	[NULL]	
=3592	=7	=794	[NULL]	
=3593	=7	=797	[NULL]	
=3594	=7	=798	[NULL]	
=3595	=7	=799	[NULL]	
=3596	=7	=800	[NULL]	
=3597	=7	=801	[NULL]	
=3598	=7	=802	[NULL]	
=3599	=7	=803	[NULL]	
=3600	=7	=804	[NULL]	
=3601	=7	=805	[NULL]	
=3602	=7	=806	[NULL]	
=3603	=7	=807	[NULL]	
=3604	=7	=808	[NULL]	
=3605	=7	=809	[NULL]	
=3606	=7	=810	[NULL]	
=3607	=7	=811	[NULL]	
=3608	=7	=812	[NULL]	
=3609	=7	=813	[NULL]	
=3610	=7	=814	[NULL]	
=3611	=7	=815	[NULL]	
=3612	=7	=816	[NULL]	
=3613	=7	=817	[NULL]	
=3614	=7	=818	[NULL]	
=3615	=7	=819	[NULL]	
=3616	=7	=820	[NULL]	
=3617	=7	=821	[NULL]	
=3618	=7	=822	[NULL]	
=3619	=7	=823	[NULL]	
=3620	=7	=825	[NULL]	
=3621	=7	=826	[NULL]	
=3622	=7	=827	[NULL]	
=3623	=7	=828	[NULL]	
=3624	=7	=829	[NULL]	
=3625	=7	=830	[NULL]	
=3626	=7	=831	[NULL]	
=3627	=7	=832	[NULL]	
=3628	=7	=833	[NULL]	
=3629	=7	=834	[NULL]	
=3630	=7	=835	[NULL]	
=3631	=7	=836	[NULL]	
=3632	=7	=837	[NULL]	
=3633	=7	=838	[NULL]	
=3634	=7	=839	[NULL]	
=3635	=7	=840	[NULL]	
=3636	=7	=841	[NULL]	
=3637	=7	=842	[NULL]	
=3638	=7	=849	[NULL]	
=3639	=7	=850	[NULL]	
=3640	=7	=851	[NULL]	
=3641	=7	=852	[NULL]	
=3642	=7	=853	[NULL]	
=3643	=7	=854	[NULL]	
=3644	=7	=855	[NULL]	
=3645	=7	=856	[NULL]	
=3646	=7	=857	[NULL]	
=3647	=7	=858	[NULL]	
=3648	=7	=859	[NULL]	
=3649	=7	=862	[NULL]	
=3650	=7	=864	[NULL]	
=3651	=7	=866	[NULL]	
=3652	=7	=867	[NULL]	
=3653	=7	=868	[NULL]	
=3654	=7	=869	[NULL]	
=3655	=7	=870	[NULL]	
=3656	=7	=871	[NULL]	
=3657	=7	=872	[NULL]	
=3658	=7	=873	[NULL]	
=3659	=7	=874	[NULL]	
=3660	=7	=875	[NULL]	
=3661	=7	=876	[NULL]	
=3662	=7	=880	[NULL]	
=3663	=7	=881	[NULL]	
=3664	=7	=882	[NULL]	
=3665	=7	=883	[NULL]	
=3666	=7	=884	[NULL]	
=3667	=7	=885	[NULL]	
=3668	=7	=886	[NULL]	
=3669	=7	=889	[NULL]	
=3670	=7	=890	[NULL]	
=3671	=7	=891	[NULL]	
=3672	=7	=892	[NULL]	
=3673	=7	=894	[NULL]	
=3674	=7	=895	[NULL]	
=3675	=7	=897	[NULL]	
=3676	=7	=898	[NULL]	
=3677	=7	=899	[NULL]	
=3678	=7	=900	[NULL]	
=3679	=7	=901	[NULL]	
=3680	=7	=902	[NULL]	
=3681	=7	=903	[NULL]	
=3682	=7	=904	[NULL]	
=3683	=7	=905	[NULL]	
=3684	=7	=906	[NULL]	
=3685	=7	=907	[NULL]	
=3686	=7	=908	[NULL]	
=3687	=7	=909	[NULL]	
=3688	=7	=910	[NULL]	
=3689	=7	=911	[NULL]	
=3690	=7	=912	[NULL]	
=3691	=7	=913	[NULL]	
=3692	=7	=914	[NULL]	
=3693	=7	=915	[NULL]	
=3694	=7	=916	[NULL]	
=3695	=7	=917	[NULL]	
=3696	=7	=918	[NULL]	
=3697	=7	=920	[NULL]	
=3698	=7	=921	[NULL]	
=3699	=7	=922	[NULL]	
=3700	=7	=923	[NULL]	
=3701	=7	=924	[NULL]	
=3702	=7	=925	[NULL]	
=3703	=7	=926	[NULL]	
=3704	=7	=927	[NULL]	
=3705	=7	=928	[NULL]	
=3706	=7	=929	[NULL]	
=3707	=7	=930	[NULL]	
=3708	=7	=931	[NULL]	
=3709	=7	=932	[NULL]	
=3710	=7	=933	[NULL]	
=3711	=7	=934	[NULL]	
=3712	=7	=935	[NULL]	
=3713	=7	=936	[NULL]	
=3714	=7	=937	[NULL]	
=3715	=7	=938	[NULL]	
=3716	=7	=939	[NULL]	
=3717	=7	=940	[NULL]	
=3718	=7	=941	[NULL]	
=3719	=7	=942	[NULL]	
=3720	=7	=943	[NULL]	
=3721	=7	=944	[NULL]	
=3722	=7	=945	[NULL]	
=3723	=7	=946	[NULL]	
=3724	=7	=947	[NULL]	
=3725	=7	=948	[NULL]	
=3726	=7	=949	[NULL]	
=3727	=7	=950	[NULL]	
=3728	=7	=951	[NULL]	
=3729	=7	=952	[NULL]	
=3730	=7	=954	[NULL]	
=3731	=7	=955	[NULL]	
=3732	=7	=956	[NULL]	
=3733	=7	=957	[NULL]	
=3734	=7	=958	[NULL]	
=3735	=7	=959	[NULL]	
=3736	=7	=960	[NULL]	
=3737	=7	=961	[NULL]	
=3738	=7	=962	[NULL]	
=3739	=7	=963	[NULL]	
=3740	=7	=964	[NULL]	
=3741	=7	=965	[NULL]	
=3742	=7	=966	[NULL]	
=3743	=7	=967	[NULL]	
=3744	=7	=968	[NULL]	
=3745	=7	=969	[NULL]	
=3746	=7	=970	[NULL]	
=3747	=7	=971	[NULL]	
=3748	=7	=972	[NULL]	
=3749	=7	=973	[NULL]	
=3750	=7	=974	[NULL]	
=3751	=7	=975	[NULL]	
=3752	=7	=976	[NULL]	
=3753	=7	=977	[NULL]	
=3754	=7	=978	[NULL]	
=3755	=7	=979	[NULL]	
=3756	=7	=980	[NULL]	
=3757	=7	=981	[NULL]	
=3758	=7	=982	[NULL]	
=3759	=7	=983	[NULL]	
=3760	=7	=984	[NULL]	
=3761	=7	=985	[NULL]	
=3762	=7	=986	[NULL]	
=3763	=7	=987	[NULL]	
=3764	=7	=988	[NULL]	
=3765	=7	=989	[NULL]	
=3766	=7	=990	[NULL]	
=3767	=7	=991	[NULL]	
=3768	=7	=992	[NULL]	
=3769	=7	=993	[NULL]	
=3770	=7	=994	[NULL]	
=3771	=7	=995	[NULL]	
=3772	=7	=996	[NULL]	
=3773	=7	=997	[NULL]	
=3774	=7	=998	[NULL]	
=3775	=7	=999	[NULL]	
=3776	=7	=1000	[NULL]	
