Id	LocationId	RouteId	ImportId	AssetId	DeviceSerialNumber	CentralThirdPartyDeviceId	UserMachineSerialNumber	Place	LastRestockDateTime	Deployed	OfflineMachineType	MeterType	LastInventoryAdjustmentDateTime	LastUpdatedByIntegrationUtcDateTime	
=1035187	=1098	=10006	=205989	=205989	[NULL]	[NULL]	=	=PDIC CELL 3 ENCLOSED	=10/04/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035188	=1095	=10006	=206032	=206032	[NULL]	[NULL]	=071610K10652270	=WAREHOUSE	=11/01/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035189	=1340	=20005	=206059	=206059	[NULL]	[NULL]	=942-010059	=Main Lunchroom	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035190	=1051	=10004	=206060	=206060	[NULL]	[NULL]	=77900047BF	=#12	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/07/2010 19:22:00	
=1035191	=3669	=20005	=206062	=206062	[NULL]	[NULL]	=962-010125	=ASSEMBLY	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035192	=3796	=20009	=206072	=206072	[NULL]	[NULL]	=670 010989	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035193	=3790	=20009	=206073	=206073	[NULL]	[NULL]	=670 011081	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035194	=1194	=20007	=206074	=206074	[NULL]	[NULL]	=77990017CE	=DISTR CTR CUST PU	=07/23/2010 08:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035195	=3642	=20001	=206076	=206076	[NULL]	[NULL]	=962 010319	=FNB TOWER 17TH FLOOR	=07/15/2011 18:20:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035196	=3674	=20004	=206082	=206082	[NULL]	[NULL]	=962-010320	=MAIN BREAKROOM	=04/13/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035197	=1340	=20005	=206083	=206083	[NULL]	[NULL]	=942-010146	=Main Lunchroom	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035198	=1372	=0	=206096	=206096	[NULL]	[NULL]	=962-010318	=# 14-2	=11/15/2010 06:00:00	=0	=F	[NULL]	[NULL]	=04/07/2010 19:22:00	
=1035199	=1055	=0	=206098	=206098	[NULL]	[NULL]	=942-010181	=#9 ENTRANCE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/07/2010 19:22:00	
=1035200	=1042	=10005	=6317	=6317	[NULL]	[NULL]	=633013495	=AMBULANCE ENTRANCE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/10/2009 06:27:00	
=1035201	=1084	=10006	=206377	=206377	[NULL]	[NULL]	=3012184	=DEPT 179 OPEN	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035202	=1096	=10006	=206383	=206383	[NULL]	[NULL]	=3011986	=DEPT 139	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035203	=1033	=10002	=208119	=208119	[NULL]	[NULL]	=	[NULL]	=10/25/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035204	=1033	=0	=208121	=208121	[NULL]	[NULL]	=431046071	=500 Hallway	=03/18/2010 07:00:00	=0	=F	[NULL]	[NULL]	=11/18/2010 23:18:00	
=1035205	=3794	=20009	=208173	=208173	[NULL]	[NULL]	=674010217	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035206	=1039	=10006	=208191	=208191	[NULL]	[NULL]	=674010309	[NULL]	=04/16/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035207	=1038	=10006	=208192	=208192	[NULL]	[NULL]	=674010308	[NULL]	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035209	=1342	=20007	=208216	=208216	[NULL]	[NULL]	=674010326	=5th Floor	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035210	=1100	=10006	=208223	=208223	[NULL]	[NULL]	=084811-808-B15171-AC	=1ST FLOOR OFFICE	=10/03/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035211	=1095	=10006	=203702	=203702	[NULL]	[NULL]	=11255	=WAREHOUSE	=11/01/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035212	=1191	=15	=206199	=206199	[NULL]	[NULL]	=08411808B1566	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035213	=1010	=0	=206228	=206228	[NULL]	[NULL]	=	=	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/16/2010 06:07:00	
=1035214	=3821	=20009	=206229	=206229	[NULL]	[NULL]	=25318	=LODGE LOWER LEVEL	=03/19/2010 07:30:00	=0	=F	[NULL]	[NULL]	=06/03/2012 07:29:00	
=1035215	=0	=10006	=256390	=256390	[NULL]	[NULL]	=431024254	=DEPT 135 OPEN	=04/05/2010 05:00:00	=0	=F	[NULL]	[NULL]	=06/09/2010 18:12:00	
=1035216	=1014	=10002	=257399	=257399	[NULL]	[NULL]	=633015151	=Breakroom	=11/05/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035217	=0	=10006	=257904	=257904	[NULL]	[NULL]	=431035930	=PDIC CELL 3 ENCLOSED	=04/09/2010 05:00:00	=0	=F	[NULL]	[NULL]	=05/06/2010 18:07:00	
=1035218	=0	=10006	=259048	=259048	[NULL]	[NULL]	=431028133	=CELL 4 2ND FLOOR	=04/09/2010 05:00:00	=0	=F	[NULL]	[NULL]	=09/20/2010 18:14:00	
=1035219	=1084	=10006	=261191	=261191	[NULL]	[NULL]	=431047003	=DEPT 179 OPEN	=04/09/2010 06:00:00	=0	=F	[NULL]	[NULL]	=06/09/2010 18:12:00	
=1035220	=1068	=0	=262511	=262511	[NULL]	[NULL]	=22303100005	=#46	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/07/2010 19:23:00	
=1035221	=1040	=10002	=263435	=263435	[NULL]	[NULL]	=	=south brkrm	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035222	=3904	=20005	=264325	=264325	[NULL]	[NULL]	=432-011174	=CAFETERIA	=06/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035223	=3731	=20007	=264409	=264409	[NULL]	[NULL]	=010325	=OFFICE	=09/20/2010 05:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035224	=1038	=10006	=264616	=264616	[NULL]	[NULL]	=432-012177	[NULL]	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035225	=1102	=10006	=264851	=264851	[NULL]	[NULL]	=633015741	=DEPT 135 OPEN	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=10/18/2012 18:13:00	
=1035226	=0	=0	=264891	=264891	[NULL]	[NULL]	=	=	=03/05/2010 06:30:00	=0	=F	[NULL]	[NULL]	=01/13/2012 10:59:00	
=1035227	=1042	=10006	=265390	=265390	[NULL]	[NULL]	=431026334	=DEPT 179 ENCLOSED	=04/09/2010 05:00:00	=0	=F	[NULL]	[NULL]	=06/09/2010 18:12:00	
=1035228	=1066	=10006	=265396	=265396	[NULL]	[NULL]	=7431025503	=169 CURLING	=04/08/2010 07:00:00	=0	=F	[NULL]	[NULL]	=09/15/2010 18:13:00	
=1035229	=1094	=10006	=265426	=265426	[NULL]	[NULL]	=431038295	=MACHINE SHOP	=04/05/2010 06:00:00	=0	=F	[NULL]	[NULL]	=09/15/2010 18:13:00	
=1035230	=0	=10006	=265432	=265432	[NULL]	[NULL]	=431038294	=NORTH CAFETERIA	=04/09/2010 06:00:00	=0	=F	[NULL]	[NULL]	=08/09/2010 10:46:00	
=1035231	=1040	=10002	=266696	=266696	[NULL]	[NULL]	=	=north brkrm	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035232	=1014	=10002	=266697	=266697	[NULL]	[NULL]	=	[NULL]	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035233	=1040	=10002	=266699	=266699	[NULL]	[NULL]	=	=north brkrm	=11/05/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035234	=1037	=10005	=267156	=267156	[NULL]	[NULL]	=	=6th Floor	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=11/17/2009 22:59:00	
=1035235	=1194	=20007	=267157	=267157	[NULL]	[NULL]	=20993	=MRS B SHOP	=04/02/2010 05:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035236	=1004	=0	=206112	=206112	[NULL]	[NULL]	=12491	=	=03/05/2010 00:00:00	=0	=F	[NULL]	[NULL]	=02/03/2011 09:20:00	
=1035237	=1086	=10002	=206114	=206114	[NULL]	[NULL]	=	=HR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035238	=1064	=10002	=206121	=206121	[NULL]	[NULL]	=	=ASSEMBLY	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035239	=1086	=10002	=206124	=206124	[NULL]	[NULL]	=	=HR	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035240	=1087	=10002	=206125	=206125	[NULL]	[NULL]	=	=FILE ROOM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035241	=1065	=10002	=206130	=206130	[NULL]	[NULL]	=016821	=NEW GENERATION	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035242	=1064	=10002	=206131	=206131	[NULL]	[NULL]	=35790	=ASSEMBLY	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035243	=1072	=10002	=206139	=206139	[NULL]	[NULL]	=	=STEEL	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035244	=1072	=10002	=206140	=206140	[NULL]	[NULL]	=016819	=STEEL	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035245	=1071	=10002	=206152	=206152	[NULL]	[NULL]	=016820	=PRESS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035246	=1071	=10002	=206162	=206162	[NULL]	[NULL]	=12489	=PRESS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 06:59:00	
=1035247	=1069	=10002	=206165	=206165	[NULL]	[NULL]	=139946	=COILS	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 10:47:00	
=1035248	=3634	=20001	=206180	=206180	[NULL]	[NULL]	=630-01811	[NULL]	=01/01/2000 00:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035249	=1001	=10003	=206201	=206201	[NULL]	[NULL]	=0825-802-b13301	[NULL]	=10/22/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035250	=1043	=10002	=206203	=206203	[NULL]	[NULL]	=012830	=SCRAPPED 2-25-09	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=08/11/2009 21:51:00	
=1035251	=1035	=10002	=130000	=130000	[NULL]	[NULL]	=38839	=NORTH SHOP	=10/25/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035252	=1035	=10002	=130001	=130001	[NULL]	[NULL]	=33177	=OFFICE	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035253	=1035	=10002	=130002	=130002	[NULL]	[NULL]	=33159	=RENTAL	=10/18/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035254	=1035	=10002	=130003	=130003	[NULL]	[NULL]	=19606	=SOUTH SHOP	=11/01/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035255	=1016	=10002	=130044	=130044	[NULL]	[NULL]	=32684	[NULL]	=10/15/2012 01:00:00	=1	=F	[NULL]	[NULL]	=10/18/2012 18:13:00	
=1035256	=1008	=10003	=130046	=130046	[NULL]	[NULL]	=22580	=1ST FLOOR	=09/26/2012 01:00:00	=1	=F	[NULL]	[NULL]	=03/13/2012 02:49:00	
=1035257	=1021	=0	=130047	=130047	[NULL]	[NULL]	=30956	=666 WALNUT ST	=04/01/2010 08:00:00	=0	=F	[NULL]	[NULL]	=02/21/2011 13:27:00	
=1035258	=1005	=0	=130049	=130049	[NULL]	[NULL]	=18289	=BREAKROOM	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=05/02/2011 12:32:00	
=1035259	=1051	=10004	=130331	=130331	[NULL]	[NULL]	=510	=#12	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/05/2010 10:44:00	
=1035260	=1054	=10004	=130333	=130333	[NULL]	[NULL]	=5028507	=#18	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/05/2010 19:22:00	
=1035261	=1067	=10004	=130336	=130336	[NULL]	[NULL]	=52772	=#29 EAST	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/05/2010 10:44:00	
=1035262	=1059	=10004	=130337	=130337	[NULL]	[NULL]	=1228	=AREA 8-2	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/05/2010 10:44:00	
=1035263	=1075	=10004	=130338	=130338	[NULL]	[NULL]	=0	=WEST SHIPPING	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=04/05/2010 19:22:00	
=1035266	=1038	=10006	=208271	=208271	[NULL]	[NULL]	=084811-888-B15166	=Main Break Room	=10/26/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035271	=1005	=10002	=266075	=266075	[NULL]	[NULL]	=653-010308	=BREAKROOM	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035272	=1070	=10002	=205226	=205226	[NULL]	[NULL]	=653-012321	=TOOL & DIE	=01/01/2000 00:00:00	=0	=F	[NULL]	[NULL]	=12/30/2009 10:47:00	
=1035273	=1044	=10002	=261365	=261365	[NULL]	[NULL]	=817724	=	=03/26/2010 09:20:00	=0	=F	[NULL]	[NULL]	=07/18/2010 18:12:00	
=1035277	=1105	=10006	=208198	=208198	[NULL]	[NULL]	=633013495	=AMBULANCE ENTRANCE	=11/06/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1035378	=3642	=20012	=208667	=208667	=35378	[NULL]	=1508BL01444	=FNB TOWER 17TH FLOOR	=11/05/2012 08:50:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1036917	=3894	=75833	=225964	=225964	=36917	[NULL]	=ST306209021	=Main Break Room	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1036957	=0	=0	[NULL]	=1036957	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1037398	=0	=0	[NULL]	=1037398	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1038876	=0	=0	[NULL]	=1038876	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1046189	=1340	=20016	=208025	=208025	=46189	[NULL]	=200217CA00092	=Box Warehouse	=11/01/2012 03:17:00	=1	[NULL]	[NULL]	=10/03/2012 03:53:00	=11/07/2012 19:12:00	
=1047175	=3633	=0	=208082	=208082	[NULL]	[NULL]	=200208CA00158	=TRAINING CENTER	=01/03/2012 08:17:00	=0	=F	[NULL]	=05/11/2011 12:54:00	=03/22/2012 11:27:00	
=1098600	=0	=0	[NULL]	=1098600	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1098611	=0	=0	[NULL]	=1098611	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1098914	=1180	=17	=202390	=202390	[NULL]	[NULL]	=1018141	=BOONE	=11/17/2011 10:42:00	=0	=F	[NULL]	[NULL]	=12/05/2011 10:37:00	
=1098941	=0	=0	[NULL]	=1098941	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1098976	=1042	=10006	=201653	=201653	[NULL]	[NULL]	=67010232	=DEPT 179 ENCLOSED	=11/07/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1098977	=1048	=10002	=202752	=202752	[NULL]	[NULL]	=431-046219	=HALLWAY BY BREAKROOM	=06/12/2012 01:00:00	=1	=F	[NULL]	[NULL]	=07/03/2012 01:51:00	
=1098978	=1049	=40010	=202927	=202927	[NULL]	[NULL]	=8677	=BREAKROOM	=10/16/2012 01:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1099012	=1063	=15	=207687	=207687	=34578	[NULL]	=830745	=W6 LOWER LEVEL	=11/05/2012 04:45:00	=1	[NULL]	[NULL]	=10/22/2012 04:37:00	=11/07/2012 19:12:00	
=1100456	=3756	=0	=208486	=208486	[NULL]	[NULL]	=77090109AE	=FLORENCE STATION	=11/29/2011 22:05:00	=0	=F	[NULL]	=04/12/2011 03:36:00	=05/10/2012 07:32:00	
=1100970	=0	=0	[NULL]	=1100970	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1102556	=0	=0	[NULL]	=1102556	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1103593	=3753	=75704	=227303	=227303	=103593	[NULL]	=123C04273031	=200 OFFICE/DOOR 12(#9)	=01/05/2011 08:27:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1103604	=3753	=75704	=228462	=228462	=103604	[NULL]	=181-013386	=UNIT 2 (#17)	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1104061	=3532	=70829	=501540	=501540	=104061	[NULL]	=79840001BH	=Central Cafe	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=08/10/2012 07:30:00	
=1104370	=3753	=75704	=222556	=222556	=104370	[NULL]	=	=ADMIN./BLUE BLDG.(#3)	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	=09/29/2011 10:48:00	=11/07/2012 19:12:00	
=1104423	=3523	=0	=201958	=201958	=104423	[NULL]	=10589	=CLINICAL SERVICES BD	=03/22/2011 10:00:00	=0	[NULL]	[NULL]	[NULL]	=06/03/2011 09:52:00	
=1106689	=0	=0	[NULL]	=1106689	[NULL]	[NULL]	[NULL]	[NULL]	=04/28/2011 11:47:00	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1106715	=0	=0	[NULL]	=1106715	[NULL]	[NULL]	[NULL]	[NULL]	=04/29/2011 07:32:00	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1106716	=0	=0	[NULL]	=1106716	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1107770	=3716	=20007	=201165	=201165	=107770	[NULL]	=140178	=	=02/07/2011 03:57:00	=0	[NULL]	[NULL]	[NULL]	=02/16/2011 16:40:00	
=1108338	=0	=0	[NULL]	=1108338	=108338	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1108583	=0	=0	[NULL]	=1108583	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1108608	=1379	=15	=208155	=208155	=108608	[NULL]	=201029CA00025	=9290 DODGE ST	=11/06/2012 05:44:00	=1	[NULL]	[NULL]	=10/31/2012 08:02:00	=11/07/2012 19:12:00	
=1108615	=1367	=20012	=208154	=208154	=108615	[NULL]	=201029CA00027	=MAINTENANCE SHOP	=11/07/2012 10:37:00	=1	[NULL]	[NULL]	=11/07/2012 10:37:00	=11/07/2012 19:12:00	
=1108641	=3888	=70314	=228703	=228703	=108641	[NULL]	=123B01060044	=Cafeteria	=08/10/2011 07:29:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1108787	=0	=0	[NULL]	=1108787	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1108820	=3481	=20012	=208156	=208156	=108820	[NULL]	=201029CA00019	=MAIN FLOOR LUNCHROOM	=11/06/2012 09:52:00	=1	[NULL]	[NULL]	=10/30/2012 11:48:00	=11/07/2012 19:12:00	
=1108825	=1368	=20018	=208377	=208377	=108825	[NULL]	=201029CA00018	=2ND FLOOR	=10/24/2012 02:29:00	=1	[NULL]	[NULL]	=09/27/2012 02:33:00	=11/07/2012 19:12:00	
=1108826	=1380	=15	=208374	=208374	=108826	[NULL]	=201029CA00024	=BENSON STATION	=11/01/2012 11:04:00	=1	[NULL]	[NULL]	=10/02/2012 08:27:00	=11/07/2012 19:12:00	
=1108827	=1378	=15	=208157	=208157	=108827	[NULL]	=201029CA00010	[NULL]	=11/06/2012 05:25:00	=1	[NULL]	[NULL]	=10/05/2012 08:18:00	=11/07/2012 19:12:00	
=1108896	=0	=0	[NULL]	=1108896	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1108910	=3611	=0	=202832	=202832	[NULL]	[NULL]	=9089054	=EMPLOYEE LOUNGE	=08/10/2011 07:55:00	=0	=F	[NULL]	[NULL]	=08/28/2011 12:31:00	
=1108972	=0	=0	[NULL]	=1108972	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109106	=0	=0	[NULL]	=1109106	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109149	=0	=0	[NULL]	=1109149	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109155	=0	=0	[NULL]	=1109155	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109180	=3753	=75704	=229971	=229971	=109180	[NULL]	=19971	=MAINT TRUCK STOP (#88)	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	=01/26/2012 09:28:00	=11/07/2012 19:12:00	
=1109217	=3532	=70829	=452981	=452981	=136614	[NULL]	=2625762	=East Cafe-Back Wall	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1109355	=0	=0	[NULL]	=1109355	[NULL]	[NULL]	[NULL]	[NULL]	=04/28/2011 11:21:00	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109395	=0	=0	[NULL]	=1109395	=109395	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1109453	=0	=0	[NULL]	=1109453	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109456	=0	=0	[NULL]	=1109456	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109457	=0	=0	[NULL]	=1109457	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109552	=3750	=31005	=207289	=207289	=109552	[NULL]	=20060400149	=BUILDING 301 - BOWLING	=10/30/2012 07:26:00	=1	[NULL]	[NULL]	=09/27/2012 05:33:00	=11/07/2012 05:58:58	
=1109562	=3750	=20013	=207287	=207287	=109562	[NULL]	=20060400152	=BUILDING 4000 - HOSPITAL	=10/30/2012 05:27:00	=1	[NULL]	[NULL]	=10/12/2012 04:24:00	=11/07/2012 19:12:00	
=1109604	=0	=0	[NULL]	=1109604	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109709	=0	=0	[NULL]	=1109709	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109711	=0	=0	[NULL]	=1109711	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109791	=0	=0	[NULL]	=1109791	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109807	=0	=0	[NULL]	=1109807	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1109924	=3811	=70326	=332013	=332013	=109924	[NULL]	=65710162	=Drivers Break Area	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1109929	=3811	=70326	=501551	=501551	=109929	[NULL]	=56090008	=Drivers Break Area	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1109932	=3811	=70326	=4920	=4920	=109932	[NULL]	=31056732	=Office Break Area	=01/01/2000 00:00:00	=1	[NULL]	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1109963	=0	=0	[NULL]	=1109963	=109963	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1110193	=0	=0	[NULL]	=1110193	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1112388	=0	=0	[NULL]	=1112388	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	=F	[NULL]	[NULL]	[NULL]	
=1112768	=3787	=20009	=201604	=201604	[NULL]	[NULL]	=10520	[NULL]	=07/19/2010 06:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1112770	=3928	=20009	=202596	=202596	[NULL]	[NULL]	=19608	=MAIN BREAKROOM	=07/15/2010 07:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1112772	=3789	=20009	=203907	=203907	[NULL]	[NULL]	=20127	[NULL]	=05/24/2010 06:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1112773	=3786	=20009	=204033	=204033	[NULL]	[NULL]	=20907	[NULL]	=05/20/2010 08:00:00	=1	=F	[NULL]	[NULL]	=11/07/2012 19:12:00	
=1112774	=1106	=0	=204073	=204073	[NULL]	[NULL]	=21126	=	=04/30/2010 07:00:00	=0	=F	[NULL]	[NULL]	=03/11/2010 11:38:00	
